cell,t,converged,om,beta,gamma,xi,phi,tau1,tau2,log_sigma_u,persistence
NQ/RTH/B1/1h,500,True,-0.9489480834337198,0.0854902693570837,0.8202030858139573,-1.457352765455746,0.8891849475683903,-0.005771185440052751,0.11623495720740923,-1.2260741932104358,0.8148025072119992
NQ/RTH/B1/1h,878,True,-2.3713613789436296,0.15886651425435214,0.6523717822244546,0.32419412772598744,1.0525557579869793,-0.016308496879320435,0.12233582765230784,-1.1134920350711146,0.8455241899829296
NQ/RTH/B1/1h,1256,True,-1.9212017674069959,0.267553902382038,0.5969837473674906,-0.1814209158164797,1.0103193762590381,-0.024470641237435753,0.12361832410729538,-1.0284921404950538,0.8706981496591443
NQ/RTH/B1/1h,1634,True,-3.167603490716881,0.405276572839924,0.4233675035640856,1.5636529660863716,1.1613850009241995,-0.02446503945571578,0.12233493598825945,-0.9374495763771,0.8969692413579756
NQ/RTH/B1/1h,2012,True,-2.9464223827912837,0.4568733589986538,0.39800417399725363,1.4450631849860913,1.150225268021718,-0.03543973735806566,0.12536885712093906,-0.9561391411620621,0.9146678167084072
NQ/RTH/B1/1h,2390,True,-3.5949107264375435,0.26669585595615275,0.4975111628803036,1.542251212526819,1.1608781969514421,-0.04446011957952841,0.11567460609056167,-0.888215813191131,0.8442457176838548
NQ/RTH/B1/1h,2768,True,-3.513417999942937,0.20698750806710686,0.5442452213066442,0.9614616032458343,1.1122402505912263,-0.05676967050405403,0.1148291571288724,-0.8384551261221362,0.8123189493962862
NQ/RTH/B1/1h,3146,True,-3.573747785010805,0.2290408445934648,0.5246454651506751,1.5612415446982038,1.1620407025007387,-0.06707340392148146,0.11784434834168395,-0.8411004617413343,0.8387002294809822
NQ/RTH/B1/1h,3524,True,-3.39036352021824,0.23730425522935686,0.5295818633326004,1.600661242046196,1.164954953566843,-0.06816105610066922,0.11773880653639998,-0.8655884956908337,0.8542432702378285
NQ/RTH/B1/1h,3902,True,-3.6453795162386244,0.22670097613017898,0.5192298769997885,1.7557642646165466,1.1804306634735733,-0.0660772470722033,0.12468855803073509,-0.8586305655044859,0.8396158443323412
NQ/RTH/B1/1h,4280,True,-2.962181216561584,0.3700446572670657,0.45659558687043034,1.7309181281869517,1.1793704798831686,-0.06394087052191524,0.1250359471777314,-0.865096515620926,0.9085400136669821
NQ/RTH/B1/1h,4658,True,-3.1339639521469413,0.2820401338334752,0.5105128037379627,1.6261238269900744,1.1697990967415746,-0.061811664574926845,0.1273840352646767,-0.8596031425868955,0.8792375505211527
NQ/RTH/B1/1h,5036,True,-3.316569566639674,0.23328023357348587,0.532709277903149,1.7089481890354663,1.1783791553147418,-0.06770297617480195,0.13066934982140985,-0.8592102390410246,0.8610137424973248
NQ/RTH/B1/1h,5414,True,-3.3115130102768027,0.20699331750970942,0.550791584158473,1.4996593473875417,1.1610984148533325,-0.08047285455118303,0.12770465497011327,-0.8356515928605928,0.8465165527906683
NQ/RTH/B1/1h,5792,True,-3.9622259600992438,0.177565116393051,0.5269838969338839,2.394010154433109,1.2384949440514785,-0.0769707737745188,0.12045088193653741,-0.7904594386486317,0.8302320083422117
NQ/RTH/B1/1h,6170,True,-3.618583759397242,0.2355308436665284,0.5095983320509021,2.5518418193338044,1.2535389228215346,-0.0697747877422597,0.122502963795552,-0.7911176878247959,0.874332187897267
NQ/RTH/B1/1h,6548,True,-3.6645530928606114,0.20402317883462484,0.5271035430469115,2.5618539797129967,1.254432218169471,-0.07192161970721707,0.12485530353001195,-0.8035409761781451,0.8652388455439493
NQ/RTH/B1/1h,6926,True,-3.5124132234510745,0.2045082091544329,0.5356436766296557,2.366653396824958,1.2387872883902982,-0.07352316420758592,0.12574638204655836,-0.8129594320400908,0.8680567868698938
NQ/RTH/B1/1h,7304,True,-3.630270857006519,0.17999894865032087,0.5440024331707096,2.4107707380834107,1.2426067612734046,-0.07649735894488556,0.12653158894919656,-0.8070621763017171,0.8559800502574281
NQ/RTH/B1/1h,7682,True,-3.6325627229353805,0.17046565659097992,0.5498062033929954,2.399500488891805,1.241753159147702,-0.07787960372909004,0.1274712432973142,-0.8127704872542316,0.8531892465732359
NQ/RTH/B1/1h,8060,True,-3.8383313924391724,0.16289997827763614,0.540446669513371,2.6241037170724955,1.261462164143753,-0.07777192128869484,0.12791852064612264,-0.7908847320040218,0.8446530036062566
NQ/RTH/B1/1h,8438,True,-3.903180020478718,0.15989509962687698,0.5378661925834833,2.6513082369674983,1.2638116259314232,-0.07872774109083112,0.12904185982570465,-0.7830526060125786,0.839656647009353
NQ/RTH/B1/1h,8816,True,-3.818962660020117,0.15665664246514005,0.5448397055656988,2.591661902491318,1.2594673622808772,-0.07588473548456807,0.13171490423445792,-0.7833214973361269,0.8428644692998606
NQ/RTH/B1/1h,9194,True,-3.6317702106941425,0.16639587687792043,0.5500072935084759,2.439324280354882,1.2478627767117207,-0.07514603441580159,0.1336013679603007,-0.7870154682733815,0.8527295053671056
NQ/RTH/B1/1h,9572,True,-3.5983642817460515,0.16954366378985322,0.5489669999826202,2.401759722428002,1.245980134454548,-0.07241252140813242,0.13639654612273266,-0.7871615922911614,0.8535456402393082
NQ/RTH/B1/1h,9950,True,-3.502882359179784,0.16378343356680658,0.5579280953733317,2.25949887502302,1.2352916378984258,-0.06980692869762259,0.13796341189239147,-0.7921893988923498,0.8529873443300785
NQ/RTH/B1/1h,10328,True,-3.5070511172198238,0.16224144947085894,0.5584116945846684,2.224314299314327,1.232173292698453,-0.0695833389843051,0.13847673234297203,-0.7887865793017954,0.8503014258685727
NQ/RTH/B1/1h,10706,True,-3.5376843679629375,0.15922496051707635,0.558612987116097,2.2059295296773263,1.2299574949202854,-0.07286587064165587,0.13826739146459538,-0.7964211659761242,0.8462951907803287
NQ/RTH/B1/1h,11084,True,-3.5769255166398226,0.15333759249870818,0.5599089211210309,2.2056349109361753,1.229546084892116,-0.07332246583036127,0.13716332562848435,-0.801765685816999,0.8417714143592403
NQ/RTH/B0/30min,500,True,-0.5752630930271996,0.07758886674929291,0.8643775731203058,-1.517342745235946,0.8796052205813047,-0.02326971072320412,0.12767829559329893,-1.577393663250387,0.8378998926193124
NQ/RTH/B0/30min,1256,True,-1.8013152462500623,0.21391237608048208,0.6549970689284181,0.2783314800132771,1.0439914616424089,-0.032467756443072225,0.1532418382965509,-1.403388847460163,0.8977237234425549
NQ/RTH/B0/30min,2012,True,-3.059719277697609,0.26276968726287786,0.5414643104437371,1.837948962795938,1.1732418428867313,-0.0698913733203054,0.1017037274532142,-1.181501056600297,0.8980382727052811
NQ/RTH/B0/30min,2768,True,-3.1277593673586948,0.2680865500316843,0.5339194837288285,1.6129635537334877,1.1559050528692674,-0.06674018656485092,0.10893265226497065,-1.118883737764303,0.8852467790991878
NQ/RTH/B0/30min,3524,True,-4.5624667455449455,0.26359233523956593,0.4566946866699969,4.073896271716309,1.3521744601492522,-0.07149537646795259,0.0909726364645027,-1.047917687854043,0.8811232266406009
NQ/RTH/B0/30min,4280,True,-4.673056986682878,0.26202013493032317,0.45359187164691006,4.2083373706974925,1.3600930383555445,-0.07568775905167191,0.0905009479414498,-1.0314908371758325,0.8789472818119473
NQ/RTH/B0/30min,5036,True,-4.8123130690279865,0.23366968018134235,0.46432643589848005,4.10147588051692,1.349622994409942,-0.07930961192683693,0.09331259473544813,-0.9979562739415213,0.8603353149823451
NQ/RTH/B0/30min,5792,True,-4.660874505440159,0.22439166234603572,0.48016671996699933,3.707716293097864,1.3176183370880195,-0.0893691908266876,0.0943621306700182,-0.9817205881296862,0.857068137433962
NQ/RTH/B0/30min,6548,True,-4.199198547358318,0.23406760734065984,0.49913727986995204,3.4976306197351033,1.3026228447455956,-0.08859116411092793,0.09548559247572797,-1.0025288498835692,0.8842552307634353
NQ/RTH/B0/30min,7304,True,-4.223088426559286,0.23003236589323678,0.500335482251471,3.465041527208884,1.2996522377077175,-0.08861407357596057,0.09692318508976361,-1.0126251589513933,0.880294495005931
NQ/RTH/B0/30min,8060,True,-4.161182016767956,0.23497844151436692,0.49997548817905035,3.3507363905821617,1.2914954647884407,-0.08569622877781885,0.10071372308721568,-1.0038770492788762,0.8806945170029972
NQ/RTH/B0/30min,8816,True,-3.7044727652611558,0.25425273381883196,0.5114697084428885,2.9698863792135235,1.2638191909481238,-0.08063386249007323,0.09522369351984905,-1.0035301429770604,0.9006579669375961
NQ/RTH/B0/30min,9572,True,-3.7827122281458254,0.24632083789123912,0.5124760066863127,2.9935085499443423,1.26559539305725,-0.08076517904460555,0.09867624391087869,-0.9979820089725023,0.8949081110058129
NQ/RTH/B0/30min,10328,True,-3.6059219089066916,0.2401537990801831,0.5260405472391363,2.6611976863935385,1.2407139548265542,-0.08706719045092405,0.0949181222044255,-0.9987981110048666,0.8928196468443766
NQ/RTH/B0/30min,11084,True,-3.645487058973893,0.24155757297935276,0.5231333871148349,2.621198548103256,1.2370294328144058,-0.08957911230642424,0.09714685120438318,-0.979609019578577,0.888688970128296
NQ/RTH/B0/30min,11840,True,-3.918475497215172,0.22922830329303717,0.5146736703478789,3.0459892872185983,1.272393144871505,-0.08437839923378805,0.09609479979941711,-0.9520260585355893,0.8840955532895349
NQ/RTH/B0/30min,12596,True,-3.583443038451608,0.24230892367826806,0.5242812350229613,2.9153011741774755,1.2630957165563397,-0.08172151540199835,0.09689590713446658,-0.9585480569646065,0.9045263059066381
NQ/RTH/B0/30min,13352,True,-3.603424380576914,0.23677777854685264,0.5264648876463925,2.9252088584345,1.2642251387478032,-0.08444529721540237,0.09863829917860664,-0.9682064293077259,0.9023479241774599
NQ/RTH/B0/30min,14108,True,-3.5392238908397644,0.238955164510527,0.5283592607633303,2.8770799726061886,1.2605736153560063,-0.0855072159704599,0.09892485608933768,-0.9791951210423371,0.9049909080577851
NQ/RTH/B0/30min,14864,True,-3.5040239669034867,0.22879449065860114,0.5374643554451728,2.774388019756895,1.2521597961214832,-0.08947733574677331,0.0997129590623983,-0.9727974223104402,0.901785748395393
NQ/RTH/B0/30min,15620,True,-3.55552073556892,0.22706983027508323,0.535129236109896,2.8126638281763325,1.2559116259696563,-0.08912032024421944,0.10113730097405019,-0.974674993958484,0.8991448593017629
NQ/RTH/B0/30min,16376,True,-3.5763109657913335,0.2206163942971464,0.5386320992727452,2.777164928834281,1.2527320044057104,-0.08918339486133334,0.10352450849871858,-0.9629104660401558,0.8953780636563482
NQ/RTH/B0/30min,17132,True,-3.570484311466698,0.2169058408539517,0.5415905007089625,2.7195497372507855,1.2479063306539815,-0.08737475792355703,0.10378389048624272,-0.9580119001027849,0.8927600553107257
NQ/RTH/B0/30min,17888,True,-3.4532242845977317,0.21846700411144188,0.5468060351683451,2.617185279352161,1.2405183215075768,-0.08440791274134396,0.10509792270447944,-0.9641972619140392,0.8967899090486904
NQ/RTH/B0/30min,18644,True,-3.2940926752557016,0.21987868424385554,0.5542654626659429,2.461190440047877,1.2294208859478795,-0.0787450871432473,0.106850554192953,-0.9660712541969565,0.9013042204049304
NQ/RTH/B0/30min,19400,True,-3.267333321459641,0.21912579307249874,0.5558036750024189,2.4286125296259202,1.227408607244389,-0.0747842924066822,0.10868984825356742,-0.9699032367172131,0.9013240077085307
NQ/RTH/B0/30min,20156,True,-3.263704113818301,0.21784252781034447,0.5560889094259975,2.4089847480306363,1.2267974180975065,-0.07300252285965872,0.11120255969076887,-0.9697181629385896,0.9000509661268163
NQ/RTH/B0/30min,20912,True,-3.263959293389088,0.21377319873856726,0.5586971296917297,2.383711999927872,1.224979490448916,-0.07255875497785805,0.11152068165128909,-0.9793081173510872,0.8981657239836142
NQ/RTH/B0/30min,21668,True,-3.2879167164432674,0.21245022923300666,0.5583876691659926,2.374566170742829,1.2237958533676592,-0.07392135018475438,0.11198845580466815,-0.9850199385639435,0.8958027433299807
NQ/RTH/B0/30min,22424,True,-3.3152784222808678,0.21215101225867472,0.5569787246475871,2.3910806987405495,1.2248816543388232,-0.0733892750389971,0.11240804496382309,-0.9935392512669134,0.8943840339365391
NQ/RTH/B1/30min,500,True,-1.2107516181642897,0.08031668449942417,0.8111241092651833,-0.8834753994028515,0.9353942029702189,-0.021185101787524682,0.12422098560616879,-1.5922573075599735,0.839037474195459
NQ/RTH/B1/30min,1256,True,-1.7788980689736706,0.21191068662688878,0.6579641530661146,0.26944876698837156,1.0434736049244222,-0.03234618892199335,0.15171534766278444,-1.4190376029807776,0.8984789133378317
NQ/RTH/B1/30min,2012,True,-3.038287666756462,0.26069628243857795,0.5440991964745632,1.839213555542621,1.1736111881960345,-0.07077880720357158,0.10038022105651254,-1.2016532705183618,0.8992571869095978
NQ/RTH/B1/30min,2768,True,-3.1039459605918562,0.263641892818839,0.5383784045012061,1.621977436797307,1.1569345462774443,-0.06765351735199301,0.10718734312009759,-1.1442554327239298,0.8865104679560163
NQ/RTH/B1/30min,3524,True,-4.5361845250257975,0.25888067980929863,0.4609826888826677,4.077820358072794,1.3527927058843967,-0.07239993901797726,0.08964225530718375,-1.0750299726386061,0.8824946988687477
NQ/RTH/B1/30min,4280,True,-4.649532080593838,0.256728683256161,0.45805014032868396,4.224440021645664,1.3616613900397456,-0.07649569426686029,0.0889781072529483,-1.0608674306300894,0.8804378740440173
NQ/RTH/B1/30min,5036,True,-4.78406389919885,0.22837665123967466,0.46906494945891564,4.110910510435997,1.3506567461404861,-0.08019893917981231,0.09182842178607711,-1.0267037774754606,0.8619223896044053
NQ/RTH/B1/30min,5792,True,-4.632295732787346,0.21824157170255398,0.4855356519399354,3.7201634545292714,1.31887709065058,-0.09101646116530335,0.09238997007163643,-1.010070915919261,0.8586034197402287
NQ/RTH/B1/30min,6548,True,-4.163145823626028,0.22747326395619022,0.5054188316706079,3.4848304545427853,1.3019281023144618,-0.09076860251932198,0.09328974021851671,-1.0316577155359261,0.8854922443470972
NQ/RTH/B1/30min,7304,True,-4.188532804633693,0.22324720259908326,0.5066563992404295,3.4560449181310844,1.2992557547648271,-0.09088077390818541,0.09471915816114837,-1.0418098242857263,0.8815234450006371
NQ/RTH/B1/30min,8060,True,-4.127595389767782,0.22785451687182018,0.506480783781396,3.342786061912501,1.2911784599413447,-0.08784659876763307,0.09844862368389884,-1.0331227892619033,0.8818115952645684
NQ/RTH/B1/30min,8816,True,-3.671358356946803,0.24657866496288564,0.5185140661874055,2.9561299802319745,1.2630459712135882,-0.08257284134631711,0.093059337547159,-1.0332028736131682,0.9014857672784639
NQ/RTH/B1/30min,9572,True,-3.751271197777829,0.23863622955409125,0.5193934411811972,2.9849727083569633,1.2652533702623465,-0.08290029773045679,0.0963659517656128,-1.027667056684865,0.8958005315007589
NQ/RTH/B1/30min,10328,True,-3.581502042340075,0.23276171865877937,0.5324369042443547,2.665078096870361,1.2413757715744491,-0.08885718872747445,0.09296531908111844,-1.0288920837454776,0.8937159914798263
NQ/RTH/B1/30min,11084,True,-3.627284598811205,0.23448728264338486,0.5289107030901219,2.6379441104588404,1.2387255054243234,-0.09129422374429039,0.09523364037871052,-1.0092575128531536,0.8896624606530303
NQ/RTH/B1/30min,11840,True,-3.8889342129832696,0.22136328416020443,0.5215229211103443,3.0492908447378206,1.27302958623089,-0.08707651235671982,0.09386768240207985,-0.9847432661838051,0.8852773926312311
NQ/RTH/B1/30min,12596,True,-3.5532582631590097,0.2341554054017746,0.5315442908500416,2.910187990569939,1.2630516314092701,-0.08438363853454034,0.09458287208167349,-0.9911476477605929,0.9055232891262033
NQ/RTH/B1/30min,13352,True,-3.5739218679433424,0.22881454662188075,0.5335594001601536,2.9221261073004103,1.264336783759688,-0.08721252619283149,0.09630430178430233,-1.0012518727635222,0.9034133225651176
NQ/RTH/B1/30min,14108,True,-3.507467770036923,0.231184907693128,0.5354886738232173,2.8688290135954544,1.2602730880208077,-0.08835337732114115,0.09655748927735769,-1.0121617578156572,0.906046872252481
NQ/RTH/B1/30min,14864,True,-3.474020015356771,0.2213328143741117,0.544310628489809,2.7704196754236547,1.252217228129267,-0.09232072793399773,0.09740217801343012,-1.0057910725891233,0.9029279608229196
NQ/RTH/B1/30min,15620,True,-3.5238757924585835,0.21969014085174174,0.5419848155394709,2.807469113332135,1.2558802907685562,-0.09200759786941823,0.09873618467756184,-1.0076613147142486,0.9003581885835947
NQ/RTH/B1/30min,16376,True,-3.544892203660558,0.21294955948027627,0.5456752115505202,2.7740571822490843,1.2528704842348157,-0.09209014378919422,0.10106803201827014,-0.9963867695501181,0.896609926010512
NQ/RTH/B1/30min,17132,True,-3.5384435395005984,0.20906127062473004,0.5487998441291039,2.7177758521169513,1.2481686695821608,-0.09034689653910412,0.10132307511408305,-0.992577385444469,0.8940560419382508
NQ/RTH/B1/30min,17888,True,-3.4209011689412354,0.21067550577845812,0.5540681434870414,2.6133856419775645,1.2406050979293322,-0.087235203067032,0.10258655957435822,-0.998224272089528,0.8980552691887222
NQ/RTH/B1/30min,18644,True,-3.2597978002406185,0.2119564046636295,0.5618385298472628,2.453193644796711,1.2291536645492895,-0.0814581552126735,0.10419434590750558,-0.9996460358499779,0.902542292510378
NQ/RTH/B1/30min,19400,True,-3.2344497011659676,0.21127813087997196,0.5632584558062064,2.4223873973295342,1.2272757107169316,-0.07741797030212272,0.1060198690760875,-1.00290442859436,0.9025515525468553
NQ/RTH/B1/30min,20156,True,-3.232052550635866,0.2100162574294801,0.5634574533638417,2.4045708360551528,1.2268059903492277,-0.07548585042638403,0.10854800401842923,-1.0025339617466953,0.9012692365231616
NQ/RTH/B1/30min,20912,True,-3.234501466379881,0.2059896226189831,0.5659009111309985,2.3831764236649327,1.2253131022174937,-0.07481862594373462,0.10895890234126929,-1.0121337422650718,0.8993954235846131
NQ/RTH/B1/30min,21668,True,-3.2581975159326793,0.2046703463298723,0.5655919958951217,2.3749749199087433,1.2242153549011838,-0.0762344495572113,0.10938813831607784,-1.0180360532979211,0.8970767523138876
NQ/RTH/B1/30min,22424,True,-3.2850069640646313,0.20434149760734935,0.564224066287233,2.390966623180014,1.225260914924591,-0.07567648876495847,0.10976181764206866,-1.0264056862464874,0.8956631932889175
