test,cell,model,result,message
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2018/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2018/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-7.61876]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2018/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2018/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.8997]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2018/t3,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2018/t3 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [1.166038]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2018/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2018/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-2.176504]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2018/t3,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2018/t3 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [1.231986]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2018/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2018/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-1.391977]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2019/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2019/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.139837]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2019/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2019/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.997092]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2019/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2019/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.444964]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2019/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2019/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.444337]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2019/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2019/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.429534]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2019/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2019/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.376258]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2019/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2019/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.731293]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2020/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2020/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.156708]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2020/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2020/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.136022]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2020/t1,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2020/t1 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.020881]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2020/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2020/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.135689]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2020/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2020/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.862142]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2020/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2020/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.149529]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.12081]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.701573]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.485468]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.485255]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.04375]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.035372]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.049244]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.461331]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.685012]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2021/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2021/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.034221]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2022/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2022/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.945462]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2022/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2022/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.946797]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2022/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2022/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-2.467588]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2023/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2023/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.69091]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2023/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2023/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.412615]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2023/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2023/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.266363]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M23/y2023/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M23/y2023/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.136413]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y0/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y0/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.017353]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y0/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y0/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.047015]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2016/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2016/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.532052]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2016/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2016/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.289041]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2016/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2016/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.332118]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2016/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2016/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [2.578701]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2016/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2016/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-1.288213]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.210384]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.28202]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.591439]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.451154]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.064473]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.428902]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.458528]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2017/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2017/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.878305]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2018/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2018/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.023553]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2018/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2018/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.408369]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2018/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2018/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.153009]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2018/t3,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2018/t3 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [1.187955]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2018/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2018/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-2.114377]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2018/t3,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2018/t3 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [1.231862]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2018/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2018/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-1.5019]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2019/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2019/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.048187]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2019/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2019/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.214943]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2019/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2019/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.330091]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2019/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2019/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.288913]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2019/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2019/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.17567]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2019/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2019/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-1.121123]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2019/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2019/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.054465]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2020/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2020/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.019029]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2020/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2020/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.280102]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2020/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2020/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.371854]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2020/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2020/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.371562]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2020/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2020/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.067688]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2020/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2020/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.053593]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2020/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2020/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.26125]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2021/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2021/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.104321]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2021/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2021/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.613778]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2021/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2021/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.559703]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2021/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2021/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.545423]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2021/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2021/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.383995]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2021/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2021/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.24059]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2021/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2021/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.525026]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2022/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2022/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.057578]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2022/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2022/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.438163]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2023/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2023/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.312181]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2023/t1,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2023/t1 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.056265]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M46/y2023/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M46/y2023/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.060509]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y0/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y0/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.026346]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y0/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y0/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.039934]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y0/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y0/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.224711]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2016/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2016/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.040103]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2016/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2016/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.8041]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2016/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2016/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.303259]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2016/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2016/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-31.427868]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2016/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2016/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-2.140553]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.640306]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.359523]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [2.04137]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.226352]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.309776]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.481327]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.056851]"
assert_lambda_in_unit,NQ/GLOBEX/B0/1day/M138/y2017/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/GLOBEX/B0/1day/M138/y2017/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.138188]"
