cell_id,seed_index,seed,n_obs,mcs75,mcs90,pvals
ES/GLOBEX/B0/1day/S-A,8,2621026741,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8391, ""M3_HARJ"": 0.8391, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,9,1169115867,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8323, ""M3_HARJ"": 0.8323, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,10,3689063838,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8366, ""M3_HARJ"": 0.8366, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,11,1498398406,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8289, ""M3_HARJ"": 0.8289, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,12,3833968697,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8292, ""M3_HARJ"": 0.8292, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,13,630741820,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8347, ""M3_HARJ"": 0.8347, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,14,2401719883,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8334, ""M3_HARJ"": 0.8334, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,15,3662131630,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8285, ""M3_HARJ"": 0.8285, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,16,303417529,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8301, ""M3_HARJ"": 0.8301, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,17,4155647398,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8368, ""M3_HARJ"": 0.8368, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,18,2620441196,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8239, ""M3_HARJ"": 0.8239, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1day/S-A,19,4201311651,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M5_RGARCH"": 0.8278, ""M3_HARJ"": 0.8278, ""M2_HAR"": 1.0, ""M4_HARQ"": 1.0}"
ES/GLOBEX/B0/1h/S-A,0,2237533746,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,1,702494603,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,2,4139393190,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,3,769717545,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,4,919028315,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,5,611620464,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,6,3477480266,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,7,3198431117,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,8,2621026741,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,9,1169115867,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,10,3689063838,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,11,1498398406,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,12,3833968697,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,13,630741820,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,14,2401719883,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,15,3662131630,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,16,303417529,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,17,4155647398,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,18,2620441196,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/1h/S-A,19,4201311651,40996,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,0,2237533746,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,1,702494603,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,2,4139393190,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,3,769717545,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,4,919028315,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,5,611620464,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,6,3477480266,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,7,3198431117,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,8,2621026741,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,9,1169115867,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,10,3689063838,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,11,1498398406,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,12,3833968697,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,13,630741820,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,14,2401719883,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,15,3662131630,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,16,303417529,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,17,4155647398,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,18,2620441196,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B0/30min/S-A,19,4201311651,21604,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B1/1day/S-A,0,2237533746,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7052, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,1,702494603,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7204, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,2,4139393190,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7067, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,3,769717545,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7097, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,4,919028315,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7041, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,5,611620464,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7104, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,6,3477480266,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7101, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,7,3198431117,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7072, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,8,2621026741,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7181, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,9,1169115867,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7129, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,10,3689063838,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7054, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,11,1498398406,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7022, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,12,3833968697,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7051, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,13,630741820,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7177, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,14,2401719883,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7116, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,15,3662131630,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7093, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,16,303417529,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7119, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,17,4155647398,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7021, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,18,2620441196,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7055, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1day/S-A,19,4201311651,1453,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,M2_HAR|M3_HARJ|M4_HARQ|M5_RGARCH,"{""M6_PARK"": 0.0, ""M6_GK"": 0.0, ""M1_EWMA"": 0.0, ""M2_HAR"": 0.7044, ""M3_HARJ"": 1.0, ""M4_HARQ"": 1.0, ""M5_RGARCH"": 1.0}"
ES/GLOBEX/B1/1h/S-A,0,2237533746,1403,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B1/1h/S-A,1,702494603,1403,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B1/1h/S-A,2,4139393190,1403,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B1/1h/S-A,3,769717545,1403,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B1/1h/S-A,4,919028315,1403,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B1/1h/S-A,5,611620464,1403,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
ES/GLOBEX/B1/1h/S-A,6,3477480266,1403,M6_GK,M6_GK,"{""M1_EWMA"": 0.0, ""M2_HAR"": 0.0, ""M3_HARJ"": 0.0, ""M4_HARQ"": 0.0, ""M5_RGARCH"": 0.0, ""M6_PARK"": 0.0, ""M6_GK"": 1.0}"
