nu,nsr,n,M,master,estimator,mean_recovery,sd_recovery
3.4,1e-05,390,195,338961480,E4,1.0579256219072375,0.02568524720468728
3.4,1e-05,390,390,338961480,E1_a_L1-5,0.9756759865177252,0.01594536224024827
3.4,1e-05,390,390,338961480,E1_a_L1-10,0.9756754065259007,0.017254290273159636
3.4,1e-05,390,390,338961480,E1_d_L1-5,1.0344096027788992,0.02435818601971225
3.4,1e-05,390,390,338961480,E1_d_L1-10,1.1095737877772183,0.043193924508193544
3.4,1e-05,390,390,338961480,E2,0.974402944789631,0.01463134515770892
3.4,1e-05,390,390,338961480,E4,1.043260686080596,0.025487849259877925
3.4,1e-05,390,13,1861959406,E1_a_L1-5,0.9941776035343044,0.03506635574375779
3.4,1e-05,390,13,1861959406,E1_a_L1-10,0.9947843317040207,0.034251557692965305
3.4,1e-05,390,13,1861959406,E1_d_L1-5,1.0554902668227166,0.04145235415850814
3.4,1e-05,390,13,1861959406,E1_d_L1-10,1.1263743117427933,0.05338625104044516
3.4,1e-05,390,13,1861959406,E2,0.9947688739212146,0.039118348605684056
3.4,1e-05,390,13,1861959406,E4,1.1673868398188996,0.05466956113641641
3.4,1e-05,390,26,1861959406,E1_a_L1-5,0.9951714857841145,0.02513984506669896
3.4,1e-05,390,26,1861959406,E1_a_L1-10,0.9960974316723334,0.026203923108544528
3.4,1e-05,390,26,1861959406,E1_d_L1-5,1.0549936940764026,0.02987355157436659
3.4,1e-05,390,26,1861959406,E1_d_L1-10,1.127049187630728,0.045730960454123545
3.4,1e-05,390,26,1861959406,E2,0.9953004137453891,0.027714610444624435
3.4,1e-05,390,26,1861959406,E4,1.098499779214822,0.036724527244314194
3.4,1e-05,390,78,1861959406,E1_a_L1-5,0.992474186591457,0.01890220059056481
3.4,1e-05,390,78,1861959406,E1_a_L1-10,0.9924952676400042,0.02004901083230724
3.4,1e-05,390,78,1861959406,E1_d_L1-5,1.0506069393250086,0.024615164582763787
3.4,1e-05,390,78,1861959406,E1_d_L1-10,1.1240430158215784,0.040849120968925165
3.4,1e-05,390,78,1861959406,E2,0.9932437452407532,0.018506835022640434
3.4,1e-05,390,78,1861959406,E4,1.0673504431882666,0.02712194383374023
3.4,1e-05,390,195,1861959406,E1_a_L1-5,0.985156074002455,0.01627002004956839
3.4,1e-05,390,195,1861959406,E1_a_L1-10,0.9861855982031165,0.01712297712392776
3.4,1e-05,390,195,1861959406,E1_d_L1-5,1.0431104987096078,0.02145877543355802
3.4,1e-05,390,195,1861959406,E1_d_L1-10,1.115924696284001,0.0406582529445779
3.4,1e-05,390,195,1861959406,E2,0.9854717503284953,0.015028213907774637
3.4,1e-05,390,195,1861959406,E4,1.0541290909735042,0.025032416477189692
3.4,1e-05,390,390,1861959406,E1_a_L1-5,0.9724420315825187,0.016168587745413597
3.4,1e-05,390,390,1861959406,E1_a_L1-10,0.9732493330792573,0.017400627522932824
3.4,1e-05,390,390,1861959406,E1_d_L1-5,1.0295925726877884,0.021518861646855816
3.4,1e-05,390,390,1861959406,E1_d_L1-10,1.102536398903683,0.04033627058502727
3.4,1e-05,390,390,1861959406,E2,0.9719496195135684,0.014830620775857456
3.4,1e-05,390,390,1861959406,E4,1.0388656074099127,0.024965621583039495
3.4,1e-05,1380,23,2092611599,E1_a_L1-5,0.999797371195371,0.027921788498386908
3.4,1e-05,1380,23,2092611599,E1_a_L1-10,0.9998167457699267,0.02782098259153026
3.4,1e-05,1380,23,2092611599,E1_d_L1-5,1.0602282484938899,0.034533367098752585
3.4,1e-05,1380,23,2092611599,E1_d_L1-10,1.13030506053875,0.04620292498206017
3.4,1e-05,1380,23,2092611599,E2,0.9985824484662652,0.025661806249944377
3.4,1e-05,1380,23,2092611599,E4,1.0976985953669205,0.03597474474170586
3.4,1e-05,1380,46,2092611599,E1_a_L1-5,0.9992131443613493,0.020735998684353364
3.4,1e-05,1380,46,2092611599,E1_a_L1-10,0.9985562665487319,0.02171111564204308
3.4,1e-05,1380,46,2092611599,E1_d_L1-5,1.0586795570607008,0.027049765102622168
3.4,1e-05,1380,46,2092611599,E1_d_L1-10,1.1298268117607382,0.042214545127905075
3.4,1e-05,1380,46,2092611599,E2,0.9979456578571745,0.018387024326842923
3.4,1e-05,1380,46,2092611599,E4,1.0594718306716902,0.02642690401553555
3.4,1e-05,1380,138,2092611599,E1_a_L1-5,0.9917862764318803,0.014729076011138825
3.4,1e-05,1380,138,2092611599,E1_a_L1-10,0.9917242052286255,0.015936738300682225
3.4,1e-05,1380,138,2092611599,E1_d_L1-5,1.0504735262240439,0.021125802847688807
3.4,1e-05,1380,138,2092611599,E1_d_L1-10,1.1215652778078045,0.037628167123189164
3.4,1e-05,1380,138,2092611599,E2,0.9896416802349907,0.01314173705867414
3.4,1e-05,1380,138,2092611599,E4,1.0334222843587328,0.019383688639754818
3.4,1e-05,1380,345,2092611599,E1_a_L1-5,0.9796041216778937,0.01300850764030541
3.4,1e-05,1380,345,2092611599,E1_a_L1-10,0.979533879764073,0.014040379703469155
3.4,1e-05,1380,345,2092611599,E1_d_L1-5,1.0367890367265458,0.02060328578339262
3.4,1e-05,1380,345,2092611599,E1_d_L1-10,1.1064449454266962,0.038833036993238666
3.4,1e-05,1380,345,2092611599,E2,0.9736414241906867,0.011629212662214852
3.4,1e-05,1380,345,2092611599,E4,1.0170688619021855,0.018218208743947317
3.4,1e-05,1380,1380,2092611599,E1_a_L1-5,0.9202087404109346,0.016724509004895312
3.4,1e-05,1380,1380,2092611599,E1_a_L1-10,0.9197128786603506,0.017123961597113994
3.4,1e-05,1380,1380,2092611599,E1_d_L1-5,0.9743582699360863,0.023392049880513827
3.4,1e-05,1380,1380,2092611599,E1_d_L1-10,1.0400553271993012,0.03873391927924945
3.4,1e-05,1380,1380,2092611599,E2,0.9002062109311899,0.01762654209973243
3.4,1e-05,1380,1380,2092611599,E4,0.9542858042431283,0.021324542935499926
3.4,1e-05,1380,23,2383867976,E1_a_L1-5,0.9984423685890872,0.028671100747339983
3.4,1e-05,1380,23,2383867976,E1_a_L1-10,0.9989819715089212,0.028362568868290902
3.4,1e-05,1380,23,2383867976,E1_d_L1-5,1.0565415556312887,0.036406237098794966
3.4,1e-05,1380,23,2383867976,E1_d_L1-10,1.1248699008807512,0.0482179544739011
3.4,1e-05,1380,23,2383867976,E2,0.9986776746970725,0.02805150568190547
3.4,1e-05,1380,23,2383867976,E4,1.092242211781177,0.03631722491376574
3.4,1e-05,1380,46,2383867976,E1_a_L1-5,0.9966392102823963,0.0219800451491487
3.4,1e-05,1380,46,2383867976,E1_a_L1-10,0.9973830907882096,0.02222081760378596
3.4,1e-05,1380,46,2383867976,E1_d_L1-5,1.0531037405606025,0.027907109274666015
3.4,1e-05,1380,46,2383867976,E1_d_L1-10,1.1223623674959355,0.043812802131973014
3.4,1e-05,1380,46,2383867976,E2,0.9952735718069633,0.019478150739181275
3.4,1e-05,1380,46,2383867976,E4,1.0537352773847066,0.026661591080105584
3.4,1e-05,1380,138,2383867976,E1_a_L1-5,0.9912066595201494,0.01621990510390822
3.4,1e-05,1380,138,2383867976,E1_a_L1-10,0.9917770108872278,0.017133317170377034
3.4,1e-05,1380,138,2383867976,E1_d_L1-5,1.0479410464326682,0.021968092935332768
3.4,1e-05,1380,138,2383867976,E1_d_L1-10,1.116151883747701,0.03828984082875704
3.4,1e-05,1380,138,2383867976,E2,0.9882382882328327,0.014115126195349732
3.4,1e-05,1380,138,2383867976,E4,1.0304239956266383,0.019694756775448175
3.4,1e-05,1380,345,2383867976,E1_a_L1-5,0.977553101091699,0.014357509524233904
3.4,1e-05,1380,345,2383867976,E1_a_L1-10,0.9778521576746791,0.015627899101911806
3.4,1e-05,1380,345,2383867976,E1_d_L1-5,1.0326207612874945,0.020714586477423073
3.4,1e-05,1380,345,2383867976,E1_d_L1-10,1.100436217024929,0.03796627366843378
3.4,1e-05,1380,345,2383867976,E2,0.970569513358021,0.012516423650417696
3.4,1e-05,1380,345,2383867976,E4,1.013306802057145,0.01791011662109812
3.4,1e-05,1380,1380,2383867976,E1_a_L1-5,0.913726373943902,0.019171931329170448
3.4,1e-05,1380,1380,2383867976,E1_a_L1-10,0.9134213858294618,0.019940320446337173
3.4,1e-05,1380,1380,2383867976,E1_d_L1-5,0.9645861067228586,0.02363668727627085
3.4,1e-05,1380,1380,2383867976,E1_d_L1-10,1.0289843072398563,0.039869642228346706
3.4,1e-05,1380,1380,2383867976,E2,0.8922988275597704,0.020801955584626573
3.4,1e-05,1380,1380,2383867976,E4,0.9464689439886524,0.022988112643348026
3.4,1e-05,1380,23,3610172792,E1_a_L1-5,0.9956352144906049,0.02589439255277739
3.4,1e-05,1380,23,3610172792,E1_a_L1-10,0.9962938218789787,0.026003900764745506
3.4,1e-05,1380,23,3610172792,E1_d_L1-5,1.0544955323950407,0.033194138919746374
3.4,1e-05,1380,23,3610172792,E1_d_L1-10,1.125619543672093,0.04821089283482752
3.4,1e-05,1380,23,3610172792,E2,0.9956074291924597,0.027282962834282283
3.4,1e-05,1380,23,3610172792,E4,1.0920730255227442,0.0330405181374359
3.4,1e-05,1380,46,3610172792,E1_a_L1-5,0.9957114965063041,0.021934025660467673
3.4,1e-05,1380,46,3610172792,E1_a_L1-10,0.9959844288319576,0.02254019073083948
3.4,1e-05,1380,46,3610172792,E1_d_L1-5,1.0546386374167713,0.0273727079751485
3.4,1e-05,1380,46,3610172792,E1_d_L1-10,1.1269198461010013,0.04097760458157711
3.4,1e-05,1380,46,3610172792,E2,0.995069087479157,0.02015316053971011
3.4,1e-05,1380,46,3610172792,E4,1.055123628419722,0.02562366550106174
3.4,1e-05,1380,138,3610172792,E1_a_L1-5,0.9898209042379656,0.01531911947651285
3.4,1e-05,1380,138,3610172792,E1_a_L1-10,0.9898528546690897,0.015790737678890575
3.4,1e-05,1380,138,3610172792,E1_d_L1-5,1.0467257823734375,0.020355898678791385
3.4,1e-05,1380,138,3610172792,E1_d_L1-10,1.1203708089603055,0.037890851865735466
3.4,1e-05,1380,138,3610172792,E2,0.9873091661446992,0.013015769011935139
3.4,1e-05,1380,138,3610172792,E4,1.031344039815429,0.017821365954317825
3.4,1e-05,1380,345,3610172792,E1_a_L1-5,0.9771139099832123,0.01284125903563565
3.4,1e-05,1380,345,3610172792,E1_a_L1-10,0.977332326675063,0.014513474846104643
3.4,1e-05,1380,345,3610172792,E1_d_L1-5,1.0334423170639366,0.01875266042842007
3.4,1e-05,1380,345,3610172792,E1_d_L1-10,1.1056202046282093,0.035101307710544524
3.4,1e-05,1380,345,3610172792,E2,0.9705013057621196,0.011671838196839356
3.4,1e-05,1380,345,3610172792,E4,1.0143472096115536,0.01598865234081445
3.4,1e-05,1380,1380,3610172792,E1_a_L1-5,0.9171475926174366,0.017224564713003786
3.4,1e-05,1380,1380,3610172792,E1_a_L1-10,0.9173809534998756,0.018148567195868354
3.4,1e-05,1380,1380,3610172792,E1_d_L1-5,0.9699528014607799,0.023725776696309087
3.4,1e-05,1380,1380,3610172792,E1_d_L1-10,1.0380028353058617,0.037101068653786914
3.4,1e-05,1380,1380,3610172792,E2,0.896612541429738,0.018797375580169303
3.4,1e-05,1380,1380,3610172792,E4,0.9514962040937317,0.020730153598685283
3.4,1e-05,1380,23,338961480,E1_a_L1-5,0.997942234006421,0.02704107173158286
3.4,1e-05,1380,23,338961480,E1_a_L1-10,0.9991281605723643,0.026614836849390543
3.4,1e-05,1380,23,338961480,E1_d_L1-5,1.0584315648987264,0.03616924674345864
3.4,1e-05,1380,23,338961480,E1_d_L1-10,1.1324319921285342,0.04887553919661196
3.4,1e-05,1380,23,338961480,E2,0.9994753741607342,0.024647454111620917
3.4,1e-05,1380,23,338961480,E4,1.0986122116854506,0.03839021830826028
3.4,1e-05,1380,46,338961480,E1_a_L1-5,0.9963278659050487,0.019465215579767478
3.4,1e-05,1380,46,338961480,E1_a_L1-10,0.9972677137786831,0.01970367018698636
3.4,1e-05,1380,46,338961480,E1_d_L1-5,1.0559826244058237,0.028280887119574254
3.4,1e-05,1380,46,338961480,E1_d_L1-10,1.130954282843,0.04328147168490258
3.4,1e-05,1380,46,338961480,E2,0.9949630568370261,0.01730674166737028
3.4,1e-05,1380,46,338961480,E4,1.0576738237388128,0.026140624030666283
3.4,1e-05,1380,138,338961480,E1_a_L1-5,0.990738436026653,0.016192258324476478
3.4,1e-05,1380,138,338961480,E1_a_L1-10,0.9912927835297155,0.017136388641351058
3.4,1e-05,1380,138,338961480,E1_d_L1-5,1.050745656810085,0.02273458718223513
3.4,1e-05,1380,138,338961480,E1_d_L1-10,1.125231598861176,0.04044010123680559
3.4,1e-05,1380,138,338961480,E2,0.9873714623623875,0.01395329643104407
3.4,1e-05,1380,138,338961480,E4,1.0331552682032348,0.02003261695935829
3.4,1e-05,1380,345,338961480,E1_a_L1-5,0.9776658002624009,0.015249821419550712
3.4,1e-05,1380,345,338961480,E1_a_L1-10,0.9787085709310503,0.016409913032036292
3.4,1e-05,1380,345,338961480,E1_d_L1-5,1.0355476085218225,0.02241338848253286
3.4,1e-05,1380,345,338961480,E1_d_L1-10,1.110337845555029,0.04160023417760842
3.4,1e-05,1380,345,338961480,E2,0.9709463781248994,0.012958249144501914
3.4,1e-05,1380,345,338961480,E4,1.0165431600615336,0.019461540377303806
3.4,1e-05,1380,1380,338961480,E1_a_L1-5,0.9157122034146988,0.019475894447823123
3.4,1e-05,1380,1380,338961480,E1_a_L1-10,0.9159608025426758,0.020134299967030016
3.4,1e-05,1380,1380,338961480,E1_d_L1-5,0.9709314713724642,0.025453489699122436
3.4,1e-05,1380,1380,338961480,E1_d_L1-10,1.0391285534075458,0.0425160768872554
3.4,1e-05,1380,1380,338961480,E2,0.8944595917070989,0.019819337125920523
3.4,1e-05,1380,1380,338961480,E4,0.951128235085573,0.023729466019816427
3.4,1e-05,1380,23,1861959406,E1_a_L1-5,0.997284487533564,0.029032448730956464
3.4,1e-05,1380,23,1861959406,E1_a_L1-10,0.9975408554247233,0.030415684297226235
3.4,1e-05,1380,23,1861959406,E1_d_L1-5,1.0558825769000506,0.03350121364913682
3.4,1e-05,1380,23,1861959406,E1_d_L1-10,1.1283344422767387,0.0467097153054117
3.4,1e-05,1380,23,1861959406,E2,0.9967507461647271,0.027280477005435642
3.4,1e-05,1380,23,1861959406,E4,1.0950963498815307,0.037479222553665884
3.4,1e-05,1380,46,1861959406,E1_a_L1-5,0.9959507984933612,0.022366546221648066
3.4,1e-05,1380,46,1861959406,E1_a_L1-10,0.9969186666988379,0.023243640618312553
3.4,1e-05,1380,46,1861959406,E1_d_L1-5,1.0539630111238898,0.027414087542408715
3.4,1e-05,1380,46,1861959406,E1_d_L1-10,1.1257000462659534,0.039755405520791445
3.4,1e-05,1380,46,1861959406,E2,0.9953244943255415,0.018607352503360458
3.4,1e-05,1380,46,1861959406,E4,1.056515371903033,0.027539306599592816
3.4,1e-05,1380,138,1861959406,E1_a_L1-5,0.9907062982120152,0.017202720409791983
3.4,1e-05,1380,138,1861959406,E1_a_L1-10,0.991550396978199,0.017920321779375838
3.4,1e-05,1380,138,1861959406,E1_d_L1-5,1.0485317662050597,0.02381362943010192
3.4,1e-05,1380,138,1861959406,E1_d_L1-10,1.1229549619776795,0.03755162062534477
3.4,1e-05,1380,138,1861959406,E2,0.9879087978478087,0.013564878323989876
3.4,1e-05,1380,138,1861959406,E4,1.0315734577576743,0.020110126287493757
3.4,1e-05,1380,345,1861959406,E1_a_L1-5,0.9773584210059721,0.015143011106970318
3.4,1e-05,1380,345,1861959406,E1_a_L1-10,0.9778171513440458,0.015942003390563557
3.4,1e-05,1380,345,1861959406,E1_d_L1-5,1.033069585949105,0.021775921201085784
3.4,1e-05,1380,345,1861959406,E1_d_L1-10,1.1080225116464768,0.03693226187956192
3.4,1e-05,1380,345,1861959406,E2,0.9713153429925374,0.013088014026313748
3.4,1e-05,1380,345,1861959406,E4,1.0142854121311933,0.018349251609103053
3.4,1e-05,1380,1380,1861959406,E1_a_L1-5,0.9144285192787452,0.019170973554593983
3.4,1e-05,1380,1380,1861959406,E1_a_L1-10,0.9144026467755201,0.020010116686711293
3.4,1e-05,1380,1380,1861959406,E1_d_L1-5,0.9672407667053516,0.02524422980423975
3.4,1e-05,1380,1380,1861959406,E1_d_L1-10,1.0357781184561963,0.03756721219950069
3.4,1e-05,1380,1380,1861959406,E2,0.8937841187801356,0.019921736373049368
3.4,1e-05,1380,1380,1861959406,E4,0.9481336349990815,0.02244044828687606
3.4,3e-05,390,13,2092611599,E1_a_L1-5,0.9971729247805834,0.03354201503195834
3.4,3e-05,390,13,2092611599,E1_a_L1-10,0.9976501380438285,0.032641778490906576
3.4,3e-05,390,13,2092611599,E1_d_L1-5,1.0586277323337974,0.04105905611787203
3.4,3e-05,390,13,2092611599,E1_d_L1-10,1.1275403819657237,0.056923984649397186
3.4,3e-05,390,13,2092611599,E2,1.0015917446985538,0.037062952938124956
3.4,3e-05,390,13,2092611599,E4,1.1716732355021215,0.055872164151434506
3.4,3e-05,390,26,2092611599,E1_a_L1-5,0.9970817333069459,0.02440623310985417
3.4,3e-05,390,26,2092611599,E1_a_L1-10,0.9973299883840372,0.02508871956042022
3.4,3e-05,390,26,2092611599,E1_d_L1-5,1.0569436556226623,0.030212536801171908
3.4,3e-05,390,26,2092611599,E1_d_L1-10,1.1280348821514088,0.05012789621861079
3.4,3e-05,390,26,2092611599,E2,0.9969458250414133,0.024189580685945424
3.4,3e-05,390,26,2092611599,E4,1.1005284166282396,0.03832642592017082
3.4,3e-05,390,78,2092611599,E1_a_L1-5,0.9829488443762233,0.01987581324168558
3.4,3e-05,390,78,2092611599,E1_a_L1-10,0.9830940678557911,0.02106096154942519
3.4,3e-05,390,78,2092611599,E1_d_L1-5,1.0425431001576668,0.026901926222874423
3.4,3e-05,390,78,2092611599,E1_d_L1-10,1.113510498241257,0.04695337182373899
3.4,3e-05,390,78,2092611599,E2,0.9833176607753746,0.017904155251524806
3.4,3e-05,390,78,2092611599,E4,1.0571137280175578,0.030089063462471016
3.4,3e-05,390,195,2092611599,E1_a_L1-5,0.9605718496480791,0.016901048241756672
3.4,3e-05,390,195,2092611599,E1_a_L1-10,0.9605775977743124,0.018084025903349864
3.4,3e-05,390,195,2092611599,E1_d_L1-5,1.0181327805553047,0.024875583244177955
3.4,3e-05,390,195,2092611599,E1_d_L1-10,1.087920832157053,0.04456125705301898
3.4,3e-05,390,195,2092611599,E2,0.9592637502181762,0.01461277640812565
3.4,3e-05,390,195,2092611599,E4,1.0277437158296623,0.027040287236541425
3.4,3e-05,390,390,2092611599,E1_a_L1-5,0.9247993182115772,0.018707037902291116
3.4,3e-05,390,390,2092611599,E1_a_L1-10,0.9244063829025336,0.020310828650086262
3.4,3e-05,390,390,2092611599,E1_d_L1-5,0.9798607596809771,0.026373845836310427
3.4,3e-05,390,390,2092611599,E1_d_L1-10,1.046578977859613,0.04461527981502041
3.4,3e-05,390,390,2092611599,E2,0.9222857313152817,0.017373125086748428
3.4,3e-05,390,390,2092611599,E4,0.9885521322001787,0.029080199134988098
3.4,3e-05,390,13,2383867976,E1_a_L1-5,1.0021727283377837,0.035324702134706246
3.4,3e-05,390,13,2383867976,E1_a_L1-10,1.0018866952615315,0.035026000627476316
3.4,3e-05,390,13,2383867976,E1_d_L1-5,1.0647224002523716,0.044015618155214375
3.4,3e-05,390,13,2383867976,E1_d_L1-10,1.1355483319495576,0.06133849250855558
3.4,3e-05,390,13,2383867976,E2,1.0066612806090098,0.039258398804834956
3.4,3e-05,390,13,2383867976,E4,1.1741199840754881,0.058840284179082485
3.4,3e-05,390,26,2383867976,E1_a_L1-5,0.9981445451113169,0.027393979440214475
3.4,3e-05,390,26,2383867976,E1_a_L1-10,0.9981031895928859,0.02768588203318606
3.4,3e-05,390,26,2383867976,E1_d_L1-5,1.0589504255529671,0.036222535296241386
3.4,3e-05,390,26,2383867976,E1_d_L1-10,1.1314173805979075,0.05474992680535599
3.4,3e-05,390,26,2383867976,E2,0.9976961650329295,0.029031383908083266
3.4,3e-05,390,26,2383867976,E4,1.0986940224678323,0.0388916167195245
3.4,3e-05,390,78,2383867976,E1_a_L1-5,0.9871983431698625,0.020831493981890537
3.4,3e-05,390,78,2383867976,E1_a_L1-10,0.9879783894149254,0.021695822224160857
3.4,3e-05,390,78,2383867976,E1_d_L1-5,1.0458926616995377,0.028834784141331022
3.4,3e-05,390,78,2383867976,E1_d_L1-10,1.1216949535883052,0.04956470313314599
3.4,3e-05,390,78,2383867976,E2,0.9869775031687632,0.020375979781504502
3.4,3e-05,390,78,2383867976,E4,1.0598863861318544,0.02952464600140248
3.4,3e-05,390,195,2383867976,E1_a_L1-5,0.9637169972401318,0.01918935608849211
3.4,3e-05,390,195,2383867976,E1_a_L1-10,0.9646363756521482,0.0203940430500657
3.4,3e-05,390,195,2383867976,E1_d_L1-5,1.020975432336033,0.027633879829014274
3.4,3e-05,390,195,2383867976,E1_d_L1-10,1.0938577707095463,0.04768131117903958
3.4,3e-05,390,195,2383867976,E2,0.9623690286439331,0.01878571922885445
3.4,3e-05,390,195,2383867976,E4,1.0296668172340966,0.028639909498802307
3.4,3e-05,390,390,2383867976,E1_a_L1-5,0.9280649959078893,0.020847318841857254
3.4,3e-05,390,390,2383867976,E1_a_L1-10,0.9294180420714442,0.021545226744947594
3.4,3e-05,390,390,2383867976,E1_d_L1-5,0.983799615447459,0.029676335858785336
3.4,3e-05,390,390,2383867976,E1_d_L1-10,1.0520308756545815,0.0491870503789547
3.4,3e-05,390,390,2383867976,E2,0.9255692088378231,0.020424613973013674
3.4,3e-05,390,390,2383867976,E4,0.9906454357574702,0.02952333622723791
3.4,3e-05,390,13,3610172792,E1_a_L1-5,0.9995278674021845,0.03635902407795262
3.4,3e-05,390,13,3610172792,E1_a_L1-10,1.0002280542362059,0.03468292199959776
3.4,3e-05,390,13,3610172792,E1_d_L1-5,1.0629103226234236,0.045367504885308246
3.4,3e-05,390,13,3610172792,E1_d_L1-10,1.1361277291417706,0.05851383942351628
3.4,3e-05,390,13,3610172792,E2,0.9992890742307501,0.036614336966841084
3.4,3e-05,390,13,3610172792,E4,1.1733970423481404,0.053511960028970046
3.4,3e-05,390,26,3610172792,E1_a_L1-5,0.9956053450610409,0.02706376854364349
3.4,3e-05,390,26,3610172792,E1_a_L1-10,0.9969707100825272,0.027008527668159723
3.4,3e-05,390,26,3610172792,E1_d_L1-5,1.0556146538081337,0.03382485999609551
3.4,3e-05,390,26,3610172792,E1_d_L1-10,1.1317905665817731,0.04910979779841713
3.4,3e-05,390,26,3610172792,E2,0.9969283464355617,0.026080260082204803
3.4,3e-05,390,26,3610172792,E4,1.0999478630427844,0.03591661524775859
3.4,3e-05,390,78,3610172792,E1_a_L1-5,0.9872415894219472,0.019827932115842665
3.4,3e-05,390,78,3610172792,E1_a_L1-10,0.9877689020652037,0.02079190091627885
3.4,3e-05,390,78,3610172792,E1_d_L1-5,1.045388931705506,0.02660608005876873
3.4,3e-05,390,78,3610172792,E1_d_L1-10,1.1209147965679056,0.042206996507563876
3.4,3e-05,390,78,3610172792,E2,0.9860092248558295,0.018733891172320258
3.4,3e-05,390,78,3610172792,E4,1.0606011408909866,0.027858485236765037
3.4,3e-05,390,195,3610172792,E1_a_L1-5,0.9648704239682644,0.019086936299799948
3.4,3e-05,390,195,3610172792,E1_a_L1-10,0.9654718247977434,0.019253357893946294
3.4,3e-05,390,195,3610172792,E1_d_L1-5,1.0213842405507385,0.02582822157689739
3.4,3e-05,390,195,3610172792,E1_d_L1-10,1.094522870426156,0.04005948691524662
3.4,3e-05,390,195,3610172792,E2,0.9628629005182197,0.01730298323274164
