root,geom,btag,horizon,M,year,tercile,n,estimator,lam
ES,GLOBEX,B0,1day,46,2021,1,90,E1_d_model_L1-5,0.0646682205697158
ES,GLOBEX,B0,1day,46,2021,1,90,E1_a_exp_L1-10,0.06708671282644993
ES,GLOBEX,B0,1day,46,2021,1,90,E1_d_model_L1-10,0.1359932571714084
ES,GLOBEX,B0,1day,46,2021,1,90,E2,0.3906642957529048
ES,GLOBEX,B0,1day,46,2021,1,90,E4,0.8432774645284653
ES,GLOBEX,B0,1day,46,2021,2,96,E1_a_exp_L1-5,0.6918305005275597
ES,GLOBEX,B0,1day,46,2021,2,96,E1_d_model_L1-5,-0.4743955283875599
ES,GLOBEX,B0,1day,46,2021,2,96,E1_a_exp_L1-10,0.6912269993378357
ES,GLOBEX,B0,1day,46,2021,2,96,E1_d_model_L1-10,-0.4453926890916114
ES,GLOBEX,B0,1day,46,2021,2,96,E2,0.05800627330911956
ES,GLOBEX,B0,1day,46,2021,2,96,E4,0.7538973030038498
ES,GLOBEX,B0,1day,46,2021,3,60,E1_a_exp_L1-5,0.64801444624765
ES,GLOBEX,B0,1day,46,2021,3,60,E1_d_model_L1-5,-0.502246184363456
ES,GLOBEX,B0,1day,46,2021,3,60,E1_a_exp_L1-10,0.6499865760649317
ES,GLOBEX,B0,1day,46,2021,3,60,E1_d_model_L1-10,-0.502658849763687
ES,GLOBEX,B0,1day,46,2021,3,60,E2,0.3909229033142061
ES,GLOBEX,B0,1day,46,2021,3,60,E4,0.8612987179991447
ES,GLOBEX,B0,1day,46,2021,0,246,E1_a_exp_L1-5,0.8287511576092255
ES,GLOBEX,B0,1day,46,2021,0,246,E1_d_model_L1-5,1.4854968701305713
ES,GLOBEX,B0,1day,46,2021,0,246,E1_a_exp_L1-10,0.8097902337182478
ES,GLOBEX,B0,1day,46,2021,0,246,E1_d_model_L1-10,2.1459300160032426
ES,GLOBEX,B0,1day,46,2021,0,246,E2,0.778884124964136
ES,GLOBEX,B0,1day,46,2021,0,246,E4,0.9432613561328866
ES,GLOBEX,B0,1day,46,2022,2,42,E1_a_exp_L1-5,0.6080922188467287
ES,GLOBEX,B0,1day,46,2022,2,42,E1_d_model_L1-5,-0.5468446804538524
ES,GLOBEX,B0,1day,46,2022,2,42,E1_a_exp_L1-10,0.6060568070619401
ES,GLOBEX,B0,1day,46,2022,2,42,E1_d_model_L1-10,-0.38139980908727195
ES,GLOBEX,B0,1day,46,2022,2,42,E2,-1.0545821001703792
ES,GLOBEX,B0,1day,46,2022,2,42,E4,0.56170042799224
ES,GLOBEX,B0,1day,46,2022,3,201,E1_a_exp_L1-5,0.45707990056164
ES,GLOBEX,B0,1day,46,2022,3,201,E1_d_model_L1-5,0.681572126536614
ES,GLOBEX,B0,1day,46,2022,3,201,E1_a_exp_L1-10,0.4955664233038858
ES,GLOBEX,B0,1day,46,2022,3,201,E1_d_model_L1-10,1.131145515624452
ES,GLOBEX,B0,1day,46,2022,3,201,E2,0.333169721636203
ES,GLOBEX,B0,1day,46,2022,3,201,E4,0.8394775915344694
ES,GLOBEX,B0,1day,46,2022,0,245,E1_a_exp_L1-5,0.5426673745646682
ES,GLOBEX,B0,1day,46,2022,0,245,E1_d_model_L1-5,0.7159361026704986
ES,GLOBEX,B0,1day,46,2022,0,245,E1_a_exp_L1-10,0.5454030165762621
ES,GLOBEX,B0,1day,46,2022,0,245,E1_d_model_L1-10,0.9489819156536355
ES,GLOBEX,B0,1day,46,2022,0,245,E2,0.5067438705512309
ES,GLOBEX,B0,1day,46,2022,0,245,E4,0.8947588492365035
ES,GLOBEX,B0,1day,46,2023,1,61,E1_a_exp_L1-5,-0.3271182467174139
ES,GLOBEX,B0,1day,46,2023,1,61,E1_d_model_L1-5,0.41822002840077066
ES,GLOBEX,B0,1day,46,2023,1,61,E1_a_exp_L1-10,-0.3523072811588542
ES,GLOBEX,B0,1day,46,2023,1,61,E1_d_model_L1-10,0.3204905419927569
ES,GLOBEX,B0,1day,46,2023,1,61,E2,0.31447866765288773
ES,GLOBEX,B0,1day,46,2023,1,61,E4,0.8719349954928376
ES,GLOBEX,B0,1day,46,2023,2,124,E1_a_exp_L1-5,0.22096014340103218
ES,GLOBEX,B0,1day,46,2023,2,124,E1_d_model_L1-5,0.24073031511422227
ES,GLOBEX,B0,1day,46,2023,2,124,E1_a_exp_L1-10,0.29707653601053624
ES,GLOBEX,B0,1day,46,2023,2,124,E1_d_model_L1-10,0.507065081678538
ES,GLOBEX,B0,1day,46,2023,2,124,E2,0.36029395287230387
ES,GLOBEX,B0,1day,46,2023,2,124,E4,0.7145526151183293
ES,GLOBEX,B0,1day,46,2023,3,59,E1_a_exp_L1-5,0.4145849859226523
ES,GLOBEX,B0,1day,46,2023,3,59,E1_d_model_L1-5,0.6775907524055961
ES,GLOBEX,B0,1day,46,2023,3,59,E1_a_exp_L1-10,0.4762227408779913
ES,GLOBEX,B0,1day,46,2023,3,59,E1_d_model_L1-10,2.3169471141517244
ES,GLOBEX,B0,1day,46,2023,3,59,E2,-0.13953250155858732
ES,GLOBEX,B0,1day,46,2023,3,59,E4,0.773642459532039
ES,GLOBEX,B0,1day,46,2023,0,244,E1_a_exp_L1-5,0.48637098889701913
ES,GLOBEX,B0,1day,46,2023,0,244,E1_d_model_L1-5,0.6658826089000536
ES,GLOBEX,B0,1day,46,2023,0,244,E1_a_exp_L1-10,0.4933323857508422
ES,GLOBEX,B0,1day,46,2023,0,244,E1_d_model_L1-10,0.8261536448643096
ES,GLOBEX,B0,1day,46,2023,0,244,E2,0.48012510058265695
ES,GLOBEX,B0,1day,46,2023,0,244,E4,0.896166880916341
ES,GLOBEX,B0,1day,46,0,1,651,E1_a_exp_L1-5,0.283744893302497
ES,GLOBEX,B0,1day,46,0,1,651,E1_d_model_L1-5,0.37837609729743177
ES,GLOBEX,B0,1day,46,0,1,651,E1_a_exp_L1-10,0.27543077561239127
ES,GLOBEX,B0,1day,46,0,1,651,E1_d_model_L1-10,0.415634040118172
ES,GLOBEX,B0,1day,46,0,1,651,E2,0.4815485612200606
ES,GLOBEX,B0,1day,46,0,1,651,E4,0.8577046120034502
ES,GLOBEX,B0,1day,46,0,2,651,E1_a_exp_L1-5,0.2980606644489545
ES,GLOBEX,B0,1day,46,0,2,651,E1_d_model_L1-5,0.42319970411009467
ES,GLOBEX,B0,1day,46,0,2,651,E1_a_exp_L1-10,0.3097004630120963
ES,GLOBEX,B0,1day,46,0,2,651,E1_d_model_L1-10,0.6208493691501246
ES,GLOBEX,B0,1day,46,0,2,651,E2,-0.030728494902600628
ES,GLOBEX,B0,1day,46,0,2,651,E4,0.7577560440748581
ES,GLOBEX,B0,1day,46,0,3,651,E1_a_exp_L1-5,0.6390960757065245
ES,GLOBEX,B0,1day,46,0,3,651,E1_d_model_L1-5,0.8295340739163953
ES,GLOBEX,B0,1day,46,0,3,651,E1_a_exp_L1-10,0.6299831637763151
ES,GLOBEX,B0,1day,46,0,3,651,E1_d_model_L1-10,0.9696138936836965
ES,GLOBEX,B0,1day,46,0,3,651,E2,0.6546382508710525
ES,GLOBEX,B0,1day,46,0,3,651,E4,0.906572000290486
ES,GLOBEX,B0,1day,46,0,0,1953,E1_a_exp_L1-5,0.8119765781594332
ES,GLOBEX,B0,1day,46,0,0,1953,E1_d_model_L1-5,0.9226880824936327
ES,GLOBEX,B0,1day,46,0,0,1953,E1_a_exp_L1-10,0.7913680608120787
ES,GLOBEX,B0,1day,46,0,0,1953,E1_d_model_L1-10,1.0113243987002927
ES,GLOBEX,B0,1day,46,0,0,1953,E2,0.8248711970550859
ES,GLOBEX,B0,1day,46,0,0,1953,E4,0.9602298171838403
ES,GLOBEX,B0,1day,138,2016,1,94,E1_a_exp_L1-5,0.759162931342699
ES,GLOBEX,B0,1day,138,2016,1,94,E1_d_model_L1-5,6.369927943606811
ES,GLOBEX,B0,1day,138,2016,1,94,E1_a_exp_L1-10,0.7031032053091624
ES,GLOBEX,B0,1day,138,2016,1,94,E1_d_model_L1-10,8.256278601190587
ES,GLOBEX,B0,1day,138,2016,1,94,E2,0.606963716370448
ES,GLOBEX,B0,1day,138,2016,1,94,E4,0.9399907335403406
ES,GLOBEX,B0,1day,138,2016,2,101,E1_a_exp_L1-5,0.09497477641194547
ES,GLOBEX,B0,1day,138,2016,2,101,E1_d_model_L1-5,0.10336807377001075
ES,GLOBEX,B0,1day,138,2016,2,101,E1_a_exp_L1-10,0.10754725033397451
ES,GLOBEX,B0,1day,138,2016,2,101,E1_d_model_L1-10,0.1618982410515246
ES,GLOBEX,B0,1day,138,2016,2,101,E2,0.1999941334625424
ES,GLOBEX,B0,1day,138,2016,2,101,E4,0.8883854368004469
ES,GLOBEX,B0,1day,138,2016,3,50,E1_a_exp_L1-5,0.22483808813002348
ES,GLOBEX,B0,1day,138,2016,3,50,E1_d_model_L1-5,0.8191420483232614
ES,GLOBEX,B0,1day,138,2016,3,50,E1_a_exp_L1-10,0.2712168553096665
ES,GLOBEX,B0,1day,138,2016,3,50,E1_d_model_L1-10,0.6994854506467117
ES,GLOBEX,B0,1day,138,2016,3,50,E2,0.7921392551632253
ES,GLOBEX,B0,1day,138,2016,3,50,E4,0.9655339012169275
ES,GLOBEX,B0,1day,138,2016,0,245,E1_a_exp_L1-5,0.772065148825368
ES,GLOBEX,B0,1day,138,2016,0,245,E1_d_model_L1-5,0.9935699473913343
ES,GLOBEX,B0,1day,138,2016,0,245,E1_a_exp_L1-10,0.7338960987103731
ES,GLOBEX,B0,1day,138,2016,0,245,E1_d_model_L1-10,1.0852530478299685
ES,GLOBEX,B0,1day,138,2016,0,245,E2,0.8933698828320356
ES,GLOBEX,B0,1day,138,2016,0,245,E4,0.9807565754601194
ES,GLOBEX,B0,1day,138,2017,1,204,E1_a_exp_L1-5,0.41703172818677553
ES,GLOBEX,B0,1day,138,2017,1,204,E1_d_model_L1-5,0.7075307435426426
ES,GLOBEX,B0,1day,138,2017,1,204,E1_a_exp_L1-10,0.41116708866125945
ES,GLOBEX,B0,1day,138,2017,1,204,E1_d_model_L1-10,0.9718365344704226
ES,GLOBEX,B0,1day,138,2017,1,204,E2,0.46533423731185086
ES,GLOBEX,B0,1day,138,2017,1,204,E4,0.9215889986701667
ES,GLOBEX,B0,1day,138,2017,2,37,E1_a_exp_L1-5,0.07270005413269803
ES,GLOBEX,B0,1day,138,2017,2,37,E1_d_model_L1-5,0.058946364900072136
ES,GLOBEX,B0,1day,138,2017,2,37,E1_a_exp_L1-10,0.10356051467101615
ES,GLOBEX,B0,1day,138,2017,2,37,E1_d_model_L1-10,0.08403600975852456
ES,GLOBEX,B0,1day,138,2017,2,37,E2,-0.21809263775517945
ES,GLOBEX,B0,1day,138,2017,2,37,E4,0.8161284595728315
ES,GLOBEX,B0,1day,138,2017,0,243,E1_a_exp_L1-5,0.589261629254261
ES,GLOBEX,B0,1day,138,2017,0,243,E1_d_model_L1-5,1.2120586057393277
ES,GLOBEX,B0,1day,138,2017,0,243,E1_a_exp_L1-10,0.5302164583918556
ES,GLOBEX,B0,1day,138,2017,0,243,E1_d_model_L1-10,1.4379159000834452
ES,GLOBEX,B0,1day,138,2017,0,243,E2,0.5686830941887665
ES,GLOBEX,B0,1day,138,2017,0,243,E4,0.9442226354122597
ES,GLOBEX,B0,1day,138,2018,1,80,E1_a_exp_L1-5,0.5780827774710694
ES,GLOBEX,B0,1day,138,2018,1,80,E1_d_model_L1-5,1.5343260812495707
ES,GLOBEX,B0,1day,138,2018,1,80,E1_a_exp_L1-10,0.49665265474370773
ES,GLOBEX,B0,1day,138,2018,1,80,E1_d_model_L1-10,1.513556672468768
ES,GLOBEX,B0,1day,138,2018,1,80,E2,0.41225197550299464
ES,GLOBEX,B0,1day,138,2018,1,80,E4,0.9034562250092812
ES,GLOBEX,B0,1day,138,2018,2,81,E1_a_exp_L1-5,0.4376058824370636
ES,GLOBEX,B0,1day,138,2018,2,81,E1_d_model_L1-5,0.5554618190432062
ES,GLOBEX,B0,1day,138,2018,2,81,E1_a_exp_L1-10,0.5042904160381269
ES,GLOBEX,B0,1day,138,2018,2,81,E1_d_model_L1-10,1.1044779326323264
ES,GLOBEX,B0,1day,138,2018,2,81,E2,0.48424638788204005
ES,GLOBEX,B0,1day,138,2018,2,81,E4,0.9121936467325672
ES,GLOBEX,B0,1day,138,2018,3,82,E1_a_exp_L1-5,0.9184814364077845
ES,GLOBEX,B0,1day,138,2018,3,82,E1_d_model_L1-5,14.148392105268682
ES,GLOBEX,B0,1day,138,2018,3,82,E1_a_exp_L1-10,0.897952347395002
ES,GLOBEX,B0,1day,138,2018,3,82,E1_d_model_L1-10,-72.74671255973692
ES,GLOBEX,B0,1day,138,2018,3,82,E2,0.8359077971910702
ES,GLOBEX,B0,1day,138,2018,3,82,E4,0.9510863570868758
ES,GLOBEX,B0,1day,138,2018,0,243,E1_a_exp_L1-5,0.8646911550124625
ES,GLOBEX,B0,1day,138,2018,0,243,E1_d_model_L1-5,1.0651161022043536
ES,GLOBEX,B0,1day,138,2018,0,243,E1_a_exp_L1-10,0.87550145054123
ES,GLOBEX,B0,1day,138,2018,0,243,E1_d_model_L1-10,1.3996422300008295
ES,GLOBEX,B0,1day,138,2018,0,243,E2,0.8592336373088827
ES,GLOBEX,B0,1day,138,2018,0,243,E4,0.982797234824407
ES,GLOBEX,B0,1day,138,2019,1,90,E1_a_exp_L1-5,0.4091146618010078
ES,GLOBEX,B0,1day,138,2019,1,90,E1_d_model_L1-5,0.8016002969991181
ES,GLOBEX,B0,1day,138,2019,1,90,E1_a_exp_L1-10,0.4323591732492963
ES,GLOBEX,B0,1day,138,2019,1,90,E1_d_model_L1-10,1.4432027807695762
ES,GLOBEX,B0,1day,138,2019,1,90,E2,0.42135137511285514
ES,GLOBEX,B0,1day,138,2019,1,90,E4,0.9227071982634095
ES,GLOBEX,B0,1day,138,2019,2,99,E1_a_exp_L1-5,0.43977637368562317
ES,GLOBEX,B0,1day,138,2019,2,99,E1_d_model_L1-5,0.8723776013459819
ES,GLOBEX,B0,1day,138,2019,2,99,E1_a_exp_L1-10,0.43623412139781254
ES,GLOBEX,B0,1day,138,2019,2,99,E1_d_model_L1-10,1.4710011829712208
ES,GLOBEX,B0,1day,138,2019,2,99,E2,0.46959640710410067
ES,GLOBEX,B0,1day,138,2019,2,99,E4,0.8969368076653105
ES,GLOBEX,B0,1day,138,2019,3,54,E1_a_exp_L1-5,0.9453570259452031
ES,GLOBEX,B0,1day,138,2019,3,54,E1_d_model_L1-5,-4.845979331089801
ES,GLOBEX,B0,1day,138,2019,3,54,E1_a_exp_L1-10,1.1411238028535966
ES,GLOBEX,B0,1day,138,2019,3,54,E1_d_model_L1-10,-1.1366184157947339
ES,GLOBEX,B0,1day,138,2019,3,54,E2,0.40559543023670064
ES,GLOBEX,B0,1day,138,2019,3,54,E4,0.9324916546940633
ES,GLOBEX,B0,1day,138,2019,0,243,E1_a_exp_L1-5,0.785249366178893
ES,GLOBEX,B0,1day,138,2019,0,243,E1_d_model_L1-5,1.1266515169144438
ES,GLOBEX,B0,1day,138,2019,0,243,E1_a_exp_L1-10,0.7727547938682363
ES,GLOBEX,B0,1day,138,2019,0,243,E1_d_model_L1-10,1.509808030918012
ES,GLOBEX,B0,1day,138,2019,0,243,E2,0.747275065457987
ES,GLOBEX,B0,1day,138,2019,0,243,E4,0.9714599913576208
ES,GLOBEX,B0,1day,138,2020,1,30,E1_a_exp_L1-5,0.5172818250944985
ES,GLOBEX,B0,1day,138,2020,1,30,E1_d_model_L1-5,-0.3717617971107003
ES,GLOBEX,B0,1day,138,2020,1,30,E1_a_exp_L1-10,0.5200078631635814
ES,GLOBEX,B0,1day,138,2020,1,30,E1_d_model_L1-10,-0.37247809561276785
ES,GLOBEX,B0,1day,138,2020,1,30,E2,0.7100756545200382
ES,GLOBEX,B0,1day,138,2020,1,30,E4,0.9463597969302296
ES,GLOBEX,B0,1day,138,2020,2,71,E1_a_exp_L1-5,0.4853088319502206
ES,GLOBEX,B0,1day,138,2020,2,71,E1_d_model_L1-5,8.230906384713624
ES,GLOBEX,B0,1day,138,2020,2,71,E1_a_exp_L1-10,0.36666015680417896
ES,GLOBEX,B0,1day,138,2020,2,71,E1_d_model_L1-10,4.476973139342807
ES,GLOBEX,B0,1day,138,2020,2,71,E2,0.23587711603674996
ES,GLOBEX,B0,1day,138,2020,2,71,E4,0.9029902208957892
ES,GLOBEX,B0,1day,138,2020,3,143,E1_a_exp_L1-5,0.9093230973842548
ES,GLOBEX,B0,1day,138,2020,3,143,E1_d_model_L1-5,1.129493356911088
ES,GLOBEX,B0,1day,138,2020,3,143,E1_a_exp_L1-10,0.8707742453800186
ES,GLOBEX,B0,1day,138,2020,3,143,E1_d_model_L1-10,1.3168956652656905
ES,GLOBEX,B0,1day,138,2020,3,143,E2,0.8776817418719388
ES,GLOBEX,B0,1day,138,2020,3,143,E4,0.9824022410637578
ES,GLOBEX,B0,1day,138,2020,0,244,E1_a_exp_L1-5,0.8970023385635733
ES,GLOBEX,B0,1day,138,2020,0,244,E1_d_model_L1-5,1.0348408364979347
ES,GLOBEX,B0,1day,138,2020,0,244,E1_a_exp_L1-10,0.9055305424688543
ES,GLOBEX,B0,1day,138,2020,0,244,E1_d_model_L1-10,1.235616189119014
ES,GLOBEX,B0,1day,138,2020,0,244,E2,0.8963465039190914
ES,GLOBEX,B0,1day,138,2020,0,244,E4,0.9888214491501484
ES,GLOBEX,B0,1day,138,2021,1,90,E1_a_exp_L1-5,0.10488596358774625
ES,GLOBEX,B0,1day,138,2021,1,90,E1_d_model_L1-5,0.11466675120599262
ES,GLOBEX,B0,1day,138,2021,1,90,E1_a_exp_L1-10,0.10512940270961689
ES,GLOBEX,B0,1day,138,2021,1,90,E1_d_model_L1-10,0.2034311215399917
ES,GLOBEX,B0,1day,138,2021,1,90,E2,0.47912260510260835
ES,GLOBEX,B0,1day,138,2021,1,90,E4,0.9298302533770947
ES,GLOBEX,B0,1day,138,2021,2,96,E1_a_exp_L1-5,1.117504137915851
ES,GLOBEX,B0,1day,138,2021,2,96,E1_d_model_L1-5,-1.06721356121738
ES,GLOBEX,B0,1day,138,2021,2,96,E1_a_exp_L1-10,1.1174467156334538
ES,GLOBEX,B0,1day,138,2021,2,96,E1_d_model_L1-10,-0.9205967378895386
ES,GLOBEX,B0,1day,138,2021,2,96,E2,0.27420620489372627
ES,GLOBEX,B0,1day,138,2021,2,96,E4,0.8844573526816362
ES,GLOBEX,B0,1day,138,2021,3,60,E1_a_exp_L1-5,0.7436164938560369
ES,GLOBEX,B0,1day,138,2021,3,60,E1_d_model_L1-5,-0.5553570084337367
ES,GLOBEX,B0,1day,138,2021,3,60,E1_a_exp_L1-10,0.745242539192987
ES,GLOBEX,B0,1day,138,2021,3,60,E1_d_model_L1-10,-0.5557577932568782
ES,GLOBEX,B0,1day,138,2021,3,60,E2,0.35891664011969093
ES,GLOBEX,B0,1day,138,2021,3,60,E4,0.9270422064134825
ES,GLOBEX,B0,1day,138,2021,0,246,E1_a_exp_L1-5,0.8582284247602091
ES,GLOBEX,B0,1day,138,2021,0,246,E1_d_model_L1-5,1.4734023556097176
ES,GLOBEX,B0,1day,138,2021,0,246,E1_a_exp_L1-10,0.843673438156043
ES,GLOBEX,B0,1day,138,2021,0,246,E1_d_model_L1-10,2.174475807494163
ES,GLOBEX,B0,1day,138,2021,0,246,E2,0.7944219858781164
ES,GLOBEX,B0,1day,138,2021,0,246,E4,0.9771807778889401
ES,GLOBEX,B0,1day,138,2022,2,42,E1_a_exp_L1-5,0.0811432972551015
ES,GLOBEX,B0,1day,138,2022,2,42,E1_d_model_L1-5,0.09669506806996
ES,GLOBEX,B0,1day,138,2022,2,42,E1_a_exp_L1-10,0.1040890663820177
ES,GLOBEX,B0,1day,138,2022,2,42,E1_d_model_L1-10,-0.6245525935671546
ES,GLOBEX,B0,1day,138,2022,2,42,E2,-0.8895032218697241
ES,GLOBEX,B0,1day,138,2022,2,42,E4,0.7908378938014096
ES,GLOBEX,B0,1day,138,2022,3,201,E1_a_exp_L1-5,0.5876758006182595
ES,GLOBEX,B0,1day,138,2022,3,201,E1_d_model_L1-5,0.9605578819618517
ES,GLOBEX,B0,1day,138,2022,3,201,E1_a_exp_L1-10,0.6526068653740077
ES,GLOBEX,B0,1day,138,2022,3,201,E1_d_model_L1-10,1.8139412868058462
ES,GLOBEX,B0,1day,138,2022,3,201,E2,0.5292389509976035
ES,GLOBEX,B0,1day,138,2022,3,201,E4,0.9427038977995993
ES,GLOBEX,B0,1day,138,2022,0,245,E1_a_exp_L1-5,0.6639275294486247
ES,GLOBEX,B0,1day,138,2022,0,245,E1_d_model_L1-5,0.9170499569545729
ES,GLOBEX,B0,1day,138,2022,0,245,E1_a_exp_L1-10,0.6840423131515901
ES,GLOBEX,B0,1day,138,2022,0,245,E1_d_model_L1-10,1.3102152041731143
ES,GLOBEX,B0,1day,138,2022,0,245,E2,0.6329399586761351
ES,GLOBEX,B0,1day,138,2022,0,245,E4,0.9595333452162853
ES,GLOBEX,B0,1day,138,2023,1,61,E1_a_exp_L1-5,-0.48255680060701656
ES,GLOBEX,B0,1day,138,2023,1,61,E1_d_model_L1-5,0.4040091589915787
ES,GLOBEX,B0,1day,138,2023,1,61,E1_a_exp_L1-10,-0.4823872165947218
ES,GLOBEX,B0,1day,138,2023,1,61,E1_d_model_L1-10,0.40377680228445134
ES,GLOBEX,B0,1day,138,2023,1,61,E2,0.45996375294180514
ES,GLOBEX,B0,1day,138,2023,1,61,E4,0.952634422621711
ES,GLOBEX,B0,1day,138,2023,2,124,E1_a_exp_L1-5,0.3952249535847726
ES,GLOBEX,B0,1day,138,2023,2,124,E1_d_model_L1-5,0.4784785932220695
ES,GLOBEX,B0,1day,138,2023,2,124,E1_a_exp_L1-10,0.500608568953888
ES,GLOBEX,B0,1day,138,2023,2,124,E1_d_model_L1-10,1.0702162228595247
ES,GLOBEX,B0,1day,138,2023,2,124,E2,0.4830434923780277
ES,GLOBEX,B0,1day,138,2023,2,124,E4,0.8682925682162643
ES,GLOBEX,B0,1day,138,2023,3,59,E1_a_exp_L1-5,0.3884659237594127
ES,GLOBEX,B0,1day,138,2023,3,59,E1_d_model_L1-5,0.5653824033227992
ES,GLOBEX,B0,1day,138,2023,3,59,E1_a_exp_L1-10,0.45418288130092477
ES,GLOBEX,B0,1day,138,2023,3,59,E1_d_model_L1-10,1.3635068569747673
ES,GLOBEX,B0,1day,138,2023,3,59,E2,0.2546783481375361
ES,GLOBEX,B0,1day,138,2023,3,59,E4,0.926894812572515
ES,GLOBEX,B0,1day,138,2023,0,244,E1_a_exp_L1-5,0.5439434196113795
ES,GLOBEX,B0,1day,138,2023,0,244,E1_d_model_L1-5,0.682303315159978
ES,GLOBEX,B0,1day,138,2023,0,244,E1_a_exp_L1-10,0.5379439081900598
ES,GLOBEX,B0,1day,138,2023,0,244,E1_d_model_L1-10,0.8240973922215922
ES,GLOBEX,B0,1day,138,2023,0,244,E2,0.5838672834099454
ES,GLOBEX,B0,1day,138,2023,0,244,E4,0.9585293025381999
ES,GLOBEX,B0,1day,138,0,1,651,E1_a_exp_L1-5,0.3661334594996249
ES,GLOBEX,B0,1day,138,0,1,651,E1_d_model_L1-5,0.4839005620570094
ES,GLOBEX,B0,1day,138,0,1,651,E1_a_exp_L1-10,0.3438184438776707
ES,GLOBEX,B0,1day,138,0,1,651,E1_d_model_L1-10,0.5431896991488944
ES,GLOBEX,B0,1day,138,0,1,651,E2,0.5503053008161031
ES,GLOBEX,B0,1day,138,0,1,651,E4,0.9417746622518838
ES,GLOBEX,B0,1day,138,0,2,651,E1_a_exp_L1-5,0.40448405577316593
ES,GLOBEX,B0,1day,138,0,2,651,E1_d_model_L1-5,0.548547689134267
ES,GLOBEX,B0,1day,138,0,2,651,E1_a_exp_L1-10,0.41246579259701577
ES,GLOBEX,B0,1day,138,0,2,651,E1_d_model_L1-10,0.7626813483742683
ES,GLOBEX,B0,1day,138,0,2,651,E2,0.2837035765262573
ES,GLOBEX,B0,1day,138,0,2,651,E4,0.9010535444020671
ES,GLOBEX,B0,1day,138,0,3,651,E1_a_exp_L1-5,0.7119531538007408
ES,GLOBEX,B0,1day,138,0,3,651,E1_d_model_L1-5,0.9485815288266005
ES,GLOBEX,B0,1day,138,0,3,651,E1_a_exp_L1-10,0.6927694435163568
ES,GLOBEX,B0,1day,138,0,3,651,E1_d_model_L1-10,1.0859396341701244
ES,GLOBEX,B0,1day,138,0,3,651,E2,0.7839304216780568
ES,GLOBEX,B0,1day,138,0,3,651,E4,0.9680666112442478
ES,GLOBEX,B0,1day,138,0,0,1953,E1_a_exp_L1-5,0.8521691519205539
ES,GLOBEX,B0,1day,138,0,0,1953,E1_d_model_L1-5,0.9683570519992847
ES,GLOBEX,B0,1day,138,0,0,1953,E1_a_exp_L1-10,0.8306014920297724
ES,GLOBEX,B0,1day,138,0,0,1953,E1_d_model_L1-10,1.06145218387025
ES,GLOBEX,B0,1day,138,0,0,1953,E2,0.8619859666687755
ES,GLOBEX,B0,1day,138,0,0,1953,E4,0.9851040276297174
ES,GLOBEX,B0,1day,345,2016,1,94,E1_a_exp_L1-5,0.7867470648545781
ES,GLOBEX,B0,1day,345,2016,1,94,E1_d_model_L1-5,6.546457447108145
ES,GLOBEX,B0,1day,345,2016,1,94,E1_a_exp_L1-10,0.7918790227144578
ES,GLOBEX,B0,1day,345,2016,1,94,E1_d_model_L1-10,-30.900018093492143
ES,GLOBEX,B0,1day,345,2016,1,94,E2,0.6387797266867462
ES,GLOBEX,B0,1day,345,2016,1,94,E4,0.9702207761954481
ES,GLOBEX,B0,1day,345,2016,2,101,E1_a_exp_L1-5,0.2622710340270341
ES,GLOBEX,B0,1day,345,2016,2,101,E1_d_model_L1-5,0.6108406304772159
ES,GLOBEX,B0,1day,345,2016,2,101,E1_a_exp_L1-10,0.26425696750135585
ES,GLOBEX,B0,1day,345,2016,2,101,E1_d_model_L1-10,0.939125449623292
ES,GLOBEX,B0,1day,345,2016,2,101,E2,0.3623296497032871
ES,GLOBEX,B0,1day,345,2016,2,101,E4,0.9496929189520502
ES,GLOBEX,B0,1day,345,2016,3,50,E1_a_exp_L1-5,0.4603596899145364
ES,GLOBEX,B0,1day,345,2016,3,50,E1_d_model_L1-5,1.9244273127459166
ES,GLOBEX,B0,1day,345,2016,3,50,E1_a_exp_L1-10,0.29778647211142134
ES,GLOBEX,B0,1day,345,2016,3,50,E1_d_model_L1-10,0.809190081656776
ES,GLOBEX,B0,1day,345,2016,3,50,E2,0.7885717360242064
ES,GLOBEX,B0,1day,345,2016,3,50,E4,0.9860540883863789
ES,GLOBEX,B0,1day,345,2016,0,245,E1_a_exp_L1-5,0.8096951234168718
ES,GLOBEX,B0,1day,345,2016,0,245,E1_d_model_L1-5,1.0243099447498345
ES,GLOBEX,B0,1day,345,2016,0,245,E1_a_exp_L1-10,0.7783508164931636
ES,GLOBEX,B0,1day,345,2016,0,245,E1_d_model_L1-10,1.1159561683911297
ES,GLOBEX,B0,1day,345,2016,0,245,E2,0.8996793773830947
ES,GLOBEX,B0,1day,345,2016,0,245,E4,0.9915008564185739
ES,GLOBEX,B0,1day,345,2017,1,204,E1_a_exp_L1-5,0.492691425145637
ES,GLOBEX,B0,1day,345,2017,1,204,E1_d_model_L1-5,0.8452440242008581
ES,GLOBEX,B0,1day,345,2017,1,204,E1_a_exp_L1-10,0.45943510467533194
ES,GLOBEX,B0,1day,345,2017,1,204,E1_d_model_L1-10,1.0420766078574633
ES,GLOBEX,B0,1day,345,2017,1,204,E2,0.39849977789661484
ES,GLOBEX,B0,1day,345,2017,1,204,E4,0.9583456367870843
