root,geom,btag,horizon,M,year,tercile,n,E1_a_exp_L1-10,E1_a_exp_L1-5,E1_d_model_L1-10,E1_d_model_L1-5,E2,E4,disagreement
NQ,RTH,B0,1h,60,2022,0,1428,0.46500829239453206,0.6127449666155647,0.9886566216348532,1.6434477469080737,0.866740850730659,0.9550569833557987,1.1784394545135417
NQ,RTH,B0,1h,60,2022,2,192,0.7934672559787425,0.7886003538713589,-0.6516126993723527,-0.6505952624334077,0.8381532664674566,0.9399529590195776,1.5915656583919304
NQ,RTH,B0,1h,60,2022,3,1230,0.4335425492397757,0.6914950145079953,1.1210404577885293,2.548635080506896,0.8529963095932044,0.950957415050067,2.1150925312671203
NQ,RTH,B0,1h,60,2023,0,1416,0.44798848251716644,0.536697210907955,0.8678360857151013,1.2446285492056464,0.8765032511626678,0.949944617213833,0.7966400666884799
NQ,RTH,B0,1h,60,2023,1,198,0.37388241131976185,1.045012930942374,1.89707660401417,-20.826414661245515,0.8478579607571722,0.9415772771990493,22.723491265259685
NQ,RTH,B0,1h,60,2023,2,834,0.312359610842932,1.2635930217893598,3.101571258124397,-1.690513610246325,0.8293200872833016,0.932452482344421,4.792084868370722
NQ,RTH,B0,1h,60,2023,3,384,1.5562748006971576,1.553512359056515,-3.4995662644712007,-1.570816700097528,0.874900303348107,0.9479160150713264,5.055841065168359
NQ,RTH,B0,30min,30,0,0,22812,0.7710491961530859,0.9153673749423827,1.033747906568008,1.16714299467935,0.926678286455522,0.9606130236763046,0.39609379852626403
NQ,RTH,B0,30min,30,0,1,7608,0.9049608471491726,1.02460678112749,3.245719536903184,3.592382431037673,0.8279305947832669,0.9229408062002357,2.764451836254406
NQ,RTH,B0,30min,30,0,2,7596,0.8979125013288192,0.9946037647457354,3.294086047683442,3.0509472867494174,0.8287129940560748,0.9124303916558443,2.4653730536273675
NQ,RTH,B0,30min,30,0,3,7608,0.7347838125028652,0.9302701974047071,1.4300737447988527,1.510820188228826,0.8806040375293398,0.9334099572745873,0.7760363757259607
NQ,RTH,B0,30min,30,2016,0,2868,0.7204981764056491,0.8818970406181184,1.0284380022488093,1.1643628845315048,0.9074993952576015,0.9474468018586703,0.44386470812585577
NQ,RTH,B0,30min,30,2016,1,1236,1.071936610563406,1.0386191170355077,12.098239141507184,5.46441235832365,0.8047470672838527,0.8993860444647993,11.293492074223332
NQ,RTH,B0,30min,30,2016,2,1140,0.7506142009730297,0.8915332946614772,2.3711395657512777,2.3044010380538245,0.8015191823552372,0.8986051766861738,1.620525364778248
NQ,RTH,B0,30min,30,2016,3,492,0.7840543081648211,0.9052160975296509,1.3884718685484387,1.2997721890185159,0.899152107976857,0.9288178627609017,0.6044175603836176
NQ,RTH,B0,30min,30,2017,0,2844,0.7089501333546957,0.9315039791954273,1.7952099036900677,1.9140111799894393,0.8421272593787363,0.9301956583667956,1.2050610466347436
NQ,RTH,B0,30min,30,2017,1,2292,1.0991659720179545,1.0856768791848086,14.184176802116914,8.411381338768416,0.7922091449737616,0.9106014910420803,13.391967657143152
NQ,RTH,B0,30min,30,2017,2,480,1.3311106177302425,1.239903523023385,-5.183258989699182,45.39943580806231,0.820854671354974,0.9121001960733647,50.58269479776149
NQ,RTH,B0,30min,30,2017,3,72,2.2474473151739667,2.162272449421194,-1.9349329477042498,-2.5521999923908205,0.8484671927960681,0.9248551404988675,4.799647307564787
NQ,RTH,B0,30min,30,2018,0,2832,0.7865369499670698,0.9190111750773301,1.0541017174957763,1.1615564414874737,0.9357701615395856,0.9583121089200469,0.3750194915204039
NQ,RTH,B0,30min,30,2018,1,768,1.5424260057873196,1.451831062134537,-1.962416613022246,-3.0050004358044893,0.7741239141526944,0.9001121869563259,4.547426441591809
NQ,RTH,B0,30min,30,2018,2,996,0.8803952629398836,0.9839465630845013,2.80930362310295,2.37322716795148,0.8484660640862706,0.9174889253351689,1.9608375590166793
NQ,RTH,B0,30min,30,2018,3,1068,0.7572626555399872,0.9048832222010851,1.343109467055194,1.3511950384792561,0.883116552937753,0.9201900090561543,0.593932382939269
NQ,RTH,B0,30min,30,2019,0,2844,0.7036173650400976,0.9119264106711016,1.2338442003150707,1.4025322416178534,0.8795436433292039,0.9494726338450056,0.6989148765777558
NQ,RTH,B0,30min,30,2019,1,1368,0.888405343175582,1.0450560547038186,2.775607354555497,3.16482350400165,0.8429373966252186,0.9320895242465707,2.3218861073764314
NQ,RTH,B0,30min,30,2019,2,1008,1.0164878077739374,1.0197361436142167,6.192390440414265,3.8070429779175945,0.789599888286597,0.910970510618065,5.402790552127668
NQ,RTH,B0,30min,30,2019,3,468,1.0475648408953453,1.0440944923671245,5.733494773833064,3.03502381502087,0.8234151192352956,0.9310764491289893,4.910079654597768
NQ,RTH,B0,30min,30,2020,0,2868,0.8083719869485576,0.9272703429830342,1.0830316741946153,1.1330131215057364,0.9303521042941524,0.9618450677015804,0.3246411345571788
NQ,RTH,B0,30min,30,2020,1,504,1.1551461008099007,1.104288106060746,15.552746390767707,5.597842254206663,0.8422619482210407,0.923489136917877,14.710484442546667
NQ,RTH,B0,30min,30,2020,2,852,1.2326782995738998,1.1854379814294063,47.257769648318884,8.287026211807866,0.8179397187333882,0.9095468815513978,46.4398299295855
NQ,RTH,B0,30min,30,2020,3,1512,0.7724595784157272,0.9073083476136848,1.1031998251563357,1.1873153133302494,0.9053727569806252,0.9481375116570565,0.4148557349145222
NQ,RTH,B0,30min,30,2021,0,2868,0.7221845957295506,0.9254225362630778,1.34488010155166,1.4978671717878063,0.8927160465375837,0.9498435483612153,0.7756825760582556
NQ,RTH,B0,30min,30,2021,1,1032,1.5730345735110693,1.4965111309876513,-2.5592312020034713,-4.022460930124027,0.8122665553849662,0.9232826632205112,5.595495503635097
NQ,RTH,B0,30min,30,2021,2,1068,0.943777528399012,1.0081104274237587,4.1405013196096325,3.4286610261557233,0.8378587244846752,0.9226445534881247,3.3026425951249574
NQ,RTH,B0,30min,30,2021,3,768,0.7952232468970185,0.967893958987489,1.9852146599386902,1.8925384020455647,0.8507614545682424,0.9280058273123161,1.1899914130416716
NQ,RTH,B0,30min,30,2022,0,2856,0.7579110440071084,0.9786111130357472,2.0063229927500688,2.149028199965652,0.8630229344310943,0.9215259085483114,1.3911171559585436
NQ,RTH,B0,30min,30,2022,2,384,1.6047551444503079,1.5090029275271433,-1.7392269609080735,-2.868942675546043,0.8419859747419058,0.8967825982032951,4.473697819996351
NQ,RTH,B0,30min,30,2022,3,2460,0.8264721683934757,1.012839057446163,2.480650727241976,2.502984421988303,0.8500195798848676,0.9155470533112027,1.6765122535948274
NQ,RTH,B0,30min,30,2023,0,2832,0.6896193416249554,0.9420132244145001,1.7720179500066202,2.0742491927468065,0.8495314607408537,0.9144383512917732,1.384629851121851
NQ,RTH,B0,30min,30,2023,1,396,0.824151172961918,0.8930096666821032,3.256850279632608,2.5296996760818917,0.8322775460739412,0.9037059549934562,2.4326991066706904
NQ,RTH,B0,30min,30,2023,2,1668,1.1429455325694322,1.112403864906463,-88.64905182718054,10.637769342744352,0.8034021570066954,0.8884045974209728,99.28682116992489
NQ,RTH,B0,30min,30,2023,3,768,1.2860835323232505,1.2185377493659666,-103.13439680422431,6.3927458187086925,0.8401690967513149,0.9120259211524222,109.527142622933
NQ,RTH,B1,1day,13,0,0,1901,0.7096751764897052,0.7289585500311552,0.8929933609679563,0.8149627714395583,0.8003526340966357,0.9000077087194261,0.1903325322297209
NQ,RTH,B1,1day,13,0,1,634,0.3172341493869158,0.3322599707657717,0.41205202469825947,0.3703000046736323,0.36602291699800904,0.6445666475245952,0.32733249813767945
NQ,RTH,B1,1day,13,0,2,633,0.0908227843319631,0.10526623037640898,0.139720082769246,0.15423619017728615,-1.5782229962895704,0.4211769904458078,1.9993999867353782
NQ,RTH,B1,1day,13,0,3,634,0.484067152400875,0.4778165363873711,0.8070057998167687,0.5983220022300617,0.13124475325365278,0.7545499140750813,0.6757610465631159
NQ,RTH,B1,1day,13,2016,0,239,0.6224941431775773,0.656215920235989,0.9046405765996309,0.8087356756440636,0.7438057639382346,0.8638881518993663,0.2821464334220536
NQ,RTH,B1,1day,13,2016,1,100,0.24471918472189555,0.41730006764276223,0.5115179604513544,0.7432627609710701,0.20950437496797036,0.5293845232900585,0.5337583860030998
NQ,RTH,B1,1day,13,2016,2,97,-0.05966190440212938,-0.05059183569433259,-0.12620184421702435,-0.037927864726537655,-2.0979691514196492,0.49931985768118103,2.5972890091008303
NQ,RTH,B1,1day,13,2016,3,42,0.39488831909605787,0.3328068983368395,-18.207559473127645,0.7951273196188879,0.1378185696428386,0.7137710849009816,19.002686792746534
NQ,RTH,B1,1day,13,2017,0,237,0.4753551000211586,0.4519163511083475,1.3570023182914912,0.7618403017416675,0.6674844314011108,0.8186450773977003,0.9050859671831437
NQ,RTH,B1,1day,13,2017,1,187,0.34198130754936007,0.3024747296187539,1.1280883967764817,0.48253942143093675,0.4172179188807931,0.6747237037801423,0.8256136671577278
NQ,RTH,B1,1day,13,2017,2,44,0.061458629261010804,0.06869881111466482,0.4547304253112927,0.45514793819135346,-1.3470936556986683,0.63496963604177,1.9820632917404384
NQ,RTH,B1,1day,13,2018,0,236,0.7761540107558914,0.7988215238971941,1.3719054658388719,1.0642314694731947,0.8465349269030453,0.8929506161795594,0.5957514550829804
NQ,RTH,B1,1day,13,2018,1,64,0.32295446687342044,0.36149676825213983,6.988727294140138,-1.4042611433193184,0.1560384495131058,0.5617398438814185,8.392988437459456
NQ,RTH,B1,1day,13,2018,2,85,0.053762070498000046,0.3116029665747109,0.1752096594442966,-0.6888186773856927,-1.700386198071613,0.501887239705169,2.202273437776782
NQ,RTH,B1,1day,13,2018,3,87,0.7444511208402381,0.6776339762634321,-65.23422221464165,2.215359360742708,0.4183798221114504,0.7223542196808734,67.44958157538436
NQ,RTH,B1,1day,13,2019,0,237,0.5177667281888438,0.49264575485679596,0.8427280024656035,0.6127390859768086,0.6248561674286942,0.8466598268320188,0.35401407197522283
NQ,RTH,B1,1day,13,2019,1,111,0.09950319791830362,0.11258190714145513,0.13137913563862816,0.12328331900866436,0.4706842580918513,0.6448312747424456,0.545328076824142
NQ,RTH,B1,1day,13,2019,2,87,0.0948935961860744,0.06084338788573097,0.2560304058584207,0.057814303390654,-1.6518669518228946,0.4233260491307592,2.0751930009536537
NQ,RTH,B1,1day,13,2019,3,39,-0.19909836798327069,-0.22937890880496398,-0.25831298581740997,-0.37488013683328186,-2.1708714977439336,0.6577611224143702,2.828632620158304
NQ,RTH,B1,1day,13,2020,0,239,0.7194571642596794,0.7309414775098451,1.0653600806046406,0.9088383923643235,0.8197904052252061,0.9040636083794612,0.3459029163449612
NQ,RTH,B1,1day,13,2020,1,41,0.13875979045280765,0.11497752759016394,0.33125616793433643,0.09830768197295002,-0.2610820958188118,0.5066696546732676,0.7677517504920794
NQ,RTH,B1,1day,13,2020,2,75,-0.06352754704112797,-0.04778509314605079,-0.13696506217817747,-0.05206474307647614,-0.8277560171815319,0.1092037651992438,0.9369597823807757
NQ,RTH,B1,1day,13,2020,3,123,0.6244824223458275,0.6774227554246475,0.9393472962757691,0.8412482654521595,0.5941217326142254,0.8377282219142814,0.34522556366154367
NQ,RTH,B1,1day,13,2021,0,239,0.5868415856459459,0.5854064002744428,1.178607712140443,0.8806723768119249,0.7054932627053373,0.8404062074956986,0.5932013118660002
NQ,RTH,B1,1day,13,2021,1,89,0.11903765092289646,0.12222846027527258,0.11695019419418953,0.13266373777962961,-0.5629115314181722,0.2654581649058311,0.8283696963240033
NQ,RTH,B1,1day,13,2021,2,86,0.1854743496039698,0.15657263048971456,-3.5260896865439872,0.25842975050001843,-1.820343412251868,0.4431579993450765,3.969247685889064
NQ,RTH,B1,1day,13,2021,3,64,0.34953723583685803,0.3024330649843821,0.8440342386656113,0.45116025061256676,-0.4048840786685983,0.7593466194918194,1.2489183173342098
NQ,RTH,B1,1day,13,2022,0,238,0.3768919102133288,0.34968934244177935,0.5703739190335466,0.40286407771250315,0.26653239754008645,0.762338091433417,0.49580569389333057
NQ,RTH,B1,1day,13,2022,2,31,-0.7710301530607102,-0.7702111111117997,0.5359441095196252,0.5354927039153039,-2.6357377238832855,0.003321220109474554,3.1716818334029107
NQ,RTH,B1,1day,13,2022,3,206,0.33763698745796744,0.28705690609308515,0.5842483419084247,0.33354120814803645,-0.11045167398601508,0.7008687776220144,0.8113204516080295
NQ,RTH,B1,1day,13,2023,0,236,0.41389948044661323,0.3684060363239073,0.702499175024024,0.4345015269531799,0.38327235250665337,0.7580201916671256,0.38961415534321836
NQ,RTH,B1,1day,13,2023,1,41,0.11532885086399641,0.14085737137390014,0.1280990632691077,0.15183091194449377,0.16587408054624672,0.47526104173722894,0.3599321908732325
NQ,RTH,B1,1day,13,2023,2,128,0.4131934609609396,0.4122818908401196,-0.3533234044947211,-0.30843532401720875,-1.823427568372424,0.03777417957853646,2.2366210293333637
NQ,RTH,B1,1day,13,2023,3,67,0.2183168484575577,0.21315772975272906,0.26208026598969836,0.19365355311002314,-1.5044489135176,0.4727116361267574,1.9771605496443574
NQ,RTH,B1,1day,26,0,0,1901,0.7597163651856534,0.7868662419056331,0.9561861460881198,0.894160128259934,0.8645324033861943,0.9393314300070542,0.19646978090246636
NQ,RTH,B1,1day,26,0,1,634,0.4137575458248732,0.47756847491924137,0.6018457282349946,0.6134868851858389,0.5653730050522143,0.8169023910339825,0.40314484520910937
NQ,RTH,B1,1day,26,0,2,633,0.23120967666499884,0.2568005040619859,0.340985173816427,0.3276988751636465,0.054022747472494456,0.6818600481019856,0.6278373006294912
NQ,RTH,B1,1day,26,0,3,634,0.5514025724623037,0.5928181932466213,0.9722002975976373,0.8492729887063298,0.49147757755145405,0.8461152335810056,0.4807227200461832
NQ,RTH,B1,1day,26,2016,0,239,0.6702691294875561,0.694703236038431,1.0424501255608938,0.8864182206481448,0.8190509832172571,0.9217806276404268,0.37218099607333766
NQ,RTH,B1,1day,26,2016,1,100,0.19237488317850596,0.18337549016036678,2.5667205355506004,-0.8017109814566071,0.38058965963604535,0.7992748603332749,3.3684315170072074
NQ,RTH,B1,1day,26,2016,2,97,0.5781807330887111,0.6691330223545824,2.176656597013607,-2.2798096674526906,0.07465759160107863,0.65793189067367,4.456466264466298
NQ,RTH,B1,1day,26,2016,3,42,0.7829293980661682,0.6354380979230353,-3.3689188856865036,3.0529016264566446,0.45885873322922655,0.8145334732399676,6.421820512143148
NQ,RTH,B1,1day,26,2017,0,237,0.5473633593753773,0.5769043418439647,1.4748499609030703,1.111239277941126,0.7136441814939595,0.8692282621126035,0.927486601527693
NQ,RTH,B1,1day,26,2017,1,187,0.44191163071841105,0.4552380450202696,1.4529277007817676,0.91256436839016,0.5829802172700113,0.7906157683976662,1.0110160700633566
NQ,RTH,B1,1day,26,2017,2,44,-0.36907054340842266,-0.36939582631238554,0.37423639932031777,0.3743646219869624,-0.18156382796297252,0.576109031764032,0.9455048580764176
NQ,RTH,B1,1day,26,2018,0,236,0.8458421141528394,0.8530694446659213,1.4394935769287858,1.1161806390537716,0.933699180700029,0.9366527328690876,0.5936514627759464
NQ,RTH,B1,1day,26,2018,1,64,0.6853804167367308,0.6472205729476805,-4.448577191349959,3.4228543276984613,0.39339836899987785,0.71843387609774,7.8714315190484205
NQ,RTH,B1,1day,26,2018,2,85,0.18501393145404227,0.428886684751987,0.5138725955811809,1.0591031172907603,-0.05538890312466682,0.6827683624920473,1.1144920204154272
NQ,RTH,B1,1day,26,2018,3,87,0.9824467629674973,0.9423372522550306,-8.89552602647901,10.671085890442617,0.6912107082474082,0.8411124529337581,19.566611916921627
NQ,RTH,B1,1day,26,2019,0,237,0.6124528389399496,0.5858459985416368,0.9484303416115452,0.7101058372205558,0.7105492680318691,0.8972566130819639,0.3625843430699084
NQ,RTH,B1,1day,26,2019,1,111,0.39787985812646753,0.4367670935965635,0.7552359472728141,0.6398404884443032,0.5944903030619877,0.8095748262766411,0.4116949681501736
NQ,RTH,B1,1day,26,2019,2,87,0.05505568188358671,0.05265845951444372,0.04641292523076912,0.05698750765855185,-0.29591542485337696,0.6849827354681319,0.9808981603215089
NQ,RTH,B1,1day,26,2019,3,39,-0.03104434976103323,0.1363853368002653,-0.033923175744926266,-0.12556269795651748,-0.9556751713024352,0.7520724535788346,1.7077476248812697
NQ,RTH,B1,1day,26,2020,0,239,0.7649419496572469,0.7757547809903627,1.1174474739507263,0.9563921243734838,0.9075407439953602,0.93990356972535,0.35250552429347937
NQ,RTH,B1,1day,26,2020,1,41,0.023957451636268213,-0.2299951987144708,0.22097961957402193,0.22117578650930622,0.06193272530915716,0.7432519729970497,0.9732471717115205
NQ,RTH,B1,1day,26,2020,2,75,0.21078053054077783,0.6217528751638683,1.3707025228932663,17.03048492866299,0.13813589432443407,0.5707634740565252,16.892349034338555
NQ,RTH,B1,1day,26,2020,3,123,0.6395545462870795,0.7195818946559628,1.010896842350048,0.967190245793478,0.8245521132866375,0.904215017943176,0.3713422960629684
NQ,RTH,B1,1day,26,2021,0,239,0.6137465026704116,0.6893138962666506,1.390058766647085,1.2193918331724545,0.7648313078886534,0.9141328192781881,0.7763122639766733
NQ,RTH,B1,1day,26,2021,1,89,0.20351346302545256,0.35029304147989165,0.3296430091299367,0.7567521275359287,0.22348482911487122,0.7234160541795495,0.5532386645104761
NQ,RTH,B1,1day,26,2021,2,86,0.08742092681096614,0.07131903084251245,0.12244033997509418,0.05592664180398421,0.11027977927268254,0.6679650650042726,0.6120384232002883
NQ,RTH,B1,1day,26,2021,3,64,0.39164794921717344,0.38360258377376616,2.1797287066294864,0.8952774343418998,0.01202642156247944,0.7995082462124348,2.167702285067007
NQ,RTH,B1,1day,26,2022,0,238,0.509794722988437,0.4921493784772695,0.9544192124448729,0.6676457836678169,0.3385511260273788,0.812523016138861,0.6158680864174941
NQ,RTH,B1,1day,26,2022,2,31,0.4584887077603261,0.4606341242650132,-0.31962025283676365,-0.32045891086700773,-0.23110971963195742,0.48642284418320125,0.806881755050209
NQ,RTH,B1,1day,26,2022,3,206,0.4204298150015288,0.37895907306997584,0.8413523821988554,0.49957738807002605,0.08923045759628982,0.7736453346220435,0.7521219246025657
NQ,RTH,B1,1day,26,2023,0,236,0.5100538229419234,0.4871500666344313,0.8358159432042658,0.5943405099588928,0.45910092497940874,0.8249419162529414,0.37671501822485703
NQ,RTH,B1,1day,26,2023,1,41,0.38090387639220163,0.3849909098396147,0.8256703642143849,0.5410696003560179,0.5421815831135053,0.7378488606209705,0.44476648782218325
NQ,RTH,B1,1day,26,2023,2,128,0.2646720163664593,0.24246919875804415,1.1503692595644452,0.630559633786792,-0.1799865052414631,0.6340283778135151,1.3303557648059083
NQ,RTH,B1,1day,26,2023,3,67,0.2106723264255134,0.2683220298193332,0.36779259984579377,0.39639056270984946,-0.1863845807352421,0.7382675507343095,0.9246521314695516
NQ,RTH,B1,1day,78,0,0,1901,0.8100151876479628,0.8304097701934811,0.9890320948249264,0.9284714369679545,0.9095666843435349,0.9760554992040663,0.1790169071769636
NQ,RTH,B1,1day,78,0,1,634,0.5076577200309874,0.5556888616247411,0.6928221044069145,0.6785093051232174,0.6949853899700403,0.9167232418657947,0.40906552183480727
NQ,RTH,B1,1day,78,0,2,633,0.36354244792518003,0.3760274341204264,0.5792679375717809,0.5100895027994286,0.5374169536847831,0.8912882386198077,0.5277457906946277
NQ,RTH,B1,1day,78,0,3,634,0.6106485026170828,0.6355868378099104,1.0754310779357144,0.893510211437671,0.6728620681371404,0.9445239055136838,0.46478257531863154
NQ,RTH,B1,1day,78,2016,0,239,0.7551832186192792,0.7798138142675217,1.119680881531065,0.9779366326442804,0.8990007229028731,0.9675244939428366,0.36449766291178587
NQ,RTH,B1,1day,78,2016,1,100,0.09460528625433255,0.2017739731317232,0.16813035485894479,0.4323121727678096,0.47916744594144733,0.8773588824566193,0.7827535962022868
NQ,RTH,B1,1day,78,2016,2,97,0.45774223293711735,0.594066305655579,1.8200868387195153,2.4729923044639137,0.5111086868590764,0.8999400015785236,2.0152500715267965
NQ,RTH,B1,1day,78,2016,3,42,0.6224797596406538,0.4679011812352462,5.119707579786478,0.9976727225595396,0.7725658486793199,0.9485027412833897,4.651806398551233
NQ,RTH,B1,1day,78,2017,0,237,0.6426810896853518,0.6694333056404809,1.789873053610009,1.2653033030698289,0.7545443972127601,0.9400010332635911,1.1471919639246573
NQ,RTH,B1,1day,78,2017,1,187,0.48261046945791886,0.5098119134161125,1.1675184072184535,0.8607015219012679,0.6922880068110772,0.8934915275795876,0.6849079377605346
NQ,RTH,B1,1day,78,2017,2,44,-0.41889802082476685,-0.41831829278844324,0.36953333046016107,0.36946640492523397,0.14481888375798516,0.8210510596003722,1.239949080425139
NQ,RTH,B1,1day,78,2018,0,236,0.9200300716989357,0.907532478281845,1.5428501771274779,1.1767006265110318,0.933431189977869,0.9745348050136036,0.6353176988456328
NQ,RTH,B1,1day,78,2018,1,64,0.9456876192786746,0.8328328162861247,86.22207023498855,2.2339180180041316,0.46622571065957724,0.8289381785390242,85.75584452432898
NQ,RTH,B1,1day,78,2018,2,85,0.2989844249804187,0.36302962516892945,0.8186924320354759,0.9819818033477484,0.6331809187537896,0.9019356512708251,0.6829973783673298
NQ,RTH,B1,1day,78,2018,3,87,0.8564163695906998,0.7508614584616201,13.321058449619569,2.101705889362212,0.7057396134058104,0.9414431464223098,12.615318836213758
NQ,RTH,B1,1day,78,2019,0,237,0.6928801971154384,0.6756547959211214,1.1493667698661474,0.8696858346598126,0.7943530410635223,0.9583422995956832,0.47371197394502595
NQ,RTH,B1,1day,78,2019,1,111,0.4628147931134306,0.47687866141269586,1.022140244391779,0.792812086696866,0.705517094321641,0.9125118153568523,0.5593254512783485
NQ,RTH,B1,1day,78,2019,2,87,0.4022166422176099,0.3010170373654149,-4.476707765330341,0.4915065975857333,0.39349581261987127,0.8917194753252247,5.368427240655565
NQ,RTH,B1,1day,78,2019,3,39,-0.047621017261767526,0.44741447680547863,-0.05124338616205406,-0.3275833507230276,-0.06048470065552134,0.8978404447208297,1.2254237954438572
NQ,RTH,B1,1day,78,2020,0,239,0.8051865458198018,0.8125951613248236,1.1529337598088818,0.9854898712142396,0.9544966481937066,0.9774424188323995,0.34774721398908004
NQ,RTH,B1,1day,78,2020,1,41,0.20215167851610613,0.24936341003572426,0.7822242294293396,1.0556188359223755,0.5695718966350646,0.8983433989400482,0.8534671574062693
NQ,RTH,B1,1day,78,2020,2,75,0.13211957889154896,0.1917148712792883,0.32130698323239615,0.4667591973552665,0.6288590461723804,0.8584649666629309,0.7263453877713819
NQ,RTH,B1,1day,78,2020,3,123,0.7306173318234414,0.7835578025746381,1.1772913885793057,1.0256120519806453,0.9063156433217089,0.9658089167816525,0.44667405675586436
NQ,RTH,B1,1day,78,2021,0,239,0.688887768772103,0.7276143543431904,1.360155854866281,1.087215089942543,0.8725669440861382,0.9624275613744102,0.6712680860941781
NQ,RTH,B1,1day,78,2021,1,89,0.3082687108418761,0.2957014049562472,0.4341476242072552,0.3350767539055763,0.4539707044087163,0.8498380914670596,0.5541366865108124
NQ,RTH,B1,1day,78,2021,2,86,0.35146379018869134,0.33332890802617443,-0.3308873235709423,-0.6305648992069438,0.5068774501549445,0.8770641149200985,1.5076290141270423
NQ,RTH,B1,1day,78,2021,3,64,0.6006158541060107,0.5938630271784678,2.2554585413724184,1.2486736108594247,0.6262169282287502,0.9328765019901495,1.6615955141939507
NQ,RTH,B1,1day,78,2022,0,238,0.5142572379505992,0.5356983839677031,0.9446761445867543,0.7755248413280686,0.509284272627076,0.922007479757016,0.4353918719596783
NQ,RTH,B1,1day,78,2022,2,31,-0.08692152955531782,-0.08136234522178487,-0.16624484335318593,-0.08815497205047393,0.2897483302168443,0.7058557794576861,0.872100622810872
NQ,RTH,B1,1day,78,2022,3,206,0.4673894061204596,0.4627609834539402,0.9322932489379419,0.6455341997327033,0.37317903282603015,0.9081743435247249,0.5591142161119117
NQ,RTH,B1,1day,78,2023,0,236,0.5743763845167857,0.5532582364689865,0.869858282881908,0.6942635126893661,0.5680724500919789,0.9261501224695713,0.37289188600058476
NQ,RTH,B1,1day,78,2023,1,41,0.36489174550223286,0.3405436708585214,0.789056019157183,0.4532905113054987,0.6797202846177319,0.9125019056636059,0.5719582348050845
NQ,RTH,B1,1day,78,2023,2,128,0.435543934297313,0.3693279384137475,0.8562099880085269,0.4757057253724278,0.37990994569435754,0.8548564484596773,0.4868820495947794
NQ,RTH,B1,1day,78,2023,3,67,0.1846822646764845,0.32610458222407274,0.3345246197273683,0.6392576664483137,0.005699093994384615,0.8759269010066305,0.8702278070122459
NQ,RTH,B1,1day,195,0,0,1901,0.8398211868414627,0.8593471265502343,1.0255099706997761,0.9608399799670282,0.9265839215630879,0.9898392673248824,0.18568878385831344
NQ,RTH,B1,1day,195,0,1,634,0.5382679315227725,0.5895730922542796,0.7577002753372851,0.7580671424660643,0.7654867361242851,0.9614268873042543,0.42315895578148177
NQ,RTH,B1,1day,195,0,2,633,0.4212936707320125,0.47637248889040695,0.6785117422368111,0.6646876515579903,0.648748562592613,0.9556275739619624,0.5343339032299499
NQ,RTH,B1,1day,195,0,3,634,0.6641133027124019,0.7021178722240559,1.1268053872296846,0.9613494921318698,0.7315445423068047,0.977046750481777,0.4626920845172827
NQ,RTH,B1,1day,195,2016,0,239,0.7975678291166518,0.8096210408262523,1.161717072632137,0.98975342619547,0.9168875381288957,0.9859576286276314,0.3641492435154853
NQ,RTH,B1,1day,195,2016,1,100,0.12823260222625615,0.2987047288593727,0.29910163373897236,0.9089459912743867,0.6196631493358493,0.9419315486302741,0.8136989464040179
NQ,RTH,B1,1day,195,2016,2,97,0.4002860445447523,0.7512217416672398,1.5122435992721857,3.8838904647558348,0.5756746274920698,0.9530658018393212,3.4836044202110825
NQ,RTH,B1,1day,195,2016,3,42,0.7061197180126404,0.6064140146800048,2.885219197942232,1.1514589565540705,0.8460107506330021,0.9775708968993254,2.2788051832622274
NQ,RTH,B1,1day,195,2017,0,237,0.6745375987169666,0.7219367155608374,2.1638363391388,1.5664943126768316,0.7894528931560867,0.9732371264018014,1.4892987404218334
NQ,RTH,B1,1day,195,2017,1,187,0.46624189712330893,0.49843341956092224,1.1023745666817828,0.8412159908466466,0.7288934482652148,0.9486065911059284,0.6361326695584739
NQ,RTH,B1,1day,195,2017,2,44,-0.6454065458339838,-0.6451692908439978,0.4637696141219348,0.4637693552308933,0.32072655777007164,0.9359856160012118,1.5813921618351956
NQ,RTH,B1,1day,195,2018,0,236,0.9346487721644116,0.9319587468157329,1.5883147205306642,1.2084524665360568,0.9497319234789732,0.9893171184363171,0.6563559737149314
NQ,RTH,B1,1day,195,2018,1,64,0.7361234270616199,0.6825526605401687,7.56347690517482,1.6998670810043943,0.6319417421932365,0.9174090445813428,6.931535162981584
NQ,RTH,B1,1day,195,2018,2,85,0.4485014044676361,0.7036219755894185,1.4076193654079505,2.0409684561911225,0.7015369051595773,0.9612698018476772,1.5924670517234865
NQ,RTH,B1,1day,195,2018,3,87,0.918207313729085,0.8376297690506104,11.972910482085702,2.6928543526140505,0.7550424528449479,0.9766048788063348,11.217868029240753
NQ,RTH,B1,1day,195,2019,0,237,0.7427587952090315,0.7519780997738778,1.3057427435524478,1.0299030504115287,0.8129737918290837,0.9823103606942806,0.5629839483434163
NQ,RTH,B1,1day,195,2019,1,111,0.6098886312879348,0.6348798186308451,1.7040573948328634,1.2369449386996763,0.75753592939925,0.963691905004891,1.0941687635449286
NQ,RTH,B1,1day,195,2019,2,87,0.401895603900829,0.31414550287465054,-1.4492276232425807,0.8363644370319042,0.5297512432798985,0.9527853492227503,2.402012972465331
