arm,grid,seed_index,M,lam_true,var_log_rv,trv_over_rv,estimator,lam
A0,RTH_1day,4,5,0.6559451080253714,1.620454068891747,0.9476250078692968,E1_a_exp_L1-10,0.10088524291311105
A0,RTH_1day,4,5,0.6559451080253714,1.620454068891747,0.9476250078692968,E1_d_model_L1-5,-0.09802355224119658
A0,RTH_1day,4,5,0.6559451080253714,1.620454068891747,0.9476250078692968,E1_d_model_L1-10,-0.0978659730776625
A0,RTH_1day,4,5,0.6559451080253714,1.620454068891747,0.9476250078692968,E2,0.6830772990515926
A0,RTH_1day,4,5,0.6559451080253714,1.620454068891747,0.9476250078692968,E4,0.8563071583607893
A0,RTH_1day,4,6,0.7412481071621667,1.4339718496398226,0.9523004057774134,E1_a_exp_L1-5,0.05250156008486668
A0,RTH_1day,4,6,0.7412481071621667,1.4339718496398226,0.9523004057774134,E1_a_exp_L1-10,0.008014680405327743
A0,RTH_1day,4,6,0.7412481071621667,1.4339718496398226,0.9523004057774134,E1_d_model_L1-5,-0.0530098234745372
A0,RTH_1day,4,6,0.7412481071621667,1.4339718496398226,0.9523004057774134,E1_d_model_L1-10,0.008937458810331063
A0,RTH_1day,4,6,0.7412481071621667,1.4339718496398226,0.9523004057774134,E2,0.7161672858062295
A0,RTH_1day,4,6,0.7412481071621667,1.4339718496398226,0.9523004057774134,E4,0.8527680411968359
A0,RTH_1day,4,10,0.8311231878430142,1.27890658667331,0.9661728129135473,E1_a_exp_L1-5,0.03857638977956552
A0,RTH_1day,4,10,0.8311231878430142,1.27890658667331,0.9661728129135473,E1_a_exp_L1-10,0.005346510459924376
A0,RTH_1day,4,10,0.8311231878430142,1.27890658667331,0.9661728129135473,E1_d_model_L1-5,-0.029933081237007574
A0,RTH_1day,4,10,0.8311231878430142,1.27890658667331,0.9661728129135473,E1_d_model_L1-10,0.0059114591873870685
A0,RTH_1day,4,10,0.8311231878430142,1.27890658667331,0.9661728129135473,E2,0.832009093540367
A0,RTH_1day,4,10,0.8311231878430142,1.27890658667331,0.9661728129135473,E4,0.8802575492874644
A0,RTH_1day,4,13,0.8649909666614122,1.2288323927496196,0.9658359267764837,E1_a_exp_L1-5,-0.009594429094631011
A0,RTH_1day,4,13,0.8649909666614122,1.2288323927496196,0.9658359267764837,E1_a_exp_L1-10,-0.011442262204104447
A0,RTH_1day,4,13,0.8649909666614122,1.2288323927496196,0.9658359267764837,E1_d_model_L1-5,-0.01040781654190248
A0,RTH_1day,4,13,0.8649909666614122,1.2288323927496196,0.9658359267764837,E1_d_model_L1-10,-0.07756294059559823
A0,RTH_1day,4,13,0.8649909666614122,1.2288323927496196,0.9658359267764837,E2,0.8658854795312773
A0,RTH_1day,4,13,0.8649909666614122,1.2288323927496196,0.9658359267764837,E4,0.8993846743751532
A0,RTH_1day,4,26,0.9271620635062179,1.1464327123671418,0.9724667308798373,E1_a_exp_L1-5,-0.01470402265284902
A0,RTH_1day,4,26,0.9271620635062179,1.1464327123671418,0.9724667308798373,E1_a_exp_L1-10,-0.023433032719227184
A0,RTH_1day,4,26,0.9271620635062179,1.1464327123671418,0.9724667308798373,E1_d_model_L1-5,-0.016070201576130032
A0,RTH_1day,4,26,0.9271620635062179,1.1464327123671418,0.9724667308798373,E1_d_model_L1-10,-0.21585553899711835
A0,RTH_1day,4,26,0.9271620635062179,1.1464327123671418,0.9724667308798373,E2,0.9290505976783735
A0,RTH_1day,4,26,0.9271620635062179,1.1464327123671418,0.9724667308798373,E4,0.9409030194531557
A0,RTH_1day,4,78,0.9650067970848402,1.1014729870093345,0.9689662345784956,E1_a_exp_L1-5,-0.012652734229920427
A0,RTH_1day,4,78,0.9650067970848402,1.1014729870093345,0.9689662345784956,E1_a_exp_L1-10,-0.026714411015844448
A0,RTH_1day,4,78,0.9650067970848402,1.1014729870093345,0.9689662345784956,E1_d_model_L1-5,-0.013904513837218623
A0,RTH_1day,4,78,0.9650067970848402,1.1014729870093345,0.9689662345784956,E1_d_model_L1-10,0.16897495473292498
A0,RTH_1day,4,78,0.9650067970848402,1.1014729870093345,0.9689662345784956,E2,0.9773620894761303
A0,RTH_1day,4,78,0.9650067970848402,1.1014729870093345,0.9689662345784956,E4,0.978423435428628
A0,RTH_1day,4,195,0.9927730594668115,1.0706665628499394,0.9714089524170146,E1_a_exp_L1-5,-0.01165602774979383
A0,RTH_1day,4,195,0.9927730594668115,1.0706665628499394,0.9714089524170146,E1_a_exp_L1-10,-0.021838535594105393
A0,RTH_1day,4,195,0.9927730594668115,1.0706665628499394,0.9714089524170146,E1_d_model_L1-5,-0.01278360804869891
A0,RTH_1day,4,195,0.9927730594668115,1.0706665628499394,0.9714089524170146,E1_d_model_L1-10,0.366761140425277
