root,geom,btag,horizon,scheme,model,n,ic_pearson_log,r2_oos,ic_ir,ic_ir_n_blocks,ic_ir_block_len_windows,hit_rate,qlike_mean,lam_E2,ic_corrected_E2,r2_corrected_E2,lam_E4,ic_corrected_E4,r2_corrected_E4,lam_INT,ic_corrected_INT,r2_corrected_INT
NQ,RTH,B0,1h,S-B_q0.90,M2_HAR,1091,0.4648716035903308,-1.9560081975042047,1.251520209913821,17,63,0.42844036697247706,0.7775112572768501,0.935730999945097,0.48057094445635484,-2.0903531010717518,0.9781804166183807,0.4700277904594245,-1.9996394982698837,0.9497789234694411,0.4770037072883223,-2.0594352529524613
NQ,RTH,B0,1h,S-B_q0.90,M3_HARJ,1091,0.46466400384203055,-1.9766680393343408,1.2279273429327655,17,63,0.43211009174311926,0.7873017527393457,0.935730999945097,0.48035633378463594,-2.112431926964394,0.9781804166183807,0.4698178880901684,-2.0207601846781826,0.9497789234694411,0.4767906896533312,-2.0811875168947562
NQ,RTH,B0,1h,S-B_q0.90,M4_HARQ,1091,0.4240291850373073,-2.210790223156057,1.0243447969391692,17,63,0.43211009174311926,1.127776791196456,0.935730999945097,0.43834922235864376,-2.362634371721972,0.9781804166183807,0.42873236264401826,-2.2601047675835413,0.9497789234694411,0.435095393435747,-2.3276892848709214
NQ,RTH,B0,1h,S-B_q0.90,M5_RGARCH,1091,0.3939878610584243,-13.626660672500508,1.0280361851266346,17,63,0.43119266055045874,6.678625049065583,0.935730999945097,0.407293362362571,-14.562583342114387,0.9781804166183807,0.3983578312181031,-13.930621019390845,0.9497789234694411,0.4042700584419474,-14.347192105215148
NQ,RTH,B0,1h,S-B_q0.90,M6_PARK,1091,0.3741635524138935,-4.567909734669248,1.1244874136079013,17,63,0.4651376146788991,2.003998248538085,0.935730999945097,0.38679956008487343,-4.88164839567917,0.9781804166183807,0.3783136385472468,-4.669802888163253,0.9497789234694411,0.38392837991214307,-4.809445252778574
NQ,RTH,B0,1h,S-B_q0.90,M6_GK,1091,0.37995118167054454,-4.237763311125664,1.1668219787799754,17,63,0.4596330275229358,1.8188566127262815,0.935730999945097,0.3927826453853107,-4.5288264590724365,0.9781804166183807,0.38416546208409447,-4.332292120277593,0.9497789234694411,0.38986705328025395,-4.4618418101399495
NQ,RTH,B0,1h,S-C_q0.90,M1_EWMA,1091,0.4153028910658888,0.06926197080037932,0.8103757650570855,17,63,0.5229357798165137,0.3329451997118801,0.935730999945097,0.4293282296736528,0.07401910464058922,0.9781804166183807,0.4199092797914468,0.07080694892647868,0.9497789234694411,0.42614136281071757,0.07292430805620821
NQ,RTH,B0,1h,S-C_q0.90,M2_HAR,1091,0.6324390419660587,0.3415681252973902,3.6455982975344408,17,63,0.5192660550458715,0.19526106046299085,0.935730999945097,0.6537973611667227,0.3650281173942419,0.9781804166183807,0.6394538259591058,0.3491872455167407,0.9497789234694411,0.6489442790692317,0.3596290851029609
NQ,RTH,B0,1h,S-C_q0.90,M3_HARJ,1091,0.6321028525589092,0.34144147440864414,3.3985569994800895,17,63,0.536697247706422,0.19549228145417158,0.935730999945097,0.6534498181899905,0.36489276771708734,0.9781804166183807,0.6391139076612404,0.34905776951559164,0.9497789234694411,0.6485993158743992,0.35949573734632356
NQ,RTH,B0,1h,S-C_q0.90,M4_HARQ,1091,0.5694981198959588,0.23275497323324268,2.1342688962120477,17,63,0.5211009174311927,0.5036378635438694,0.935730999945097,0.5887308392914965,0.24874132976987973,0.9781804166183807,0.5758147860573293,0.2379468749107536,0.9497789234694411,0.5843607404411314,0.245062263945607
NQ,RTH,B0,1h,S-C_q0.90,M5_RGARCH,1091,0.5083836579505377,-2.1334590448600856,3.4632695470893156,17,63,0.5027522935779817,1.9247229302849391,0.935730999945097,0.5255524595620795,-2.279991840588015,0.9781804166183807,0.5140224647121063,-2.1810486170184857,0.9497789234694411,0.5216513284405931,-2.2462690970934447
NQ,RTH,B0,1h,S-C_q0.90,M6_PARK,1091,0.5219401843352308,-0.08062051277708848,2.9316867713049928,17,63,0.5678899082568807,0.3485664581377852,0.935730999945097,0.5395668081218179,-0.08615778763535546,0.9781804166183807,0.5277293551603288,-0.08241885791968488,0.9497789234694411,0.5355616496852291,-0.08488345106942397
NQ,RTH,B0,1h,S-C_q0.90,M6_GK,1091,0.5359555191411648,-0.040267579637427,2.9305658091771365,17,63,0.5678899082568807,0.3371937106936966,0.935730999945097,0.55405545968182,-0.043033285890698984,0.9781804166183807,0.5419001429660463,-0.04116580024841845,0.9497789234694411,0.5499427532193762,-0.04239679218226261
NQ,RTH,B0,30min,S-A,M1_EWMA,22312,0.7576888492256573,0.5244191086614912,1.1365047003754383,354,63,0.4724127112186814,0.38884034779571786,0.9264306788654363,0.7871988150513006,0.5660640570579193,0.9605987174182957,0.7730719125226058,0.5459294283370684,0.8653811737464322,0.814492659017804,0.6059978245091252
NQ,RTH,B0,30min,S-A,M2_HAR,22312,0.839199545407499,0.6533402926646932,4.832927338589943,354,63,0.43010174353457936,0.29017719124802605,0.9264306788654363,0.8718841360955892,0.7052230755838242,0.9605987174182957,0.8562374888046694,0.6801386268978268,0.8653811737464322,0.9021141988350915,0.7549740073917188
NQ,RTH,B0,30min,S-A,M3_HARJ,22312,0.8391257592006978,0.6531287417112583,4.8189740022364,354,63,0.430056922594236,0.29020358479366737,0.9264306788654363,0.871807476112246,0.7049947250355739,0.9605987174182957,0.8561622045450846,0.6799183986697448,0.8653811737464322,0.9020348808883673,0.7547295475399762
NQ,RTH,B0,30min,S-A,M4_HARQ,22312,0.8415948304069191,0.6735300133193773,4.889871151798923,354,63,0.4312670879835059,0.3086307520144794,0.9264306788654363,0.8743727110761774,0.7270160937936807,0.9605987174182957,0.858681404347878,0.7011564778366101,0.8653811737464322,0.9046890579613369,0.7783044440445965
NQ,RTH,B0,30min,S-A,M5_RGARCH,22312,0.7774120144687213,-0.34033252238015366,4.84465004560724,354,63,0.4230648559006768,2.8195364659180058,0.9264306788654363,0.8076901451325976,-0.36735886466642675,0.9605987174182957,0.7931955095519635,-0.35429208493514447,0.8653811737464322,0.8356944667512665,-0.3932747010277294
NQ,RTH,B0,30min,S-A,M6_PARK,22312,0.7837575198075393,0.5102944087457714,3.94400054681764,354,63,0.45641163551611313,0.7050222540448478,0.9264306788654363,0.8142827910303486,0.5508176924480838,0.9605987174182957,0.7996698452284298,0.5312253696499181,0.8653811737464322,0.8425156935932708,0.5896758841385359
NQ,RTH,B0,30min,S-A,M6_GK,22312,0.7929066787093494,0.5516038349061905,4.182724080707437,354,63,0.4592353547577428,0.630722220784797,0.9264306788654363,0.8237882853418743,0.5954075652824,0.9605987174182957,0.8090047559604856,0.5742292019592535,0.8653811737464322,0.8523507634498848,0.6374114108794069
NQ,RTH,B0,30min,S-B_q0.80,M1_EWMA,4463,0.4511775033317538,-0.9417802489975713,0.585976169447882,70,63,0.46077991931869117,0.6703041701489777,0.9264306788654363,0.4687496673120289,-1.0165685037016834,0.9605987174182957,0.46033758546705855,-0.980409646526178,0.8653811737464322,0.4850022073747716,-1.0882837269505068
NQ,RTH,B0,30min,S-B_q0.80,M2_HAR,4463,0.5473657324161536,-0.5639206106373038,1.4355019564513758,70,63,0.4327655759748992,0.5342317974527354,0.9264306788654363,0.568684172134828,-0.608702435597141,0.9605987174182957,0.558478686918445,-0.5870511800732947,0.8653811737464322,0.5884016523490946,-0.6516441861058325
NQ,RTH,B0,30min,S-B_q0.80,M3_HARJ,4463,0.5478270523295197,-0.5639544334051629,1.4336413676908475,70,63,0.43209323173464814,0.5339844952552658,0.9264306788654363,0.5691634592320743,-0.6087389442843323,0.9605987174182957,0.5589493728313697,-0.5870863901638828,0.8653811737464322,0.5888975573413343,-0.6516832703485745
NQ,RTH,B0,30min,S-B_q0.80,M4_HARQ,4463,0.5250803855040482,-0.6621002103646689,1.3710833325836258,70,63,0.4341102644554012,0.6490659036720354,0.9264306788654363,0.5455308702218526,-0.7146786321622222,0.9605987174182957,0.5357408892378035,-0.6892578538352923,0.8653811737464322,0.5644455766035888,-0.7650966192138041
NQ,RTH,B0,30min,S-B_q0.80,M5_RGARCH,4463,0.4432657706825008,-8.925147102910842,1.1499149200612682,70,63,0.420663379650381,5.892955560585397,0.9264306788654363,0.4605297937150244,-9.633907108777015,0.9605987174182957,0.4522652239735822,-9.291233624481677,0.8653811737464322,0.47649733341560785,-10.313544335927538
NQ,RTH,B0,30min,S-B_q0.80,M6_PARK,4463,0.43578889344392524,-2.052297747042085,1.1398755493236665,70,63,0.4623487225459435,1.4104473314239507,0.9264306788654363,0.45276171199057264,-2.2152739474856924,0.9605987174182957,0.44463654659179214,-2.136477708983246,0.8653811737464322,0.46845991590653296,-2.3715534949266583
NQ,RTH,B0,30min,S-B_q0.80,M6_GK,4463,0.44684646924636573,-1.8306546540569544,1.138861728749734,70,63,0.45562528014343345,1.2875498862425592,0.9264306788654363,0.46424995096613225,-1.9760298269686902,0.9605987174182957,0.45591862007379275,-1.9057433878081997,0.8653811737464322,0.48034647636842304,-2.115431568879218
NQ,RTH,B0,30min,S-C_q0.80,M1_EWMA,4463,0.4560695183033038,0.09493721650978248,0.8840228872572312,70,63,0.5011205737337516,0.3706020047787398,0.9264306788654363,0.4738322132578389,0.10247633058314563,0.9605987174182957,0.46532892112418267,0.0988312963449875,0.8653811737464322,0.49026097591307694,0.10970566426673885
NQ,RTH,B0,30min,S-C_q0.80,M2_HAR,4463,0.6846386989956265,0.432325137615598,4.0563076798686355,70,63,0.5114298520842672,0.1970147444885597,0.9264306788654363,0.7113035557253007,0.46665675854457866,0.9605987174182957,0.6985386533805346,0.45005800005387747,0.8653811737464322,0.7359659509062693,0.4995777014006025
NQ,RTH,B0,30min,S-C_q0.80,M3_HARJ,4463,0.6846813002172563,0.4323917876606924,4.065622492900367,70,63,0.5109816225907665,0.19712108922826296,0.9264306788654363,0.7113478161512274,0.46672870137485717,0.9605987174182957,0.6985821195182702,0.45012738391197127,0.8653811737464322,0.7360117459345558,0.4996547195367908
NQ,RTH,B0,30min,S-C_q0.80,M4_HARQ,4463,0.678043728980848,0.40922831599194787,3.6636307730146993,70,63,0.5125504258180188,0.27405089562329343,0.9264306788654363,0.7044517291658388,0.441725781893486,0.9605987174182957,0.6918097882433949,0.42601380636004754,0.8653811737464322,0.7288765570621217,0.4728879347124057
NQ,RTH,B0,30min,S-C_q0.80,M5_RGARCH,4463,0.5951665821908175,-2.291255188821508,3.9756188429221067,70,63,0.4805020170327208,2.338316071128682,0.9264306788654363,0.6183467378958478,-2.473207376538436,0.9605987174182957,0.6072500188355914,-2.3852365688968264,0.8653811737464322,0.639786124056796,-2.647683192485159
NQ,RTH,B0,30min,S-C_q0.80,M6_PARK,4463,0.5815097380357734,0.09697385984378148,3.2701744988235304,70,63,0.5336172120125504,0.36561432628957946,0.9264306788654363,0.6041579959773441,0.10467470697596241,0.9605987174182957,0.5933159050621699,0.10095147753726795,0.8653811737464322,0.6251054285166656,0.11205912814576213
