root,geom,btag,horizon,M,proxy,estimator,lam,var_log_proxy,n_windows,trv_over_rv,trigamma,two_over_M,trimmed
ES,GLOBEX,B0,1day,345,RV,E1_a_exp_L1-10,0.8505869592322597,1.2207286028355093,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,RV,E1_d_model_L1-5,0.9897347223285731,1.2207286028355093,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,RV,E1_d_model_L1-10,1.0546671988354808,1.2207286028355093,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,RV,E2,0.8615116775333784,1.2207286028355093,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,RV,E4,0.9851629987698456,1.2207286028355093,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,RV,E4_asS05,0.9934167682129836,1.2207286028355093,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,TRV3,E1_a_exp_L1-5,0.8925033021283377,1.2287909138763338,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,TRV3,E1_a_exp_L1-10,0.8719475957178571,1.2287909138763338,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,TRV3,E1_d_model_L1-5,1.0142132905257624,1.2287909138763338,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,TRV3,E1_d_model_L1-10,1.081224042128823,1.2287909138763338,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,TRV3,E2,0.8558591494823161,1.2287909138763338,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,TRV3,E4,0.9934167682129836,1.2287909138763338,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,TRV3,E4_asS05,0.9934167682129836,1.2287909138763338,1953,0.7045527491227342,0.005813937111601127,0.005797101449275362,False
ES,GLOBEX,B0,1day,345,RV,E1_a_exp_L1-5,0.870317457783665,1.2249312642064647,1953,,0.005813937111601127,0.005797101449275362,True
ES,GLOBEX,B0,1day,345,RV,E1_a_exp_L1-10,0.8499894420458066,1.2249312642064647,1953,,0.005813937111601127,0.005797101449275362,True
ES,GLOBEX,B0,1day,345,RV,E1_d_model_L1-5,0.9890246107416937,1.2249312642064647,1953,,0.005813937111601127,0.005797101449275362,True
ES,GLOBEX,B0,1day,345,RV,E1_d_model_L1-10,1.0539568415947704,1.2249312642064647,1953,,0.005813937111601127,0.005797101449275362,True
ES,GLOBEX,B0,1day,345,RV,E2,0.8591702352144257,1.2249312642064647,1953,,0.005813937111601127,0.005797101449275362,True
ES,GLOBEX,B0,1day,345,RV,E4,0.9855102246050477,1.2249312642064647,1953,,0.005813937111601127,0.005797101449275362,True
ES,GLOBEX,B0,1day,345,RV,E4_asS05,0.9934009268037373,1.2249312642064647,1953,,0.005813937111601127,0.005797101449275362,True
ES,GLOBEX,B0,1day,1379,RV,E1_a_exp_L1-5,0.877976628915801,1.0427598409404542,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,RV,E1_a_exp_L1-10,0.8667072100011511,1.0427598409404542,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,RV,E1_d_model_L1-5,0.9976889164374293,1.0427598409404542,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,RV,E1_d_model_L1-10,1.0913917164632838,1.0427598409404542,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,RV,E2,0.8455309763227498,1.0427598409404542,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,RV,E4,0.9939431220780819,1.0427598409404542,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,RV,E4_asS05,0.9980535053458508,1.0427598409404542,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,TRV3,E1_a_exp_L1-5,0.9038439018814443,1.010513659287256,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,TRV3,E1_a_exp_L1-10,0.8918808801223286,1.010513659287256,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
ES,GLOBEX,B0,1day,1379,TRV3,E1_d_model_L1-5,1.0270294198331513,1.010513659287256,1953,0.7062061224344145,0.001451378555092054,0.0014503263234227702,False
