cell,model,window_index,trade_date,forecast,realized,qlike,share_of_cell_qlike,reason
ES/GLOBEX/B1/30min,M4_HARQ,22405,2018-01-15,8.247484109942182e-08,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,22406,2018-01-15,8.238538242020845e-08,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,22407,2018-01-15,8.215589797236743e-08,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,22408,2018-01-15,8.18858029363896e-08,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,22409,2018-01-15,8.160940885266196e-08,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,23083,2018-02-05,1e-300,8.466496956316405e-05,8.466496956316404e+295,0.22630616501885292,below_1e-12
ES/GLOBEX/B1/30min,M4_HARQ,23528,2018-02-19,2.6364092151707143e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,23529,2018-02-19,5.131191675694468e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,23530,2018-02-19,5.083837451670795e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,23531,2018-02-19,5.045922860908654e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,23532,2018-02-19,4.986663550876605e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,23533,2018-02-19,4.945931169356933e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,23534,2018-02-19,4.677925747200237e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,25560,2018-04-30,6.830631240472514e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,26498,2018-05-28,3.6274536842254987e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,26499,2018-05-28,1.9571353071295885e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,26500,2018-05-28,1.94667790223671e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,26501,2018-05-28,1.9279764138948327e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,26502,2018-05-28,1.9212291639425378e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,26503,2018-05-28,1.8981789389785095e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,26504,2018-05-28,1.8892247707836784e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,27533,2018-07-04,6.114169146828925e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,27534,2018-07-04,3.7607728078500266e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,27535,2018-07-04,3.75189065519948e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,27536,2018-07-04,3.746717776615004e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,27537,2018-07-04,3.740915325839174e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,27538,2018-07-04,3.735527704505489e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,27539,2018-07-04,3.714808940576956e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,29470,2018-09-03,1.28243054825122e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,29471,2018-09-03,1.279250053556225e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,29472,2018-09-03,1.275683527161043e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,29473,2018-09-03,1.2712764429433593e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,29474,2018-09-03,1.2659255675544098e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,31943,2018-11-22,1.0952605203635883e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,31944,2018-11-22,6.574991314891081e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,31945,2018-11-22,6.410227454140233e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,31946,2018-11-22,6.32365227617955e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,31947,2018-11-22,6.250926621138023e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,31948,2018-11-22,6.026005625767895e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,31949,2018-11-22,5.948367390525825e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,32308,2018-12-05,4.059287447511443e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,32309,2018-12-05,4.032512627898688e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,33518,2019-01-21,6.258764852877402e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,33519,2019-01-21,2.741435599213271e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,33520,2019-01-21,2.7317686566369327e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,33521,2019-01-21,2.7206439445422626e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,33522,2019-01-21,2.7148562183377074e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,33523,2019-01-21,2.6984305822294094e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,33524,2019-01-21,2.6683095832799937e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34418,2019-02-18,6.828593878440116e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34419,2019-02-18,2.5080419761563887e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34420,2019-02-18,2.4969869011166116e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34421,2019-02-18,2.484025444326444e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34422,2019-02-18,2.468625873719857e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34423,2019-02-18,2.4620822812699307e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34424,2019-02-18,2.4432341495305913e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34699,2019-02-27,2.568653158877775e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34700,2019-02-27,2.3097965476952282e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34701,2019-02-27,2.3056522728478876e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34702,2019-02-27,2.3031247345487737e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,34703,2019-02-27,2.3007373640560773e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,37388,2019-05-27,4.869732142376655e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,37389,2019-05-27,2.8859678590373975e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,37390,2019-05-27,2.872412783742151e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,37391,2019-05-27,2.8432572870567323e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,37392,2019-05-27,2.8247347086056753e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,37393,2019-05-27,2.8015506640950283e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,37394,2019-05-27,2.7736104573833477e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,38468,2019-07-04,2.9897265375755553e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,38469,2019-07-04,1.836214126180603e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,38470,2019-07-04,1.8243676437986495e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,38471,2019-07-04,1.8134471578120608e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,38472,2019-07-04,1.7959097005919596e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,38473,2019-07-04,1.783955346406861e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,38474,2019-07-04,1.7729471976694412e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,40358,2019-09-02,1.647815689684787e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,40359,2019-09-02,4.850698320757638e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,40360,2019-09-02,4.84380843876386e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,40361,2019-09-02,4.825527814056157e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,40362,2019-09-02,4.791423502139581e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,40363,2019-09-02,4.7618581497194457e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,40364,2019-09-02,4.733493375605375e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,43058,2019-11-28,2.2400600420046987e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,43059,2019-11-28,1.5710013523423485e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,43060,2019-11-28,1.5678469408076797e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,43061,2019-11-28,1.5587304840098074e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,43062,2019-11-28,1.555500681513915e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,43063,2019-11-28,1.5488505362427618e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,43064,2019-11-28,1.5285924020967576e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,44408,2020-01-20,3.1767924921471226e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,44409,2020-01-20,1.9376368563141913e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,44410,2020-01-20,1.9356004186538874e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,44411,2020-01-20,1.9306409756681155e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,44412,2020-01-20,1.928505476676419e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,44413,2020-01-20,1.9251493907676751e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,44414,2020-01-20,1.918568086313834e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45308,2020-02-17,3.8804292205450825e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45309,2020-02-17,2.2289847731416256e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45310,2020-02-17,2.221638315038954e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45311,2020-02-17,2.217939928864755e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45312,2020-02-17,2.2125458285372106e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45313,2020-02-17,2.2049060074910621e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45314,2020-02-17,2.1883583590991088e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45797,2020-03-03,1e-300,0.0002009265936067095,2.009265936067095e+296,0.5370689564296429,below_1e-12
ES/GLOBEX/B1/30min,M4_HARQ,45953,2020-03-09,1.1597473731013897e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45954,2020-03-09,8.002224345004966e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45957,2020-03-09,8.01658727878037e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45958,2020-03-09,7.954360676949038e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45959,2020-03-09,7.947597241466274e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45960,2020-03-09,7.935074990208968e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45961,2020-03-09,7.927120135317674e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45962,2020-03-09,7.908640432973554e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45963,2020-03-09,7.879888712338469e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45964,2020-03-09,7.850429472944005e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45965,2020-03-09,7.817554646310618e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45966,2020-03-09,7.779603922309135e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45968,2020-03-09,9.004571511561113e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45969,2020-03-09,7.688006124066162e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45970,2020-03-09,7.648137570177506e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45971,2020-03-09,7.582173869407478e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45972,2020-03-09,7.538347402878041e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45973,2020-03-09,7.492670438703598e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45974,2020-03-09,7.453455709224008e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,45975,2020-03-09,7.38395291023706e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46109,2020-03-12,1.5102740098715396e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46110,2020-03-12,1.3978722249163848e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46119,2020-03-12,0.0003386274838461577,0.00020690796873168438,0.10364595643774166,2.7704160341825128e-298,above_100x_mean_rv
ES/GLOBEX/B1/30min,M4_HARQ,46140,2020-03-18,2.8634219502562757e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46141,2020-03-18,2.3233479019212316e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46142,2020-03-18,2.321479809826818e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46143,2020-03-18,2.3198847568658172e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46144,2020-03-18,2.316597692406017e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46145,2020-03-18,2.3119764772104816e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46146,2020-03-18,2.3089206901663535e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46147,2020-03-18,2.305094702433751e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46148,2020-03-18,2.3017491140022342e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46149,2020-03-18,2.295418858727655e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46150,2020-03-18,2.291213561904562e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46151,2020-03-18,2.2877285843027448e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46152,2020-03-18,2.2848517069584962e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46153,2020-03-18,2.279689021669568e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46154,2020-03-18,2.2747847565615556e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46155,2020-03-18,2.26484322023669e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46261,2020-03-23,9.804754522597879e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46262,2020-03-23,3.857960912418414e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46289,2020-03-23,0.00039609246996529684,0.00021194350938458228,0.16041385437244848,4.287799828692798e-298,above_100x_mean_rv
ES/GLOBEX/B1/30min,M4_HARQ,46292,2020-03-23,0.0002808347419730284,0.0002179729517592932,0.029556329100118184,7.900291614340837e-299,above_100x_mean_rv
ES/GLOBEX/B1/30min,M4_HARQ,46329,2020-03-24,5.8491999153631955e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,46330,2020-03-24,5.44647451477425e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,48278,2020-05-25,1.3082712811694258e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,48279,2020-05-25,9.543296042061925e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,48280,2020-05-25,9.518325811054406e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,48281,2020-05-25,9.477418248504933e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,48282,2020-05-25,9.42583826939298e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,48283,2020-05-25,9.368481445718365e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,48284,2020-05-25,9.23073394606013e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,51473,2020-09-07,3.3852347194259344e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,51474,2020-09-07,2.064896605669093e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,51475,2020-09-07,2.063266885006358e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,51476,2020-09-07,2.0609329519166157e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,51477,2020-09-07,2.059350792804159e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,51478,2020-09-07,2.054032036704914e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,51479,2020-09-07,2.042077671563388e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,53948,2020-11-26,1.1365764823878423e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,53949,2020-11-26,2.460152013059458e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,53950,2020-11-26,2.4366535462348136e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,53951,2020-11-26,2.4185008546968914e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,53952,2020-11-26,2.364381200491461e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,53953,2020-11-26,2.3236569734317187e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,53954,2020-11-26,2.242424717443336e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,55298,2021-01-18,6.484015045255965e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,55299,2021-01-18,4.926202887921866e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,55300,2021-01-18,4.886925165814326e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,55301,2021-01-18,4.844176592805746e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,55302,2021-01-18,4.793939883512272e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,55303,2021-01-18,4.724326500656916e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,55304,2021-01-18,4.649034870994736e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,56198,2021-02-15,3.007549808342038e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,56199,2021-02-15,2.2817072854714028e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,56200,2021-02-15,2.2644068789731853e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,56201,2021-02-15,2.253360631620935e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,56202,2021-02-15,2.2403204086148417e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,56203,2021-02-15,2.2354750454948993e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,56204,2021-02-15,2.2239997464024398e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57586,2021-04-02,1.1027918580684379e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57587,2021-04-02,2.87295653942533e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57588,2021-04-02,2.8543768976082233e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57589,2021-04-02,2.8650071801622655e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57590,2021-04-02,2.8101322409079875e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57591,2021-04-02,2.7888333762159794e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57592,2021-04-02,2.762253644998454e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57593,2021-04-02,2.741793556224743e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57594,2021-04-02,2.727032562125707e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57595,2021-04-02,2.7051952384057944e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57596,2021-04-02,2.6387327150228445e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57597,2021-04-02,2.474896609333675e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57598,2021-04-02,2.4114783952819027e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,57599,2021-04-02,2.3142559716686752e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,59438,2021-05-31,2.836232947471263e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,59439,2021-05-31,1.5334889082511619e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,59440,2021-05-31,1.527858923673248e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,59441,2021-05-31,1.5226896805817583e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,59442,2021-05-31,1.5161127748803092e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,59443,2021-05-31,1.5078398267815895e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,59444,2021-05-31,1.4908536939089274e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,60428,2021-07-05,3.3004488925659234e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,60429,2021-07-05,1.3789010219570042e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,60430,2021-07-05,1.3700313840886087e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,60431,2021-07-05,1.3628180556534635e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,60432,2021-07-05,1.3570954057082436e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,60433,2021-07-05,1.3470116754999406e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B1/30min,M4_HARQ,60434,2021-07-05,1.3340304949835153e-07,0.0,inf,inf,nonfinite_qlike
