root,geom,btag,horizon,model,window_index,session_date,window_in_session,window_start_min_from_1800NY,ny_clock,overnight,rv,forecast
NQ,GLOBEX,B0,1h,M4_HARQ,12845,2018-05-28,19,1140,13:00,False,0.0,1.3866635471501897e-06
NQ,GLOBEX,B0,1h,M4_HARQ,12846,2018-05-28,20,1200,14:00,False,0.0,6.076457156857969e-07
NQ,GLOBEX,B0,1h,M4_HARQ,12847,2018-05-28,21,1260,15:00,False,0.0,5.94251124240059e-07
NQ,GLOBEX,B0,1h,M4_HARQ,13351,2018-07-04,19,1140,13:00,False,0.0,2.1619752719065895e-06
NQ,GLOBEX,B0,1h,M4_HARQ,13352,2018-07-04,20,1200,14:00,False,0.0,1.2939179727387518e-06
NQ,GLOBEX,B0,1h,M4_HARQ,13353,2018-07-04,21,1260,15:00,False,0.0,1.289213393807426e-06
NQ,GLOBEX,B0,1h,M4_HARQ,14297,2018-09-03,19,1140,13:00,False,0.0,7.967295153624229e-07
NQ,GLOBEX,B0,1h,M4_HARQ,14298,2018-09-03,20,1200,14:00,False,0.0,3.746880990286829e-07
NQ,GLOBEX,B0,1h,M4_HARQ,14299,2018-09-03,21,1260,15:00,False,0.0,3.7195783399865304e-07
NQ,GLOBEX,B0,1h,M4_HARQ,15507,2018-11-22,19,1140,13:00,False,0.0,6.004008850805917e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15508,2018-11-22,20,1200,14:00,False,0.0,2.9853355865649013e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15509,2018-11-22,21,1260,15:00,False,0.0,2.9398599530457884e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15680,2018-12-05,16,960,10:00,False,0.0,2.091069681702179e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15681,2018-12-05,17,1020,11:00,False,0.0,1.5749702248503605e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15682,2018-12-05,18,1080,12:00,False,0.0,1.5285775542473404e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15683,2018-12-05,19,1140,13:00,False,0.0,1.4494524329787579e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15684,2018-12-05,20,1200,14:00,False,0.0,1.419446995231336e-06
NQ,GLOBEX,B0,1h,M4_HARQ,15685,2018-12-05,21,1260,15:00,False,0.0,1.391343691859599e-06
NQ,GLOBEX,B0,1h,M4_HARQ,16277,2019-01-21,19,1140,13:00,False,0.0,2.0724314621863988e-06
NQ,GLOBEX,B0,1h,M4_HARQ,16278,2019-01-21,20,1200,14:00,False,0.0,1.0535054760049872e-06
NQ,GLOBEX,B0,1h,M4_HARQ,16279,2019-01-21,21,1260,15:00,False,0.0,1.0491232036515172e-06
NQ,GLOBEX,B0,1h,M4_HARQ,16717,2019-02-18,19,1140,13:00,False,0.0,1.797374076893634e-06
NQ,GLOBEX,B0,1h,M4_HARQ,16718,2019-02-18,20,1200,14:00,False,0.0,9.002299179845809e-07
NQ,GLOBEX,B0,1h,M4_HARQ,16719,2019-02-18,21,1260,15:00,False,0.0,8.875500984625931e-07
NQ,GLOBEX,B0,1h,M4_HARQ,16854,2019-02-27,2,120,20:00,True,0.0,1.2720203410259315e-06
NQ,GLOBEX,B0,1h,M4_HARQ,16855,2019-02-27,3,180,21:00,True,0.0,8.11400737240099e-07
NQ,GLOBEX,B0,1h,M4_HARQ,18169,2019-05-27,19,1140,13:00,False,0.0,1.4230716562974088e-06
NQ,GLOBEX,B0,1h,M4_HARQ,18170,2019-05-27,20,1200,14:00,False,0.0,1.1445385945623878e-06
NQ,GLOBEX,B0,1h,M4_HARQ,18171,2019-05-27,21,1260,15:00,False,0.0,1.1236409350876875e-06
NQ,GLOBEX,B0,1h,M4_HARQ,18697,2019-07-04,19,1140,13:00,False,0.0,8.860148046119601e-07
NQ,GLOBEX,B0,1h,M4_HARQ,18698,2019-07-04,20,1200,14:00,False,0.0,6.295727259383804e-07
NQ,GLOBEX,B0,1h,M4_HARQ,18699,2019-07-04,21,1260,15:00,False,0.0,6.211180804239937e-07
NQ,GLOBEX,B0,1h,M4_HARQ,19621,2019-09-02,19,1140,13:00,False,0.0,6.230526616793923e-06
NQ,GLOBEX,B0,1h,M4_HARQ,19622,2019-09-02,20,1200,14:00,False,0.0,1.708886615483274e-06
NQ,GLOBEX,B0,1h,M4_HARQ,19623,2019-09-02,21,1260,15:00,False,0.0,1.6952763916085994e-06
NQ,GLOBEX,B0,1h,M4_HARQ,20941,2019-11-28,19,1140,13:00,False,0.0,5.885587888883746e-07
NQ,GLOBEX,B0,1h,M4_HARQ,20942,2019-11-28,20,1200,14:00,False,0.0,4.517245471983688e-07
NQ,GLOBEX,B0,1h,M4_HARQ,20943,2019-11-28,21,1260,15:00,False,0.0,4.472446315082174e-07
NQ,GLOBEX,B0,1h,M4_HARQ,21601,2020-01-20,19,1140,13:00,False,0.0,7.406210945799147e-07
NQ,GLOBEX,B0,1h,M4_HARQ,21602,2020-01-20,20,1200,14:00,False,0.0,6.354077700195388e-07
NQ,GLOBEX,B0,1h,M4_HARQ,21603,2020-01-20,21,1260,15:00,False,0.0,6.336396593908846e-07
NQ,GLOBEX,B0,1h,M4_HARQ,22041,2020-02-17,19,1140,13:00,False,0.0,1.1634890821010461e-06
NQ,GLOBEX,B0,1h,M4_HARQ,22042,2020-02-17,20,1200,14:00,False,0.0,7.875108180455146e-07
NQ,GLOBEX,B0,1h,M4_HARQ,22043,2020-02-17,21,1260,15:00,False,0.0,7.848387809880357e-07
NQ,GLOBEX,B0,1h,M4_HARQ,22356,2020-03-09,4,240,22:00,True,0.0,2.7215771416721066e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22358,2020-03-09,6,360,00:00,True,0.0,2.6055947479032847e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22361,2020-03-09,9,540,03:00,True,0.0,1.6854646549860354e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22362,2020-03-09,10,600,04:00,True,0.0,1.6728118513618817e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22364,2020-03-09,12,720,06:00,True,0.0,2.16128309869338e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22365,2020-03-09,13,780,07:00,True,0.0,1.6211274223919144e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22366,2020-03-09,14,840,08:00,True,0.0,1.6027315739564892e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22448,2020-03-18,8,480,02:00,True,0.0,6.453568680839768e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22449,2020-03-18,9,540,03:00,True,0.0,4.384813741860126e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22450,2020-03-18,10,600,04:00,True,0.0,4.37048559109758e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22451,2020-03-18,11,660,05:00,True,0.0,4.357087640510892e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22452,2020-03-18,12,720,06:00,True,0.0,4.336519938141094e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22453,2020-03-18,13,780,07:00,True,0.0,4.322791792784825e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22454,2020-03-18,14,840,08:00,True,0.0,4.307997195969912e-05
NQ,GLOBEX,B0,1h,M4_HARQ,22540,2020-03-24,12,720,06:00,True,0.0,0.00012031938466994051
NQ,GLOBEX,B0,1h,M4_HARQ,23494,2020-05-25,20,1200,14:00,False,0.0,1.798126685238734e-06
NQ,GLOBEX,B0,1h,M4_HARQ,23495,2020-05-25,21,1260,15:00,False,0.0,1.7811937644359774e-06
NQ,GLOBEX,B0,1h,M4_HARQ,24003,2020-07-01,1,60,19:00,True,0.0,3.5135475447042338e-06
NQ,GLOBEX,B0,1h,M4_HARQ,25056,2020-09-07,20,1200,14:00,False,0.0,8.45936804142365e-06
NQ,GLOBEX,B0,1h,M4_HARQ,25057,2020-09-07,21,1260,15:00,False,0.0,8.447899506082179e-06
NQ,GLOBEX,B0,1h,M4_HARQ,26266,2020-11-26,20,1200,14:00,False,0.0,2.752108276707956e-07
NQ,GLOBEX,B0,1h,M4_HARQ,26267,2020-11-26,21,1260,15:00,False,0.0,2.6761796474520046e-07
NQ,GLOBEX,B0,1h,M4_HARQ,26926,2021-01-18,20,1200,14:00,False,0.0,1.3290875677152804e-06
NQ,GLOBEX,B0,1h,M4_HARQ,26927,2021-01-18,21,1260,15:00,False,0.0,1.307341923159429e-06
NQ,GLOBEX,B0,1h,M4_HARQ,27366,2021-02-15,20,1200,14:00,False,0.0,6.541993490983497e-07
NQ,GLOBEX,B0,1h,M4_HARQ,27367,2021-02-15,21,1260,15:00,False,0.0,6.468150995169341e-07
NQ,GLOBEX,B0,1h,M4_HARQ,28045,2021-04-02,17,1020,11:00,False,0.0,1.2889444697743335e-06
NQ,GLOBEX,B0,1h,M4_HARQ,28046,2021-04-02,18,1080,12:00,False,0.0,1.241998954232325e-06
NQ,GLOBEX,B0,1h,M4_HARQ,28047,2021-04-02,19,1140,13:00,False,0.0,1.2053417247766348e-06
NQ,GLOBEX,B0,1h,M4_HARQ,28048,2021-04-02,20,1200,14:00,False,0.0,1.1851128273362612e-06
NQ,GLOBEX,B0,1h,M4_HARQ,28049,2021-04-02,21,1260,15:00,False,0.0,1.0780450877144675e-06
NQ,GLOBEX,B0,1h,M4_HARQ,28950,2021-05-31,20,1200,14:00,False,0.0,4.489089945483837e-07
NQ,GLOBEX,B0,1h,M4_HARQ,28951,2021-05-31,21,1260,15:00,False,0.0,4.4643482908794224e-07
NQ,GLOBEX,B0,1h,M4_HARQ,29434,2021-07-05,20,1200,14:00,False,0.0,4.297568011281866e-07
NQ,GLOBEX,B0,1h,M4_HARQ,29435,2021-07-05,21,1260,15:00,False,0.0,4.237435745317641e-07
NQ,GLOBEX,B0,1h,M4_HARQ,30424,2021-09-06,20,1200,14:00,False,0.0,5.335597727827054e-07
NQ,GLOBEX,B0,1h,M4_HARQ,30425,2021-09-06,21,1260,15:00,False,0.0,5.309247101698349e-07
NQ,GLOBEX,B0,1h,M4_HARQ,31634,2021-11-25,20,1200,14:00,False,0.0,1.6371936907161193e-06
NQ,GLOBEX,B0,1h,M4_HARQ,31635,2021-11-25,21,1260,15:00,False,0.0,1.622732088498933e-06
NQ,GLOBEX,B0,1h,M4_HARQ,32338,2022-01-17,20,1200,14:00,False,0.0,3.1582288714778226e-06
NQ,GLOBEX,B0,1h,M4_HARQ,32339,2022-01-17,21,1260,15:00,False,0.0,3.0970796335445046e-06
NQ,GLOBEX,B0,1h,M4_HARQ,32888,2022-02-21,20,1200,14:00,False,0.0,3.22881079671587e-06
NQ,GLOBEX,B0,1h,M4_HARQ,32889,2022-02-21,21,1260,15:00,False,0.0,3.013749873692322e-06
NQ,GLOBEX,B0,1h,M4_HARQ,34340,2022-05-30,20,1200,14:00,False,0.0,3.4161049039163832e-06
NQ,GLOBEX,B0,1h,M4_HARQ,34341,2022-05-30,21,1260,15:00,False,0.0,3.323032946865399e-06
NQ,GLOBEX,B0,1h,M4_HARQ,34604,2022-06-20,20,1200,14:00,False,0.0,7.355020261015005e-06
NQ,GLOBEX,B0,1h,M4_HARQ,34605,2022-06-20,21,1260,15:00,False,0.0,7.3079110278587155e-06
NQ,GLOBEX,B0,1h,M4_HARQ,34824,2022-07-04,20,1200,14:00,False,0.0,5.001259221914842e-06
NQ,GLOBEX,B0,1h,M4_HARQ,34825,2022-07-04,21,1260,15:00,False,0.0,4.962662820465577e-06
NQ,GLOBEX,B0,1h,M4_HARQ,35814,2022-09-05,20,1200,14:00,False,0.0,4.730278002064195e-06
NQ,GLOBEX,B0,1h,M4_HARQ,35815,2022-09-05,21,1260,15:00,False,0.0,4.679339836148991e-06
NQ,GLOBEX,B0,1h,M4_HARQ,37024,2022-11-24,20,1200,14:00,False,0.0,2.0740706036240773e-06
NQ,GLOBEX,B0,1h,M4_HARQ,37025,2022-11-24,21,1260,15:00,False,0.0,2.024259506359628e-06
NQ,GLOBEX,B0,1h,M4_HARQ,37706,2023-01-16,20,1200,14:00,False,0.0,4.1189023083991465e-06
NQ,GLOBEX,B0,1h,M4_HARQ,37707,2023-01-16,21,1260,15:00,False,0.0,4.063038306245749e-06
NQ,GLOBEX,B0,1h,M4_HARQ,38256,2023-02-20,20,1200,14:00,False,0.0,3.916979008229705e-06
NQ,GLOBEX,B0,1h,M4_HARQ,38257,2023-02-20,21,1260,15:00,False,0.0,3.88765549948438e-06
NQ,GLOBEX,B0,1h,M4_HARQ,38935,2023-04-07,17,1020,11:00,False,0.0,1.3515656161078952e-06
NQ,GLOBEX,B0,1h,M4_HARQ,38936,2023-04-07,18,1080,12:00,False,0.0,1.337802952355949e-06
NQ,GLOBEX,B0,1h,M4_HARQ,38937,2023-04-07,19,1140,13:00,False,0.0,1.3285154720808648e-06
NQ,GLOBEX,B0,1h,M4_HARQ,38938,2023-04-07,20,1200,14:00,False,0.0,1.319031033246718e-06
NQ,GLOBEX,B0,1h,M4_HARQ,38939,2023-04-07,21,1260,15:00,False,0.0,1.3069733287344978e-06
NQ,GLOBEX,B0,1h,M4_HARQ,39730,2023-05-29,20,1200,14:00,False,0.0,1.6768707634369772e-06
NQ,GLOBEX,B0,1h,M4_HARQ,39731,2023-05-29,21,1260,15:00,False,0.0,1.6614305806046533e-06
NQ,GLOBEX,B0,1h,M4_HARQ,39994,2023-06-19,20,1200,14:00,False,0.0,2.122073856504943e-06
NQ,GLOBEX,B0,1h,M4_HARQ,39995,2023-06-19,21,1260,15:00,False,0.0,2.0874044589458885e-06
NQ,GLOBEX,B0,1h,M4_HARQ,40214,2023-07-04,20,1200,14:00,False,0.0,1.718569266482299e-06
NQ,GLOBEX,B0,1h,M4_HARQ,40215,2023-07-04,21,1260,15:00,False,0.0,1.6876547920469882e-06
NQ,GLOBEX,B0,1h,M4_HARQ,41182,2023-09-04,20,1200,14:00,False,0.0,1.6555569459532918e-06
NQ,GLOBEX,B0,1h,M4_HARQ,41183,2023-09-04,21,1260,15:00,False,0.0,1.6257038129471707e-06
NQ,GLOBEX,B0,1h,M4_HARQ,42392,2023-11-23,20,1200,14:00,False,0.0,9.530468117415213e-07
NQ,GLOBEX,B0,1h,M4_HARQ,42393,2023-11-23,21,1260,15:00,False,0.0,9.390132504688085e-07
NQ,GLOBEX,B0,1h,M5_RGARCH,679,2016-02-15,19,1140,13:00,False,0.0,102.75149866110739
NQ,GLOBEX,B0,1h,M5_RGARCH,680,2016-02-15,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,681,2016-02-15,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,682,2016-02-16,0,0,18:00,True,6.615853635594249e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,5519,2017-01-16,19,1140,13:00,False,0.0,1.9375941679347156e+110
NQ,GLOBEX,B0,1h,M5_RGARCH,5520,2017-01-16,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,5521,2017-01-16,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,5522,2017-01-17,0,0,18:00,True,2.6911038730759174e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,6069,2017-02-20,19,1140,13:00,False,0.0,1.935098422255386e+110
NQ,GLOBEX,B0,1h,M5_RGARCH,6070,2017-02-20,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,6071,2017-02-20,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,6072,2017-02-21,0,0,18:00,True,2.1480900613823906e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,7983,2017-07-04,19,1140,13:00,False,0.0,3.4653869200082686e+145
NQ,GLOBEX,B0,1h,M5_RGARCH,7984,2017-07-04,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,7985,2017-07-04,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,7986,2017-07-05,0,0,18:00,True,5.931609848630615e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,8951,2017-09-04,19,1140,13:00,False,0.0,3.4511590410480487e+151
NQ,GLOBEX,B0,1h,M5_RGARCH,8952,2017-09-04,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,8953,2017-09-04,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,8954,2017-09-05,0,0,18:00,True,6.077207217458636e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,10161,2017-11-23,19,1140,13:00,False,0.0,4.633201387557775e+150
NQ,GLOBEX,B0,1h,M5_RGARCH,10162,2017-11-23,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,10163,2017-11-23,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,10164,2017-11-27,0,0,18:00,True,3.414697857806459e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,10843,2018-01-15,19,1140,13:00,False,0.0,4.486765802926045e+186
NQ,GLOBEX,B0,1h,M5_RGARCH,10844,2018-01-15,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,10845,2018-01-15,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,10846,2018-01-16,0,0,18:00,True,6.356885933200829e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,11393,2018-02-19,19,1140,13:00,False,0.0,2.1219311537143198e+189
NQ,GLOBEX,B0,1h,M5_RGARCH,11394,2018-02-19,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,11395,2018-02-19,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,11396,2018-02-20,0,0,18:00,True,2.2287404135568067e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,12845,2018-05-28,19,1140,13:00,False,0.0,2.429375734932769e+214
NQ,GLOBEX,B0,1h,M5_RGARCH,12846,2018-05-28,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,12847,2018-05-28,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,12848,2018-05-29,0,0,18:00,True,1.7829561329563148e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,13351,2018-07-04,19,1140,13:00,False,0.0,1.1625455702065687e+213
NQ,GLOBEX,B0,1h,M5_RGARCH,13352,2018-07-04,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,13353,2018-07-04,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,13354,2018-07-05,0,0,18:00,True,1.2328391676419415e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,14297,2018-09-03,19,1140,13:00,False,0.0,1.6826277134325383e+212
NQ,GLOBEX,B0,1h,M5_RGARCH,14298,2018-09-03,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,14299,2018-09-03,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,14300,2018-09-04,0,0,18:00,True,3.306413418613374e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15507,2018-11-22,19,1140,13:00,False,0.0,6.157788153439744e+233
NQ,GLOBEX,B0,1h,M5_RGARCH,15508,2018-11-22,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15509,2018-11-22,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15510,2018-11-26,0,0,18:00,True,8.888264346751384e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15680,2018-12-05,16,960,10:00,False,0.0,4.709346446189499e+231
NQ,GLOBEX,B0,1h,M5_RGARCH,15681,2018-12-05,17,1020,11:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15682,2018-12-05,18,1080,12:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15683,2018-12-05,19,1140,13:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15684,2018-12-05,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15685,2018-12-05,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,15686,2018-12-06,0,0,18:00,True,0.0002677779875739361,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16277,2019-01-21,19,1140,13:00,False,0.0,2.189024447842198e+267
NQ,GLOBEX,B0,1h,M5_RGARCH,16278,2019-01-21,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16279,2019-01-21,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16280,2019-01-22,0,0,18:00,True,1.697606421657838e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16717,2019-02-18,19,1140,13:00,False,0.0,1.5309078290737625e+267
NQ,GLOBEX,B0,1h,M5_RGARCH,16718,2019-02-18,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16719,2019-02-18,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16720,2019-02-19,0,0,18:00,True,7.451835699612275e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16854,2019-02-27,2,120,20:00,True,0.0,2.489113280214812e+266
NQ,GLOBEX,B0,1h,M5_RGARCH,16855,2019-02-27,3,180,21:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,16856,2019-02-27,4,240,22:00,True,8.397919373237528e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,18169,2019-05-27,19,1140,13:00,False,0.0,1.1878933426168346e+289
NQ,GLOBEX,B0,1h,M5_RGARCH,18170,2019-05-27,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,18171,2019-05-27,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,18172,2019-05-28,0,0,18:00,True,1.5532659745076671e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,18697,2019-07-04,19,1140,13:00,False,0.0,1.8483803823237958e+282
NQ,GLOBEX,B0,1h,M5_RGARCH,18698,2019-07-04,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,18699,2019-07-04,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,18700,2019-07-05,0,0,18:00,True,8.000270099728368e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,19621,2019-09-02,19,1140,13:00,False,0.0,5.985483110611196e+285
NQ,GLOBEX,B0,1h,M5_RGARCH,19622,2019-09-02,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,19623,2019-09-02,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,19624,2019-09-03,0,0,18:00,True,3.472403477644548e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,20941,2019-11-28,19,1140,13:00,False,0.0,4.266495003794267e+290
NQ,GLOBEX,B0,1h,M5_RGARCH,20942,2019-11-28,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,20943,2019-11-28,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,20944,2019-12-02,0,0,18:00,True,8.69330506247934e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,21601,2020-01-20,19,1140,13:00,False,0.0,1.9138713694280784e+284
NQ,GLOBEX,B0,1h,M5_RGARCH,21602,2020-01-20,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,21603,2020-01-20,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,21604,2020-01-21,0,0,18:00,True,2.1084906620671973e-07,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22041,2020-02-17,19,1140,13:00,False,0.0,6.547606893276854e+285
NQ,GLOBEX,B0,1h,M5_RGARCH,22042,2020-02-17,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22043,2020-02-17,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22044,2020-02-18,0,0,18:00,True,3.2003244996303692e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22356,2020-03-09,4,240,22:00,True,0.0,7.98975236403628e+289
NQ,GLOBEX,B0,1h,M5_RGARCH,22357,2020-03-09,5,300,23:00,True,1.3901932106819004e-05,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22358,2020-03-09,6,360,00:00,True,0.0,6.044804936893575e+289
NQ,GLOBEX,B0,1h,M5_RGARCH,22359,2020-03-09,7,420,01:00,True,1.862645149230957e-09,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22361,2020-03-09,9,540,03:00,True,0.0,1.2705671250940964e+279
NQ,GLOBEX,B0,1h,M5_RGARCH,22362,2020-03-09,10,600,04:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22363,2020-03-09,11,660,05:00,True,7.967380952322856e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22364,2020-03-09,12,720,06:00,True,0.0,1.3027809598059894e+289
NQ,GLOBEX,B0,1h,M5_RGARCH,22365,2020-03-09,13,780,07:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22366,2020-03-09,14,840,08:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22367,2020-03-09,15,900,09:00,True,0.0007585363591715577,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22448,2020-03-18,8,480,02:00,True,0.0,5.880935517217764e+290
NQ,GLOBEX,B0,1h,M5_RGARCH,22449,2020-03-18,9,540,03:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22450,2020-03-18,10,600,04:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22451,2020-03-18,11,660,05:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22452,2020-03-18,12,720,06:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22453,2020-03-18,13,780,07:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22454,2020-03-18,14,840,08:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22455,2020-03-18,15,900,09:00,True,0.0004870161228609504,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,22540,2020-03-24,12,720,06:00,True,0.0,4.8667176201116444e+290
NQ,GLOBEX,B0,1h,M5_RGARCH,22541,2020-03-24,13,780,07:00,True,0.00015153500589804025,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,23494,2020-05-25,20,1200,14:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,23495,2020-05-25,21,1260,15:00,False,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,23496,2020-05-26,0,0,18:00,True,2.041935658780858e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,24003,2020-07-01,1,60,19:00,True,0.0,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,24004,2020-07-01,2,120,20:00,True,2.0795750970137306e-06,0.0
NQ,GLOBEX,B0,1h,M5_RGARCH,25056,2020-09-07,20,1200,14:00,False,0.0,0.0
