ny_min,sum,count,rate
1004,0,3767,0.0
1005,0,3767,0.0
1006,0,3758,0.0
1007,0,3763,0.0
1008,0,3758,0.0
1009,0,3755,0.0
1010,0,3770,0.0
1011,0,3764,0.0
1012,0,3759,0.0
1013,0,3760,0.0
1014,0,3758,0.0
1015,0,3767,0.0
1016,0,3768,0.0
1017,0,3758,0.0
1018,0,3766,0.0
1019,2,3770,0.0005305039787798408
1020,0,99,0.0
1079,0,4,0.0
1080,0,2,0.0
1081,9,3866,0.0023279875840662182
1082,7,3864,0.0018115942028985507
1083,5,3864,0.0012939958592132505
1084,2,3862,0.0005178663904712584
1085,0,3858,0.0
1086,0,3859,0.0
1087,2,3855,0.0005188067444876783
1088,0,3852,0.0
1089,2,3848,0.0005197505197505198
1090,0,3848,0.0
1091,1,3838,0.0002605523710265763
1092,2,3832,0.0005219206680584551
1093,0,3844,0.0
1094,0,3825,0.0
1095,0,3819,0.0
1096,2,3812,0.0005246589716684155
1097,1,3832,0.00026096033402922753
