cell,t,converged,om,beta,gamma,xi,phi,tau1,tau2,log_sigma_u,persistence
ES/GLOBEX/B0/1h,14444,True,-12.75860801408647,6.277662540940573e-36,0.006757621179160526,1252.7655890241795,98.60627193373791,0.10518659853840272,0.17311067291224597,6.799340442817241,0.6663438316174894
ES/GLOBEX/B0/1h,15830,True,-12.66053900925963,5.756579404726121e-43,0.00666328923452506,1260.0568630885164,99.95077416284778,0.017649152092059944,0.4499998530437064,6.821777712449453,0.6660009174617492
ES/GLOBEX/B0/1h,17216,True,-12.627422704288115,8.164834308102723e-45,0.004859998603544637,1751.771678514524,139.14046686864538,0.048801997785495904,0.1983997775413714,6.887864253388415,0.6762224746781653
ES/GLOBEX/B0/1h,18602,True,-12.637224013424266,3.2949201358857293e-56,0.0048725575525044315,1747.2164714916985,138.66978136531094,0.10555412125792538,0.20227826540627372,6.854270785373224,0.6756764904956841
ES/GLOBEX/B0/1h,19988,True,-12.62708074683735,1.8121704723638134e-63,0.0047573104851140816,1786.8158161746032,141.91938802002767,0.5533383121484281,0.22172122115369253,6.865201933644997,0.6751545926686514
ES/GLOBEX/B0/1h,21374,True,-12.651188228775034,3.196827072791594e-63,0.004787477052302086,1778.2165947927651,140.96833037483373,0.5735173700559306,0.22177616482678453,6.837104716482676,0.6748826467708556
ES/GLOBEX/B0/1h,22760,True,-12.149824337811294,5.000400564312201e-76,0.0035098006135636673,1998.5983463755042,165.05436210238818,0.5245985876572102,0.06881276792210136,7.0322289561554845,0.5793079013783218
ES/GLOBEX/B0/1h,24146,True,-12.081778242492383,4.697613202345574e-74,0.0014157260334848295,5698.024721482652,472.077339326328,-0.9044519514665956,0.17754642290747802,7.010875516343589,0.6683321791025343
ES/GLOBEX/B0/1h,25532,True,-12.151589319571865,1.751367199111934e-83,0.0014125925037752275,5778.417149116824,475.9633614097629,0.6025935819743067,0.27750528853625966,6.984146296342809,0.6723422763990905
ES/GLOBEX/B0/1h,26918,True,-12.145747432610875,6.477967080070092e-94,0.0014008133101695752,5824.775521841588,480.00809726384114,0.5165306771988794,0.2738218083648847,6.958919861758737,0.6724017316363607
ES/GLOBEX/B0/1h,28304,True,-12.182073198245167,6.713303199373473e-91,0.00021254825444971294,39066.46413537924,3207.3049235308254,0.37700227633167716,0.16803566088871863,6.993071555033493,0.6817070629844469
ES/GLOBEX/B0/1h,29690,True,-12.208763351156103,1.1869623363372387e-98,0.00021165406495589418,39278.465214172014,3217.659821877093,0.3732314021488927,0.16509722698937035,6.993688159641928,0.6810307809455451
ES/GLOBEX/B0/1h,31076,True,-12.230966834592175,1.2201571410395081e-98,0.00021179292603963298,39307.28023798959,3214.1735019690686,0.35326925228072253,0.16154254274083138,6.971354683063073,0.6807392107810831
ES/GLOBEX/B0/1h,32462,True,-12.244238611160089,8.031813872003709e-99,0.00021178532126057118,39314.297213735816,3211.263724753121,0.373881968073826,0.16188743718751628,6.9728259972530235,0.6800985195992582
ES/GLOBEX/B0/1h,33848,True,-12.198122028265201,6.812295388333872e-97,0.0002961537687308801,27994.188199917495,2295.3816681490134,0.3618008683893372,0.1726597145898351,6.952981418381123,0.6797859316981048
ES/GLOBEX/B0/1h,35234,True,-12.144626367705598,1.3500634278692732e-94,0.00038608600908551934,21346.79433897919,1758.1419971104751,0.3740835498067707,0.18888515930255378,6.975619652038326,0.678794027070028
ES/GLOBEX/B0/1h,36620,True,-12.111739351246895,2.7636544119497667e-105,0.0004489167638664442,18306.54628124111,1511.8958326845964,0.36797302584130576,0.19030421341267006,6.957220042907412,0.678715384511932
ES/GLOBEX/B0/1h,38006,True,-12.10433351843313,1.0555112782442541e-113,0.00044889853653951197,18287.751828818517,1511.268411574895,0.3498738819609283,0.18816572939226944,6.958946128302063,0.6784061782743632
ES/GLOBEX/B0/1h,39392,True,-12.112726972537867,1.2120133720509844e-122,0.000454753229982365,18202.851010086277,1503.2067446615656,0.3431957902260214,0.18771837790472015,6.963863929042391,0.6835881224661231
ES/GLOBEX/B0/1h,40778,True,-12.131145767847517,5.689791302981981e-120,0.0006799859201542708,12174.500242347229,1003.9957483649944,0.3577870700799062,0.20162455873542467,6.9824621224517465,0.6827029727829464
ES/GLOBEX/B0/1h,42164,True,-12.143592993827536,9.588151039867139e-120,0.0006916672253973232,11976.905303957683,986.6942253648308,0.34495433181360824,0.20000656893853586,6.966246230694621,0.6824640571736537
ES/GLOBEX/B0/30min,1090,True,-0.05599241295096324,3.1913155382299436e-09,-0.5386120662268568,1.7273990820365097,-3.754486746524732,-2.5078912221132033,-0.4186107532220237,7.986139549460004,2.0222118673583505
ES/GLOBEX/B0/30min,3925,True,0.6526260098199634,3.293832247618843e-09,-0.9200434349726392,7.713654283358901,-4.763142473911268,-52.54628733913549,-0.4499999997471129,7.397964927195293,4.382297966255229
ES/GLOBEX/B0/30min,6760,True,-1.882456113155182,2.7526252858063128e-08,-0.8729594791173106,-28.15495139538848,2.403327614986732,45.98599774423992,0.26097251841597713,7.545829794315358,-2.0980075954008135
ES/GLOBEX/B0/30min,9595,True,-1.9174260161020729,2.776284964809661e-08,-0.876697091941705,-28.11804154720668,2.421133669006211,46.16579639796593,0.2509657644119651,7.418772837522913,-2.122600819057046
ES/GLOBEX/B0/30min,12430,True,-1.9453423533705618,2.8015649194471202e-08,-0.8656427347371288,-28.35108608935799,2.392054735030321,46.04041045591161,0.25693812048846465,7.495468669998893,-2.070664774456896
ES/GLOBEX/B0/30min,15265,True,-1.9816069031744743,2.8610143049854763e-08,-0.8672365120557177,-28.252432765999576,2.386071578227626,45.85957973845731,0.2623303533049524,7.423499473941822,-2.069288364407265
ES/GLOBEX/B0/30min,18100,True,0.33380293442794906,9.735634135499959e-08,-0.8712360529825655,-20.193882412148778,0.7027228689594158,16.36604699297968,0.1552974262889578,7.47570042529841,-0.6122374013364447
ES/GLOBEX/B0/30min,20935,True,0.34108001639305763,9.868450119366607e-08,-0.8709929213561529,-20.171103253383723,0.6969303933564321,16.300928552401263,0.15943117780605903,7.438249031875197,-0.6070213406069104
ES/GLOBEX/B0/30min,23770,True,0.34372507436943533,9.926380720281626e-08,-0.863537217180198,-20.41550021617612,0.6871171842067445,16.382376783185073,0.16247993953658976,7.549186575851682,-0.5933511618627785
ES/GLOBEX/B0/30min,26605,True,-0.7538661408797132,1.8125715437812308e-06,-0.8625377066593428,9.361912718702253,-5.17746722204428,-88.27210613083328,0.44999999858757733,7.514626615098852,4.465762516577535
ES/GLOBEX/B0/30min,29440,True,-0.7847247089169013,1.6717148495302678e-06,-0.8646611287972366,10.18472232696522,-5.325285942182967,-90.83504696723506,0.44999999922411016,7.476844119038387,4.604569425650829
ES/GLOBEX/B0/30min,32275,True,-0.7684012402835141,1.6388913538202768e-06,-0.8643389287328382,10.878717564597956,-5.466660003606964,-93.44741398828535,0.4499999984344427,7.500805877087887,4.725048690155651
ES/GLOBEX/B0/30min,35110,True,-0.7956873167726364,1.6706335671576841e-06,-0.8547940397434436,10.737510514829976,-5.5151693435267,-93.78124423660333,0.4334216985557579,7.64543379274214,4.714335553655951
ES/GLOBEX/B0/30min,37945,True,-0.7955523317473714,1.7160789026524613e-06,-0.8576363366169906,10.83154809962354,-5.511533134930702,-93.82415725644049,0.4345179653217991,7.610528666171428,4.726892803064028
ES/GLOBEX/B0/30min,40780,True,-0.807596253894522,1.7344386942085914e-06,-0.8571562943667541,10.88126352780788,-5.525042770485756,-94.02783729569813,0.43341281710355717,7.618495220675538,4.7358269218060896
ES/GLOBEX/B0/30min,43615,True,-0.8225201909681834,1.7640173399501544e-06,-0.8588188481223459,10.854497572077882,-5.505759798566111,-93.76932973583337,0.4352850399852273,7.589108591560878,4.728452052260207
ES/GLOBEX/B0/30min,46450,True,-0.82803261900793,1.7938523906879044e-06,-0.8443305164034498,10.321353803746264,-5.511421862535595,-93.21680504965184,0.44999999345815256,7.7848501036022135,4.653463461164334
ES/GLOBEX/B0/30min,49285,True,0.9521303305889296,6.386941937119929e-06,-0.8582631716983344,-13.170184086589932,-0.7750401988949611,-9.478274353054122,0.4275590556102653,7.754330528519361,0.6651948462392344
ES/GLOBEX/B0/30min,52120,True,0.9783485774054492,6.5610004360624355e-06,-0.8602416235869209,-13.097501065102989,-0.7773758787180323,-9.586983956813722,0.4106668853541643,7.741293564048448,0.6687376490461454
ES/GLOBEX/B0/30min,54955,True,0.9850910548197142,6.7318124664424855e-06,-0.8630541174502553,-13.050892536714686,-0.7631319499745399,-9.86166620840428,0.4111562857220348,7.714828615745187,0.6586309033958354
ES/GLOBEX/B0/30min,57790,True,0.9909839713980062,6.6371522147246784e-06,-0.8594072572910805,-13.083490101189042,-0.7847901369599107,-9.809779500720868,0.42436346299596783,7.762940017138317,0.674460976306023
ES/GLOBEX/B0/30min,60625,True,1.020074720916091,6.5925490638731035e-06,-0.8591131716857119,-13.059878069938998,-0.7918308510513937,-9.833685099283262,0.4310680504647341,7.760889576891027,0.6802789064344232
ES/GLOBEX/B0/30min,63460,True,1.025938587239192,6.7148126076673994e-06,-0.8606314309515355,-13.036427623613559,-0.7834923505790445,-10.009476756772926,0.4325156543790562,7.73746028140648,0.674304857631033
ES/GLOBEX/B0/30min,66295,True,1.0294816191980987,6.85381875873755e-06,-0.8622129612336679,-13.002843045648076,-0.7767004150188045,-10.215059644970397,0.4336355502694397,7.715560850865255,0.669688018643541
ES/GLOBEX/B0/30min,69130,True,-21.842624051272644,0.00038259983008448895,-0.8624854050408641,-10.716350109679048,-2.3125351762985753,1.6847802715844808,0.44421012596147225,7.7080393574606845,1.9949104380312075
ES/GLOBEX/B0/30min,71965,True,-13.116797256872452,1.1310960379074842e-10,-0.0262267197698748,-78.7884672275791,-4.967061528160562,1.6038209606596534,-0.21618327609100108,7.499885788200068,0.13026973089190275
ES/GLOBEX/B0/30min,74800,True,-12.852993732072914,1.3662674523017986e-08,-0.002880743651512324,-3797.941872641134,-295.2907731964741,0.01984947597393545,-0.11297855159502733,6.420132200056883,0.8506570338985828
ES/GLOBEX/B0/30min,77635,True,-12.851838698103819,3.584951729064192e-05,-0.00046446557082564853,-23577.283028647915,-1834.3467574417964,0.30640386397667907,0.10103610120661949,6.417497315386523,0.8520267633046721
ES/GLOBEX/B0/30min,80470,True,-12.825487546580955,4.441056618849391e-17,-0.00046556482147259797,-23602.340766675796,-1840.0750041349422,0.10305384823464035,0.0978906032245528,6.415829301566814,0.8566741907962744
ES/GLOBEX/B0/30min,83305,True,-12.838045713799115,2.024396792776823e-26,-0.0004647146976654887,-23627.96227683985,-1840.2684289490694,0.1607470214723846,0.10486377677014663,6.433294707381567,0.8551997865824107
ES/GLOBEX/B0/30min,86140,True,-12.852195129698956,5.419158441625732e-28,-0.000464319663586989,-23674.747966255287,-1841.8834595416934,0.23395643943371058,0.1041348504946541,6.415924310801138,0.8552227083008386
ES/GLOBEX/B1/1h,584,True,12.682351805504386,0.0009163588097868499,-12.158951515289548,5.746213852521439,-3.801831207683443,4.3563300511704774,0.2961256879086577,7.776616310469048,46.22719768234748
ES/GLOBEX/B1/1h,1970,True,37.65068725477556,0.002714874056727076,-1.367646001226636,-14.002032288560798,-0.02810675565810547,5.769630113329852,0.4499517623388602,7.242778473631134,0.041154966039989145
ES/GLOBEX/B1/1h,3356,True,54.525376677241795,0.0027830949361519752,-1.1650224520419208,-14.847569454809983,-0.03838327306169107,7.137605855738785,0.26128058404879817,7.401560165124508,0.04750046983587791
ES/GLOBEX/B1/1h,4742,True,61.79838392944669,7.265472620252603e-11,-1.2914942520546888,-14.556934537373571,-0.04747087274288971,2.8165288595352833,0.4035254232284774,7.278994789338169,0.061308359360116395
ES/GLOBEX/B1/1h,6128,True,61.98940698378675,7.205896384841458e-11,-1.274548431585738,-14.92028116367652,-0.048012700158527086,2.771932013596115,0.414619630210884,7.358140525100811,0.06119451175530598
ES/GLOBEX/B1/1h,7514,True,76.69865893700131,3.91054946514253e-11,-1.3971098827302086,-14.879979920406488,-0.054932725524739934,2.837778155894906,0.3829249859306393,7.287684993714803,0.07674705375502565
ES/GLOBEX/B1/1h,8900,True,1106.0946918460484,5.691807695085387e-10,-29.570743670664516,-15.928486267152259,-0.05894578251644874,-131.51100795080407,-0.4499999976488361,7.340969965696104,1.7430706258298243
ES/GLOBEX/B1/1h,10286,True,1175.518679955971,6.676202044582696e-10,-28.052518377717405,-16.06223995234042,-0.06789803976930653,-131.97535586230194,-0.43286420308532875,7.378073386908628,1.904711009107079
ES/GLOBEX/B1/1h,11672,True,1545.3630221017006,6.180327652638786e-10,-1.0088597498782947,-15.943115955907173,-0.08483098099587005,-185.9260156120668,-0.3414382626418671,7.4057768153741295,0.0855825628874566
ES/GLOBEX/B1/1h,13058,True,1043.0483365855544,7.275836050980342e-10,-1.0940887894931108,-15.705335457892673,-0.06419383565350259,-352.68594795021255,-0.17122553624021392,7.362977261604948,0.07023375667064395
ES/GLOBEX/B1/1h,14444,True,1070.1288262449193,7.557600898375157e-10,-1.0998418859279555,-15.770420640764833,-0.0663488333891328,-315.55278427718713,-0.17142939505043583,7.387076168409277,0.07297322679958362
ES/GLOBEX/B1/1h,15830,True,944.3429802018077,7.677460789776944e-10,-1.0278609688358245,-15.873778840362991,-0.06976445285327404,-396.34770694909355,-0.1724236086670669,7.457854958751156,0.07170815886781352
ES/GLOBEX/B1/1h,17216,True,1084.9306453201207,8.102048350107785e-10,-1.1520532014791276,-15.916306237717533,-0.07149880150170318,-292.12713375687906,-0.16295044738275116,7.499053509735111,0.08237042398216264
ES/GLOBEX/B1/1h,18602,True,1172.6624065046663,7.782524312120406e-10,-1.2466156322124482,-15.838263567966425,-0.0687571276207147,-277.5944506876717,-0.1669999260389289,7.464962825003358,0.08571371089626167
ES/GLOBEX/B1/1h,19988,True,1276.8170450454052,8.092585391394766e-10,-1.2491552785805267,-15.853666968327346,-0.0692121453901254,-257.1028014640532,-0.16872398553530485,7.474204004620615,0.08645671756521656
ES/GLOBEX/B1/1h,21374,True,1275.2223259695897,8.321584025966468e-10,-1.3514898109705813,-15.81286228563664,-0.06774830529768547,-245.61180846941363,-0.17207919519923365,7.445439315074287,0.09156114515250456
ES/GLOBEX/B1/1h,22760,True,1641.1325655546011,9.307864746523645e-10,-1.0081012359327193,-16.48149803617338,-0.052508846763238984,-110.39442939274511,-0.3066477947323067,7.6347298597364395,0.05293423425020946
ES/GLOBEX/B1/1h,24146,True,2685.340524072916,2.395466079763774e-10,-1.2451820256653516,-16.09838343114332,-0.07698828917249731,-50.210595619470375,-0.18019816562751106,7.623431362997897,0.09586443410386666
ES/GLOBEX/B1/1h,25532,True,1023.5916116206679,4.5858943388971727e-10,-1.0130800243221598,-16.070412721995393,-0.07397534260620614,-83.63348549631871,-0.2551450437545218,7.595256293140023,0.07494294234532485
ES/GLOBEX/B1/1h,26918,True,1056.3163650028596,4.738388390072278e-10,-1.046659682363126,-15.990308814904862,-0.07068862700455063,-77.92867442751201,-0.261064115187284,7.569268283585008,0.0739869363611073
ES/GLOBEX/B1/1h,28304,True,1056.301751018988,4.755566090380294e-10,-1.0637111676250484,-16.103301700909075,-0.07285245884023694,-79.94857968259129,-0.24644051387245575,7.618900551586781,0.07749397453286082
ES/GLOBEX/B1/1h,29690,True,1046.4921349473575,4.70388500663411e-10,-1.0670133958046266,-16.102291642653167,-0.07525131947378924,-83.11631199400654,-0.23628786246352584,7.617539428500008,0.08029416640089519
ES/GLOBEX/B1/1h,31076,True,995.1924513922863,4.3393996925035855e-10,-1.0305143951523914,-16.109953881829483,-0.06804611363950083,-99.49250331529844,-0.2617213531713795,7.59445965398889,0.07012250007362106
ES/GLOBEX/B1/1h,32462,True,930.5231945875537,4.174369617545828e-10,-1.0243428986890661,-16.093955413031633,-0.0738982871345837,-111.08221051242265,-0.2682328363474963,7.594284721996532,0.07569718606903335
ES/GLOBEX/B1/1h,33848,True,946.3058581814687,4.4289405057455775e-10,-1.0575630605708324,-16.00209912414519,-0.07309316509724424,-103.65970181106454,-0.27404719383710296,7.573775527607961,0.07730063182994482
ES/GLOBEX/B1/1h,35234,True,994.7190394625882,4.127392387668263e-10,-1.015435141099504,-15.972527994275096,-0.06952161756773073,-131.63492905437002,-0.21367715851214286,7.594319404144234,0.07059469395709365
ES/GLOBEX/B1/1h,36620,True,924.6530607072,3.828002635679531e-10,-1.0722018470636825,-15.891192299491372,-0.06944492451863399,-156.12325578291697,-0.21947519428230408,7.575355587794147,0.07445897672087763
ES/GLOBEX/B1/1h,38006,True,942.1515409626795,4.0083323805148855e-10,-1.1107969291014284,-15.89087806801486,-0.0684718374902526,-138.34708383635774,-0.22915915762293065,7.575990881345348,0.07605830721493788
ES/GLOBEX/B1/1h,39392,True,960.7489382463997,4.0287147067887334e-10,-1.0973694236435476,-15.93877868868531,-0.06969184860251931,-136.40243338511155,-0.22777220848258475,7.594134841198615,0.07647770413647147
ES/GLOBEX/B1/1h,40778,True,898.1202081022566,4.651133500621348e-10,-1.0666926199337385,-15.995471555343858,-0.072071001731494,-127.84087844665885,-0.22519482777428268,7.610695719889151,0.0768776061233297
ES/GLOBEX/B1/1h,42164,True,949.3259283188731,4.779517681021085e-10,-1.0301905774176294,-15.964969071368568,-0.07083260888899395,-155.8672971312693,-0.23263413938183236,7.593867546804552,0.07297108672930155
ES/GLOBEX/B1/30min,1090,True,-0.02675160073313535,0.8705109075091628,-0.3760669539433491,-0.02786409396783847,5.638648609976407,-0.5237441244615959,0.00025860412435920973,8.44359479638673,-1.2499984996015643
ES/GLOBEX/B1/30min,3925,True,-0.029566199080749908,0.9989999999984581,-0.033397292607238616,-0.05249955724498795,-3.0001890893631957,-1.1692173043036447,0.00032088085630404715,7.408672817808404,1.0991981928929655
ES/GLOBEX/B1/30min,6760,True,4.380231556457266,0.9989999999999855,-0.003193665661052358,21.414850573602415,-7.137856800848383,-296.1694304694969,-0.010636311109789307,7.640956894125667,1.021795928158364
ES/GLOBEX/B1/30min,9595,True,20.481513177693664,0.9989999999999996,-0.001748150013027518,-8.961554295085882,-1.4000422159257635,0.588969194757528,0.009996630081718501,7.480466280392647,1.0014474838180092
ES/GLOBEX/B1/30min,12430,True,16.861266010894276,0.9989999999999996,-0.0018916468273874189,-13.527273742697083,-0.6167159882708358,17.35103042870133,0.20198328975692734,7.499947661419503,1.000166608842611
ES/GLOBEX/B1/30min,15265,True,14.184330941654942,0.998999999999993,-0.0020728393344697053,-13.502130425763472,-0.5518602855414906,4.08071471262644,0.4499999999958099,7.420916938960023,1.000143917706995
ES/GLOBEX/B1/30min,18100,True,14.184330941654942,0.998999999999993,-0.002073766077057029,-13.69200413487577,-0.5656567926800278,4.08071471262644,0.4499999999958099,7.475575046071235,1.0001730398679096
ES/GLOBEX/B1/30min,20935,True,14.184330941654942,0.998999999999993,-0.0020738294622601712,-13.694928409631252,-0.5656567926800278,4.08071471262644,0.4499999999958099,7.475575046071235,1.0001730757221805
ES/GLOBEX/B1/30min,23770,True,14.184330941654942,0.998999999999993,-0.0020738294622601712,-13.902628095508975,-0.5797982124970285,4.08071471262644,0.4499999999958099,7.549088540116733,1.0002024026152352
ES/GLOBEX/B1/30min,26605,True,14.184330941654942,0.998999999999993,-0.002073830352251224,-13.902628095508975,-0.5797982124970285,4.08071471262644,0.4499999999958099,7.549088540116733,1.0002024031312504
ES/GLOBEX/B1/30min,29440,True,14.184330941654942,0.998999999999993,-0.0020738556675631414,-13.902628095508975,-0.5797982124970285,4.08071471262644,0.4499999999958099,7.549088540116733,1.000202417809023
ES/GLOBEX/B1/30min,32275,True,14.184330941654942,0.998999999999993,-0.0020738556675631414,-13.902628095508975,-0.5797982124970285,4.08071471262644,0.4499999999958099,7.549088540116733,1.000202417809023
ES/GLOBEX/B1/30min,35110,True,14.184330941654942,0.998999999999993,-0.0020738556675631414,-14.002310072600253,-0.5797982124970285,4.08071471262644,0.4499999999958099,7.645353500974565,1.000202417809023
